,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
642,Shaun Williams,NYG,28,DB,2,2,0,0,0,0,2,1,,,,,0.0,12,12,0,0,,,WillSh20
643,Todd Yoder,JAX,26,TE,16,8,,,0,,,,,,,0,0.0,13,12,1,0,,,YodeTo00
644,LaVar Arrington,WAS,26,LB,4,2,0,0,0,0,2,,,,,0,1.0,15,11,4,1,,,ArriLa00
645,Alfonso Boone,CHI,28,DT,12,2,0,0,0,0,1,,,,,0,2.5,15,11,4,4,,,BoonAl20
646,Jack Brewer,NYG,25,DB,13,0,,,0,,,,,,,,0.0,17,11,6,0,,,BrewJa20
647,Chris Cooper,2TM,27,DT,10,2,,,0,,,,,,,0,1.0,15,11,4,3,,,CoopCh20
648,Terrance Copper,DAL,22,WR,10,0,,,0,,,,,,,0,0.0,12,11,1,0,,,CoppTe00
649,Jerricho Cotchery,NYJ,22,WR,12,0,,,0,,,,,,,0,0.0,13,11,2,0,,,CotcJe00
650,Gilbert Gardner,IND,22,LB,11,0,0,0,0,0,1,,,,,,0.0,18,11,7,1,,,GardGi20
651,Rich Gardner,TEN,23,DB,15,1,1,-1,0,-1,1,0,2,0,0,0,0.0,13,11,2,0,,,GardRi20
652,Akbar Gbaja-Biamila,OAK,25,DE,14,0,0,0,0,0,2,,,,,0,1.0,14,11,3,3,,,GbajAk20
653,Jason Gildon,JAX,32,LB,9,0,,,0,,,,,,,0,3.0,12,11,1,3,,,GildJa00
654,Chris Hovan,MIN,26,LDT,13,9,0,0,0,0,2,0,0,1,0,0,1.5,20,11,9,2,,,HovaCh20
655,Clint Kriewaldt,PIT,28,LB,15,0,,,0,,,1,0,0,0,0,0.5,18,11,7,1,,,KrieCl20
656,Steve Martin,MIN,30,DT,12,0,0,0,0,0,1,,,,,0,0.5,20,11,9,0,,,MartSt21
657,Musa Smith,BAL,22,RB,9,0,,,0,,,,,,,0,0.0,11,11,0,0,,,SmitMu00
658,Johnathan Sullivan,NOR,23,DT,7,4,,,0,,,,,,,0,0.5,15,11,4,0,,,SullJo23
659,Bobby Taylor,SEA,31,DB,10,0,0,0,0,0,2,1,,,,,0.0,13,11,2,0,,,TaylBo00
660,Josh Thomas,IND,23,DE,11,0,,,0,,,,,,,0,1.0,12,11,1,1,,,ThomJo25
661,Kyle Vanden Bosch,ARI,26,DE,16,1,,,0,,,,,,,0,0.0,13,11,2,0,,,VandKy99
662,Kenny Wright,HOU,27,DB,16,0,,,0,,,,,,,0,1.0,13,11,2,1,,,WrigKe20
663,Jimmy Wyrick,MIA,28,DB,14,0,,,0,,,,,,,0,0.0,14,11,3,0,,,WyriJi20
664,Jon Bradley,TAM,23,DT,6,0,,,0,,,,,,,0,1.0,11,10,1,0,,,BradJo20
665,Ralph Brown,MIN,26,DB,12,0,,,0,,,,,,,,0.0,14,10,4,1,,,BrowRa20
666,Jordan Carstens,CAR,23,DT,12,1,,,0,,,0,0,1,1,0,0.0,13,10,3,1,,,CarsJo20
667,Tyrone Carter,PIT,28,DB,9,0,,,0,,,,,,,,0.0,12,10,2,1,,,CartTy20
668,Oliver Celestin,NYJ,23,DB,8,0,,,0,,,1,0,1,0,0,0.0,10,10,0,0,,,CeleOl20
669,Erik Flowers,STL,26,DE,9,0,,,0,,,0,1,0,0,0,1.0,13,10,3,1,,,FlowEr20
670,Paul Grasmanis,PHI,30,DT,4,0,,,0,,,,,,,,0.0,10,10,0,3,,,GrasPa20
671,Darrell Hill,TEN,25,WR,14,0,,,0,,,0,0,1,0,0,0.0,13,10,3,0,,,HillDa20
672,Grant Irons,OAK,25,DE,8,2,0,0,0,0,1,,,,,0,1.0,12,10,2,3,,,IronGr20
673,Terry Jackson,SFO,28,FB,16,0,,,0,,,0,3,1,0,0,0.0,10,10,0,0,,,JackTe00
674,Ross Kolodziej,ARI,26,DT,13,4,,,0,,,,,,,0,1.0,10,10,0,1,,,KoloRo20
675,Andre Lott,WAS,25,DB,4,3,0,0,0,0,1,,,,,,0.0,11,10,1,0,,,LottAn20
676,Torrance Marshall,GNB,27,LB,9,0,,,0,,,0,0,1,0,0,0.0,11,10,1,0,,,MarsTo20
677,Anthony McFarland,TAM,27,LDT,8,8,,,0,,,1,0,1,0,0,3.0,12,10,2,5,,,McFaAn20
678,Harold Morrow,BAL,31,FB,15,0,,,0,,,,,,,,0.0,11,10,1,0,,,MorrHa00
679,Ryan Nece,TAM,25,LB,16,0,1,2,0,2,1,0,0,1,0,0,0.0,12,10,2,0,,,NeceRy20
680,Kelvin Pritchett,DET,35,DT,16,0,0,0,0,0,1,,,,,0,1.0,17,10,7,3,,,PritKe20
681,T.J. Slaughter,BAL,27,LB,14,1,,,0,,,1,,,,,0.0,11,10,1,0,,,SlauT.20
682,Nick Sorensen,JAX,26,DB,16,0,,,0,,,1,,,,,0.0,12,10,2,0,,,SoreNi20
683,Ike Taylor,PIT,24,DB,13,1,1,0,0,0,4,0,1,0,0,0,0.0,16,10,6,0,,,TaylIk20
684,Matt Wilhelm,SDG,23,LB,7,0,1,0,0,0,2,,,,,0,0.0,13,10,3,0,,,WilhMa20
685,Tony Williams,CIN,29,RDT,6,6,,,0,,,,,,,,0.0,16,10,6,1,,,WillTo23
686,Charlie Anderson,HOU,23,LB,15,0,,,0,,,0,0,1,60,1,0.0,13,9,4,0,,,AndeCh21
687,Obafemi Ayanbadejo,ARI,29,FB,16,5,,,0,,,0,1,0,0,0,0.0,10,9,1,0,,,AyanOb00
688,Eric Brown,HOU,29,DB,13,4,,,0,,,,,,,,0.0,15,9,6,0,,,BrowEr21
689,Mark Brown,NYJ,24,LLB,12,6,0,0,0,0,1,1,,,,,0.0,15,9,6,0,,,BrowMa22
690,Mike Brown,CHI,26,DB,2,2,0,0,0,0,1,0,0,1,95,1,0.0,10,9,1,0,,,BrowMi99
691,Jesse Chatman,SDG,25,RB,15,0,,,0,,,0,1,0,0,0,0.0,10,9,1,0,,,ChatJe00
692,Je'Rod Cherry,NWE,31,DB,12,0,,,0,,,,,,,,0.0,11,9,2,0,,,CherJe20
693,Marquis Cooper,TAM,22,LB,14,0,,,0,,,,,,,,0.0,9,9,0,0,,,CoopMa21
694,Chad Eaton,DAL,32,DT,6,1,,,0,,,,,,,,0.0,14,9,5,0,,,EatoCh20
695,Talman Gardner,NOR,24,WR,11,1,,,0,,,,,,,0,0.0,9,9,0,1,,,GardTa00
696,Robert Geathers,CIN,21,DE,14,1,1,36,1,36,6,1,0,0,0,0,3.5,16,9,7,3,,,GeatRo21
697,William Henderson*+,GNB,33,FB,16,8,,,0,,,,,,,0,0.0,11,9,2,0,,,HendWi00
698,Travis Kirschke,PIT,30,DT,16,1,,,0,,,,,,,0,1.0,15,9,6,4,,,KirsTr20
699,Zeke Moreno,SDG,26,LB,9,0,,,0,,,,,,,,0.0,12,9,3,0,,,MoreZe20
700,Brandon Noble,WAS,30,LDT,16,7,0,0,0,0,3,,,,,0,1.0,14,9,5,1,,,NoblBr20
701,Kenny Peterson,GNB,26,DE,9,0,,,0,,,,,,,0,0.0,11,9,2,2,,,PeteKe21
702,Marcellus Rivers,NYG,26,TE,16,3,,,0,,,0,1,2,0,0,0.0,12,9,3,0,,,RiveMa00
703,Terrell Roberts,CIN,23,DB,11,1,0,0,0,0,2,,,,,,0.0,10,9,1,0,,,RobeTe20
704,Siddeeq Shabazz,ATL,23,DB,15,0,,,0,,,,,,,,0.0,11,9,2,0,,,ShabSi20
705,Cody Spencer,TEN,23,LB,7,0,,,0,,,0,0,1,0,0,0.0,10,9,1,0,,,SpenCo20
706,Ron Warner,WAS,29,DE,14,2,1,39,0,39,1,,,,,0,3.5,12,9,3,6,,,WarnRo20
707,Kenny Watson,CIN,26,RB,16,0,,,0,,,0,2,1,0,0,0.0,14,9,5,1,,,WatsKe00
708,Andrew Williams,SFO,25,DE,7,3,0,0,0,0,1,,,,,,0.0,11,9,2,1,,,WillAn20
709,Yeremiah Bell,MIA,26,DB,13,0,0,0,0,0,1,,,,,,0.0,10,8,2,0,,,BellYe20
710,Rocky Boiman,TEN,24,LLB,7,6,0,0,0,0,1,,,,,,0.0,19,8,11,1,,,BoimRo20
711,Sam Brandon,DEN,25,DB,9,0,,,0,,,,,,,,0.0,11,8,3,0,,,BranSa20
712,Terrell Buckley,NYJ,33,DB,16,0,3,30,0,18,11,1,0,0,0,0,0.0,10,8,2,0,,,BuckTe20
713,Keith Burns,TAM,32,LB,16,0,,,0,,,1,,,,,0.0,12,8,4,0,,,BurnKe21
714,Andre Carter,SFO,25,RDE,7,6,0,0,0,0,1,1,0,0,0,0,2.0,10,8,2,3,,,CartAn20
715,Angelo Crowell,BUF,23,LB,16,0,0,0,0,0,1,,,,,,0.0,14,8,6,0,,,CrowAn20
716,Rod Davis,MIN,23,LB,14,0,,,0,,,,,,,0,0.0,9,8,1,0,,,DaviRo21
717,Pat Dennis,WAS,26,DB,11,0,,,0,,,,,,,,0.0,8,8,0,0,,,DennPa20
718,Jamie Duncan,ATL,29,LB,4,2,0,0,0,0,1,,,,,,0.0,8,8,0,0,,,DuncJa20
719,Troy Evans,HOU,27,LB,13,0,,,0,,,,,,,,0.0,9,8,1,0,,,EvanTr20
720,Troy Fleming,TEN,24,RB,16,0,,,0,,,0,0,1,0,0,0.0,11,8,3,0,,,FlemTr00
721,Jermaine Haley,WAS,31,DT,13,1,,,0,,,1,0,1,0,0,1.0,9,8,1,0,,,HaleJe20
722,Casey Hampton,PIT,27,NT,6,6,,,0,,,,,,,,0.0,15,8,7,2,,,HampCa00
723,Karl Hankton,CAR,34,WR,15,0,,,0,,,,,,,0,0.0,8,8,0,0,,,HankKa00
724,Verron Haynes,PIT,25,RB,13,0,,,0,,,0,0,1,2,0,0.0,9,8,1,0,,,HaynVe00
725,Brian Howard,STL,23,DT,15,1,,,0,,,,,,,,0.0,14,8,6,1,,,HowaBr20
726,Kris Jenkins,CAR,25,DT,4,4,,,0,,,,,,,0,1.0,11,8,3,1,,,JenkKr00
727,Michael Jenkins,ATL,22,WR,16,0,,,0,,,0,0,1,0,0,0.0,9,8,1,0,,,JenkMi00
728,Antwan Lake,ATL,25,DE,16,2,0,0,0,0,1,,,,,,0.0,10,8,2,1,,,LakeAn20
729,Kwamie Lassiter,STL,35,DB,4,0,,,0,,,,,,,,0.0,9,8,1,0,,,LassKw20
730,Jim Maxwell,NYG,23,LB,14,0,,,0,,,,,,,0,1.0,12,8,4,2,,,MaxwJi20
731,Nick Rogers,2TM,25,LB,11,0,,,0,,,,,,,,0.0,10,8,2,0,,,RogeNi20
732,Junior Siavii,KAN,26,DT,12,0,,,0,,,,,,,0,1.0,9,8,1,4,,,SiavJu20
733,Shaun Smith,2TM,23,DT,8,2,,,0,,,,,,,,0.0,11,8,3,0,,,SmitSh20
734,Aaron Walker,SFO,24,TE,16,4,,,0,,,,,,,0,0.0,9,8,1,0,,,WalkAa00
735,Derrick Ward,NYG,24,RB,5,0,,,0,,,0,1,0,0,0,0.0,8,8,0,0,,,WardDe01
736,Brandon Whiting,SFO,28,RDE,5,5,,,0,,,,,,,,0.0,11,8,3,0,,,WhitBr21
737,Daniel Wilcox,BAL,27,TE,16,5,,,0,,,0,1,0,0,0,0.0,8,8,0,0,,,WilcDa01
738,Jimmy Wilkerson,KAN,23,DE,15,0,,,0,,,,,,,0,0.5,11,8,3,1,,,WilkJi20
739,Kenyatta Wright,NYJ,26,LB,16,0,,,0,,,0,0,1,0,0,0.0,13,8,5,0,,,WrigKe21
740,Jordan Babineaux,SEA,22,DB,6,0,,,0,,,,,,,,0.0,8,7,1,0,,,BabiJo21
741,Eddie Berlin,TEN,26,WR,16,1,,,0,,,,,,,0,0.0,9,7,2,0,,,BerlEd00
742,Ladell Betts,WAS,25,RB,16,1,,,0,,,,,,,0,0.0,7,7,0,0,,,BettLa00
743,Tony Bryant,NOR,28,DE,16,0,,,0,,,,,,,0,2.0,11,7,4,1,,1,BryaTo20
744,Kerry Carter,SEA,24,RB,16,0,,,0,,,,,,,0,0.0,7,7,0,0,,,CartKe01
745,Larry Chester,MIA,29,DT,2,2,,,0,,,1,,,,,0.0,7,7,0,0,,,ChesLa20
746,Kendrick Clancy,PIT,26,DT,8,0,,,0,,,,,,,,0.0,8,7,1,1,,,ClanKe20
747,Chris Clemons,WAS,23,LB,6,0,0,0,0,0,1,1,0,0,0,0,3.0,7,7,0,2,,,ClemCh23
748,Heath Evans,SEA,26,FB,15,0,,,0,,,0,1,1,0,0,0.0,9,7,2,0,,,EvanHe00
749,Steve Gleason,NOR,27,DB,15,0,,,0,,,,,,,,0.0,9,7,2,0,,,GleaSt20
750,Jason Glenn,NYJ,25,LB,10,0,,,0,,,0,0,2,2,0,0.0,10,7,3,0,,,GlenJa20
751,Eric Johnson,ATL,28,LB,16,0,,,0,,,,,,,,0.0,8,7,1,0,,,JohnEr21
752,Kyle Johnson,DEN,26,RB,14,3,,,0,,,,,,,0,0.0,9,7,2,0,,,JohnKy00
753,James Lee,GNB,24,DT,9,1,,,0,,,,,,,0,1.0,9,7,2,0,,,LeexJa21
754,Otis Leverette,SFO,26,DE,5,1,,,0,,,,,,,0,1.0,7,7,0,3,,,LeveOt20
755,Keith Lewis,SFO,23,DB,16,0,,,0,,,1,0,1,0,0,0.0,11,7,4,0,,,LewiKe20
756,Michael Lewis,NOR,33,WR,14,1,,,0,,,0,1,0,0,0,0.0,8,7,1,0,,,LewiMi00
757,Chris Massey,STL,25,LS,16,0,,,0,,,,,,,,0.0,7,7,0,0,,,MassCh00
758,Sean Morey,PIT,28,WR,16,0,,,0,,,,,,,0,0.0,11,7,4,0,,,MoreSe00
759,Kemp Rasmussen,CAR,25,DE,12,0,,,0,,,,,,,0,0.0,9,7,2,0,,,RasmKe20
760,J.R. Redmond,OAK,27,RB,16,1,,,0,,,0,2,0,0,0,0.0,7,7,0,0,,,RedmJ.00
761,Rayshun Reed,SFO,23,DB,7,1,,,0,,,1,,,,,0.0,7,7,0,0,,,ReedRa20
762,Marcus Reese,CHI,23,LB,11,2,,,0,,,1,,,,,0.0,10,7,3,1,,,ReesMa20
763,Robert Reynolds,TEN,23,LB,14,1,,,0,,,,,,,,0.0,14,7,7,0,,,ReynRo20
764,Deion Sanders,BAL,37,DB,9,2,3,87,1,48,5,,,,,0,0.0,8,7,1,0,,,SandDe00
765,Brad Scioli,IND,28,DE,9,0,,,0,,,1,0,0,0,0,2.0,12,7,5,2,,,ScioBr20
766,Rashad Washington,NYJ,24,DB,6,0,,,0,,,,,,,,0.0,7,7,0,0,,,WashRa20
767,Garnell Wilds,WAS,23,DB,2,0,,,0,,,,,,,,0.0,7,7,0,0,,,WildGa20
768,Jeff Wilkins,STL,32,K,16,0,,,0,,,,,,,0,0.0,9,7,2,0,,,wilkijef01
769,Tyrone Williams,DAL,31,DB,3,2,,,0,,,,,,,0,1.0,7,7,0,1,,,WillTy20
770,Ellis Wyms,TAM,25,DE,6,0,0,0,0,0,1,,,,,,0.0,11,7,4,1,,,WymsEl20
771,Rabih Abdullah,NWE,29,RB,9,0,,,0,,,,,,,0,0.0,7,6,1,0,,,AbduRa00
772,Flozell Adams*,DAL,29,LT,16,16,,,0,,,0,0,1,0,0,0.0,7,6,1,0,,,AdamFl00
773,Alex Bannister,SEA,25,WR,7,1,,,0,,,,,,,0,0.0,6,6,0,0,,,BannAl00
774,Kendrell Bell,PIT,26,LB,3,0,,,0,,,,,,,,0.0,8,6,2,2,,,BellKe20
775,Patrick Chukwurah,DEN,25,LB,14,0,0,0,0,0,1,,,,,0,1.0,9,6,3,1,,,ChukPa20
776,Colin Cole,GNB,24,DT,3,1,,,0,,,,,,,,0.0,7,6,1,1,,,ColeCo20
777,Jon Dorenbos,BUF,24,LS,13,0,,,0,,,,,,,,0.0,8,6,2,0,,,DoreJo20
778,Luther Elliss,DEN,31,DT,8,0,,,0,,,,,,,0,2.0,7,6,1,3,,,ElliLu00
779,Tony Fisher,GNB,25,RB,16,0,,,0,,,0,1,1,0,0,0.0,9,6,3,0,,,FishTo00
780,Keyaron Fox,KAN,22,LB,12,0,,,0,,,,,,,,0.0,7,6,1,0,,,FoxxKe20
781,Vernon Fox,DET,25,DB,14,0,,,0,,,,,,,,0.0,7,6,1,0,,,FoxxVe20
782,Pete Hunter,DAL,24,DB,3,3,1,2,0,2,1,,,,,0,1.0,7,6,1,0,,,HuntPe20
783,Raylee Johnson,DEN,34,DE,14,1,0,0,0,0,1,1,0,0,0,0,1.0,12,6,6,1,,,JohnRa22
784,Steve Josue,GNB,24,LB,4,0,,,0,,,,,,,,0.0,7,6,1,0,,,JosuSt20
785,Greg Lewis,PHI,24,WR,16,3,,,0,,,,,,,0,0.0,7,6,1,0,,,LewiGr01
786,Juqua Parker,TEN,26,DE,10,0,,,0,,,1,0,1,0,0,0.0,7,6,1,0,,,ThomJu20
787,Larry Stevens,CIN,22,LB,9,0,,,0,,,0,0,1,0,0,0.0,13,6,7,0,,,StevLa20
788,Chester Taylor,BAL,25,RB,16,4,,,0,,,0,1,0,0,0,0.0,7,6,1,0,,,TaylCh01
789,Marcus Tubbs,SEA,23,DT,11,3,0,0,0,0,1,1,0,0,0,0,1.0,13,6,7,0,,,TubbMa20
790,Jonathan Wells,HOU,25,RB,16,1,,,0,,,0,1,0,0,0,0.0,7,6,1,0,,,WellJo00
791,Willie Whitehead,NOR,31,DE,8,0,,,0,,,,,,,0,0.0,10,6,4,1,,,WhitWi23
792,James Whitley,GNB,25,DB,6,0,,,0,,,,,,,0,0.0,6,6,0,0,,,WhitJa21
793,Mike Adams,SFO,23,DB,8,0,1,0,0,0,1,0,0,1,0,0,0.0,9,5,4,0,,,AdamMi21
794,Brandon Barnes,WAS,23,LB,12,0,,,0,,,,,,,,0.0,7,5,2,1,,,BarnBr21
795,Lionel Barnes,JAX,28,DE,3,3,,,0,,,,,,,0,1.0,6,5,1,2,,,BarnLi20
796,Tony Beckham,TEN,26,DB,5,1,0,0,0,0,2,,,,,,0.0,5,5,0,0,,,BeckTo20
797,Brandon Bennett,CAR,31,RB,8,0,,,0,,,,,,,0,0.0,6,5,1,0,,,BennBr00
798,Derrick Blaylock,KAN,25,RB,12,5,,,0,,,,,,,0,0.0,5,5,0,0,,,BlayDe00
799,Joe Burns,BUF,25,RB,16,0,,,0,,,,,,,0,0.0,10,5,5,0,,,BurnJo00
800,Rock Cartwright,WAS,25,FB,13,0,,,0,,,,,,,0,0.0,7,5,2,0,,,CartRo01
801,Jameel Cook,TAM,25,FB,12,5,,,0,,,,,,,0,0.0,5,5,0,0,,,CookJa00
802,Justin Fargas,OAK,24,FB,12,0,,,0,,,0,1,0,0,0,0.0,5,5,0,1,,,FargJu00
803,Brian Finneran,ATL,28,WR,12,1,,,0,,,0,1,0,0,0,0.0,6,5,1,0,,,FinnBr00
804,Todd Franz,WAS,28,DB,16,0,1,22,0,22,1,0,0,1,0,0,0.0,7,5,2,0,,,FranTo21
805,Tony Gilbert,JAX,25,LB,16,0,,,0,,,,,,,,0.0,5,5,0,0,,,GilbTo20
806,Junior Glymph,ATL,24,DE,3,0,,,0,,,,,,,0,1.0,5,5,0,1,,,GlymJu20
807,Amon Gordon,CLE,23,DT,6,0,,,0,,,,,,,,0.0,7,5,2,0,,,GordAm20
808,Louis Green,DEN,25,LB,6,0,,,0,,,,,,,,0.0,5,5,0,0,,,GreeLo20
809,Roderick Green,BAL,22,LB,9,0,,,0,,,,,,,,0.0,6,5,1,0,,,GreeRo20
810,Cortez Hankton,JAX,23,WR,12,0,,,0,,,,,,,0,0.0,5,5,0,0,,,HankCo00
811,Maurice Hicks,SFO,26,RB,9,2,,,0,,,0,3,2,0,0,0.0,6,5,1,0,,,HickMa00
812,Chris Horn,KAN,27,WR,14,0,,,0,,,,,,,0,0.0,5,5,0,0,,,HornCh00
813,Alonzo Jackson,PIT,24,LB,7,0,,,0,,,,,,,,0.0,8,5,3,0,,,JackAl23
814,Nate Jackson,DEN,25,WR,12,0,,,0,,,,,,,0,0.0,7,5,2,0,,,JackNa00
815,Brett Keisel,PIT,26,DE,13,0,,,0,,,,,,,,0.0,9,5,4,0,,,KeisBr20
816,Mike Logan,PIT,30,DB,3,0,,,0,,,1,,,,,0.0,8,5,3,0,,,LogaMi20
817,Justin Lucas,STL,28,DB,7,0,,,0,,,,,,,,0.0,8,5,3,0,,,LucaJu20
818,Patrick Mannelly,CHI,29,LS,16,0,,,0,,,,,,,,0.0,6,5,1,0,,,MannPa20
819,Maurice Morris,SEA,25,RB,15,0,,,0,,,,,,,0,0.0,6,5,1,0,,,MorrMa00
820,Ryan Neufeld,BUF,29,TE,16,5,,,0,,,,,,,0,0.0,6,5,1,0,,,NeufRy00
821,Terry Pierce,DEN,23,LB,15,0,0,0,0,0,1,1,,,,,0.0,6,5,1,0,,,PierTe20
822,Cleveland Pinkney,2TM,27,DT,5,0,,,0,,,,,,,,0.0,5,5,0,1,,,PinkCl20
823,Neil Rackers,ARI,28,K,16,0,,,0,,,,,,,0,0.0,5,5,0,0,,,rackenei01
824,Corey Sears,HOU,31,DE,15,0,0,0,0,0,1,,,,,,0.0,10,5,5,1,,,SearCo20
825,L.J. Smith,PHI,24,TE,16,8,,,0,,,,,,,0,0.0,6,5,1,0,,,SmitL.00
826,Daleroy Stewart,3TM,26,DT,11,0,,,0,,,,,,,,0.0,9,5,4,0,,,StewDa20
827,Travares Tillman,CAR,27,DB,6,1,,,0,,,,,,,,0.0,6,5,1,0,,,TillTr20
828,Drew Wahlroos,STL,24,LB,6,0,,,0,,,,,,,,0.0,5,5,0,0,,,WahlDr20
829,Brock Williams,OAK,25,DB,2,0,,,0,,,,,,,,0.0,6,5,1,0,,,WillBr26
830,Sam Aiken,BUF,24,WR,16,0,,,0,,,,,,,0,0.0,5,4,1,0,,,AikeSa00
831,Rashad Bauman,CIN,25,DB,4,0,,,0,,,,,,,,0.0,5,4,1,1,,,BaumRa20
832,Tatum Bell,DEN,23,RB,14,0,,,0,,,0,1,0,0,0,0.0,4,4,0,0,,,BellTa00
833,Roderick Bryant,NYJ,23,DB,13,0,0,0,0,0,1,,,,,,0.0,4,4,0,0,,,BryaRo20
834,Jared Clauss,TEN,23,DT,14,1,0,0,0,0,1,,,,,,0.0,7,4,3,1,,,ClauJa20
835,Phillip Daniels,WAS,31,RDE,5,5,,,0,,,0,0,1,0,0,1.0,4,4,0,1,,,DaniPh20
836,Aaron Elling,2TM,26,K,8,0,,,0,,,,,,,0,0.0,4,4,0,,,,ellinaar01
837,Jimmy Farris,ATL,26,WR,14,0,,,0,,,,,,,,0.0,5,4,1,0,,,FarrJi00
838,Casey Fitzsimmons,DET,24,TE,16,2,,,0,,,,,,,0,0.0,4,4,0,0,,,FitzCa00
839,Bryan Gilmore,MIA,26,WR,16,2,,,0,,,0,1,0,0,0,0.0,7,4,3,0,,,GilmBr00
840,Nick Goings,CAR,26,RB,16,8,,,0,,,0,1,1,0,0,0.0,6,4,2,0,,,GoinNi00
841,Toby Gowin,NYJ,29,P,16,0,,,0,,,,,,,0,0.0,5,4,1,0,,,gowintob01
842,Deveron Harper,NOR,27,DB,5,0,0,0,0,0,1,0,0,1,0,0,0.0,4,4,0,0,,,HarpDe20
843,Arlen Harris,STL,24,RB,14,1,,,0,,,0,1,0,0,0,0.0,5,4,1,0,,,HarrAr00
844,Ben Hartsock,IND,24,TE,16,3,,,0,,,,,,,0,0.0,6,4,2,0,,,HartBe00
845,Wesly Mallard,NYG,26,LB,4,0,,,0,,,,,,,,0.0,4,4,0,0,,,MallWe20
846,Alfonso Marshall,CHI,23,DB,7,0,,,0,,,,,,,,0.0,7,4,3,0,,,MarsAl20
847,Jason McKie,CHI,24,FB,15,2,,,0,,,0,1,0,0,0,0.0,5,4,1,0,,,McKiJa00
848,Elton Patterson,2TM,23,DE,8,0,,,0,,,0,0,1,0,0,1.0,8,4,4,1,,,PattEl20
849,Justin Peelle,SDG,25,TE,16,4,,,0,,,0,1,0,0,0,0.0,4,4,0,0,,,PeelJu00
850,Ed Perry,MIA,30,LS,16,0,,,0,,,,,,,,0.0,6,4,2,0,,,PerrEd00
851,Jerrell Pippens,2TM,24,DB,9,0,,,0,,,0,0,1,0,0,0.0,4,4,0,0,,,PippJe20
852,Derrick Ransom,JAX,28,DT,10,0,,,0,,,,,,,0,0.5,8,4,4,0,,,RansDe20
853,Jamal Robertson,2TM,27,RB,12,0,,,0,,,0,3,0,0,0,0.0,4,4,0,0,,,RobeJa00
854,Mike Rumph,SFO,25,DB,2,2,,,0,,,,,,,,0.0,5,4,1,0,,,RumpMi20
855,Jason Short,PHI,26,LB,11,0,,,0,,,,,,,,0.0,5,4,1,0,,,ShorJa20
856,Paul Spicer,JAX,29,DE,2,2,,,0,,,,,,,,0.0,5,4,1,2,,,SpicPa20
857,Kendrick Starling,HOU,25,WR,8,0,,,0,,,,,,,0,0.0,4,4,0,0,,,StarKe21
858,Aaron Stecker,NOR,29,RB,16,3,,,0,,,0,1,0,-14,0,0.0,4,4,0,0,,,StecAa00
859,Tony Stewart,CIN,25,TE,16,9,,,0,,,,,,,0,0.0,8,4,4,0,,,StewTo00
860,Derrick Strait,NYJ,24,DB,5,1,0,0,0,0,1,,,,,,0.0,7,4,3,0,,,StraDe20
861,Stephen Trejo,2TM,27,FB,13,2,,,0,,,,,,,0,0.0,4,4,0,0,,,TrejSt00
862,Jamel White,2TM,27,RB,13,0,,,0,,,,,,,0,0.0,4,4,0,0,,,WhitJa00
863,Ernest Wilford,JAX,25,WR,15,3,,,0,,,,,,,0,0.0,5,4,1,0,,,WilfEr00
864,Charlie Adams,DEN,25,WR,4,0,,,0,,,,,,,0,0.0,3,3,0,0,,,AdamCh00
865,Eric Alexander,NWE,22,LB,3,0,,,0,,,,,,,,0.0,3,3,0,0,,,AlexEr20
866,Jason Bell,HOU,26,DB,9,0,,,0,,,,,,,,0.0,3,3,0,0,,,BellJa21
867,Mitch Berger*,NOR,32,P,16,0,,,0,,,,,,,0,0.0,3,3,0,0,,,BergMi20
868,Ryan Boschetti,WAS,23,DT,3,1,,,0,,,,,,,,0.0,6,3,3,1,,,BoscRy20
869,Lorenzo Bromell,NYG,29,DE,2,0,,,0,,,,,,,,0.0,3,3,0,0,,,BromLo20
870,Kris Brown,HOU,28,K,16,0,,,0,,,,,,,0,0.0,3,3,0,0,,,brownkri01
871,Shawn Bryson,DET,28,RB,16,1,,,0,,,0,1,0,0,0,0.0,3,3,0,0,,,BrysSh00
872,Robb Butler,SDG,23,DB,5,0,,,0,,,,,,,0,0.0,7,3,4,0,,,ButlRo20
873,Mike Cloud,NYG,29,RB,10,0,,,0,,,0,0,1,0,0,0.0,3,3,0,0,,,ClouMi00
874,Jean-Phillipe Darche,SEA,29,LS,16,0,,,0,,,,,,,,0.0,4,3,1,0,,,DarcJe20
875,Rob Davis,GNB,36,LS,16,0,,,0,,,,,,,,0.0,5,3,2,0,,,DaviRo20
876,James Dearth,NYJ,28,LS,16,0,,,0,,,,,,,,0.0,3,3,0,0,,,DearJa00
877,Ryan Diem,IND,25,RT,16,16,,,0,,,,,,,,0.0,5,3,2,0,,,DiemRy20
878,Adrian Dingle,SDG,27,DE,10,2,1,1,0,1,1,,,,,0,1.0,6,3,3,2,,,DingAd20
879,Darnell Dinkins,BAL,27,TE,10,4,,,0,,,,,,,0,0.0,3,3,0,0,,,DinkDa00
