,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
430,Michael Pierce,BAL,24,DT,16,1,0,0,0,0,1,,,,,0,2.0,35,19,16,5,5,,PierMi00
431,Chris Prosinski,CHI,29,DB,16,1,0,0,0,0,1,,,,,0,0.0,25,19,6,1,0,,ProsCh00
432,Darryl Roberts,NYJ,26,DB,12,2,0,0,0,0,6,0,1,0,0,0,0.0,21,19,2,0,0,,RobeDa00
433,Patrick Robinson,IND,29,LCB,7,6,0,0,0,0,5,1,,,,,0.0,26,19,7,0,0,,RobiPa99
434,Joe Schobert,CLE,23,LB,16,4,0,0,0,0,1,,,,,0,0.5,28,19,9,1,3,,SchoJo00
435,LeShaun Sims,TEN,23,DB,13,2,1,0,0,0,3,0,0,2,0,0,0.0,22,19,3,1,0,,SimsLe00
436,Sam Acho,CHI,28,LOLB,16,6,0,0,0,0,1,1,0,0,0,0,1.0,27,18,9,3,5,,AchoSa00
437,Delvin Breaux,NOR,27,LCB,6,6,0,0,0,0,1,,,,,,0.0,21,18,3,2,0,,BreaDe00
438,Aaron Colvin,JAX,25,DB,10,4,,,0,,,,,,,0,1.0,22,18,4,2,1,,ColvAa00
439,Vinny Curry,PHI,28,DE,16,0,,,0,,,,,,,0,2.5,26,18,8,6,12,,CurrVi00
440,Javon Hargrave,PIT,23,NT,15,13,,,0,,,0,0,1,0,1,2.0,27,18,9,5,3,,HargJa00
441,Jaye Howard,KAN,28,DT,8,4,,,0,,,,,,,0,1.0,23,18,5,2,7,,HowaJa00
442,Mike Hull,MIA,25,LB,16,1,1,8,0,8,1,,,,,0,0.0,33,18,15,0,0,,HullMi01
443,Myles Jack,JAX,21,RLB,16,10,0,0,0,0,2,,,,,0,0.5,24,18,6,1,2,,JackMy00
444,Sen'Derrick Marks,JAX,29,DT,16,1,0,0,0,0,1,0,0,1,0,0,3.5,22,18,4,7,9,,MarkSe99
445,Dontari Poe,KAN,26,NT,16,16,0,0,0,0,3,1,0,0,0,0,1.5,27,18,9,1,9,,PoexDo00
446,LaRoy Reynolds,ATL,26,LB,16,3,,,0,,,0,0,1,0,0,0.0,30,18,12,0,1,,ReynLa00
447,Brian Robison,MIN,33,LDE,16,16,0,0,0,0,1,3,0,0,0,0,7.5,28,18,10,7,14,,RobiBr98
448,Eugene Sims,LAR,30,RDE,16,8,0,0,0,0,1,0,0,1,0,0,2.5,25,18,7,6,5,,SimsEu99
449,Ethan Westbrooks,LAR,26,DE,16,2,0,0,0,0,1,0,0,1,77,1,2.0,24,18,6,8,11,,WestEt00
450,Philip Wheeler,ATL,32,LB,16,4,,,0,,,,,,,,0.0,28,18,10,3,2,,WheePh99
451,Steve Williams,2TM,25,DB,6,2,0,0,0,0,2,,,,,,0.0,19,18,1,0,0,,WillSt02
452,Nat Berhe,NYG,25,DB,7,2,0,0,0,0,1,1,,,,,0.0,21,17,4,0,0,,BerhNa00
453,Deon Bush,CHI,23,SS,11,6,0,0,0,0,1,,,,,,0.0,22,17,5,0,0,,BushDe00
454,Donald Butler,MIA,28,LLB,14,5,,,0,,,,,,,,0.0,28,17,11,3,0,,ButlDo99
455,Maliek Collins,DAL,21,RDT,16,14,,,0,,,1,0,1,0,0,5.0,23,17,6,5,13,,CollMa00
456,Cameron Heyward,PIT,27,LDE,7,7,0,0,0,0,4,0,0,1,1,0,3.0,21,17,4,4,5,,HeywCa01
457,Evander Hood,WAS,29,NT,16,14,0,0,0,0,3,1,0,0,0,0,1.0,33,17,16,4,6,,HoodEv99
458,Charles James,2TM,26,DB,13,0,0,0,0,0,1,0,1,0,0,0,0.0,20,17,3,0,0,,JameCh00
459,Ricky Jean-Francois,WAS,30,LDE,16,6,0,0,0,0,1,,,,,0,1.5,32,17,15,3,2,,JeanRi99
460,Chris Jones,KAN,22,RDE,16,11,0,0,0,0,4,,,,,0,2.0,28,17,11,5,10,,JoneCh09
461,DaQuan Jones,TEN,25,LDE,16,16,,,0,,,0,0,1,0,1,1.5,26,17,9,2,3,,JoneDa04
462,Datone Jones,GNB,26,DE,15,4,0,0,0,0,2,,,,,0,1.0,22,17,5,3,12,,JoneDa03
463,A.J. Klein,CAR,25,MLB,15,7,0,0,0,0,1,2,0,0,0,0,1.0,31,17,14,2,1,,KleiAJ00
464,Rey Maualuga,CIN,29,MLB,14,6,1,9,0,9,2,,,,,0,0.0,27,17,10,0,0,,MauaRe99
465,Brandon Mebane,SDG,31,NT,10,10,1,5,0,5,1,,,,,0,1.0,21,17,4,4,3,,MebaBr99
466,Terrance Mitchell,KAN,24,DB,7,2,0,0,0,0,6,,,,,,0.0,19,17,2,0,0,,MitcTe00
467,Robert Nelson,HOU,26,DB,11,0,1,0,0,0,2,0,0,1,0,0,0.0,20,17,3,0,0,,NelsRo00
468,Rob Ninkovich,NWE,32,RLB,12,11,0,0,0,0,2,2,0,0,0,0,4.0,32,17,15,3,5,,NinkRo20
469,Will Parks,DEN,22,DB,16,0,1,1,0,1,3,0,0,1,0,0,0.0,22,17,5,1,0,,ParkWi01
470,Domata Peko,CIN,32,LDT,16,16,0,0,0,0,3,0,0,1,0,0,0.0,37,17,20,2,2,,PekoDo20
471,Mike Purcell,SFO,25,NT,15,5,,,0,,,1,,,,,0.0,26,17,9,1,0,,PurcMi00
472,Brooks Reed,ATL,29,LDE,15,7,0,0,0,0,1,1,0,0,0,0,2.0,25,17,8,2,7,,ReedBr00
473,Shamar Stephen,MIN,25,LDT,16,16,,,0,,,0,0,1,0,0,0.0,39,17,22,0,2,,StepSh00
474,Steven Terrell,SEA,26,FS,16,5,0,0,0,0,1,0,0,1,0,0,0.0,27,17,10,0,0,,TerrSt00
475,Antwione Williams,DET,23,LB,14,3,,,0,,,0,1,1,0,0,0.0,27,17,10,2,1,,WillAn01
476,Kenneth Acker,KAN,24,DB,9,1,0,0,0,0,3,,,,,,0.0,17,16,1,0,0,,AckeKe00
477,Christian Covington,HOU,23,LDE,16,5,0,0,0,0,1,,,,,0,1.0,26,16,10,2,2,,CoviCh00
478,Tyrone Crawford,DAL,27,LDE/LDT,14,14,,,0,,,0,0,2,0,0,4.5,28,16,12,8,8,,CrawTy00
479,Kyler Fackrell,GNB,25,LB,13,0,0,0,0,0,1,1,0,0,0,0,2.0,18,16,2,1,3,,FackKy00
480,Jeff Heath,DAL,25,DB,16,0,1,19,0,19,2,,,,,0,0.0,23,16,7,0,0,,HeatJe00
481,Timmy Jernigan,BAL,24,LDE,16,15,1,0,0,0,3,0,1,1,1,0,5.0,31,16,15,9,11,,JernTi00
482,Chris Jones,2TM,26,DT/RDE,13,6,,,0,,,,,,,,0.0,23,16,7,4,2,,JoneCh04
483,DeAndre Levy,DET,29,LB,5,3,0,0,0,0,1,,,,,,0.0,21,16,5,0,1,,LevyDe99
484,Bennie Logan,PHI,27,RDT,13,13,,,0,,,2,0,1,0,0,2.5,24,16,8,5,6,,LogaBe00
485,Tyler Matakevich,PIT,24,LB,16,0,,,0,,,,,,,,0.0,20,16,4,0,0,,MataTy00
486,David Mayo,CAR,23,LB,15,0,,,0,,,,,,,,0.0,19,16,3,1,0,,MayoDa00
487,Shea McClellin,NWE,27,DE,14,4,,,0,,,0,0,2,69,0,1.0,41,16,25,1,3,,McClSh00
488,Keith McGill,OAK,27,DB,16,2,0,0,0,0,1,,,,,,0.0,22,16,6,1,0,,McGiKe00
489,Joshua Perry,SDG,22,LB,15,1,,,0,,,1,,,,,0.0,22,16,6,1,0,,PerrJo01
490,Eddie Pleasant,HOU,28,DB,14,0,0,0,0,0,5,,,,,,0.0,20,16,4,1,1,,PleaEd00
491,Noah Spence,TAM,22,LB,16,3,0,0,0,0,2,3,0,0,0,0,5.5,22,16,6,2,12,,SpenNo00
492,John Timu,CHI,24,LB,11,4,0,0,0,0,1,,,,,,0.0,19,16,3,4,0,,TimuJo00
493,Brynden Trawick,OAK,27,DB,15,0,1,0,0,0,1,,,,,0,0.0,24,16,8,0,0,,TrawBr00
494,Jihad Ward,OAK,22,LDE,16,13,,,0,,,0,0,1,0,0,0.0,30,16,14,0,10,,WardJi02
495,Beau Allen,PHI,25,DT,16,3,,,0,,,0,0,1,10,0,0.5,29,15,14,5,5,,AlleBe00
496,Jonathan Bullard,CHI,23,DE,14,1,,,0,,,,,,,0,1.0,18,15,3,4,2,,BullJo00
497,Justin Ellis,OAK,26,DT,16,4,,,0,,,,,,,,0.0,21,15,6,1,0,,ElliJu01
498,Tracy Howard,CLE,22,DB,15,3,0,0,0,0,1,,,,,0,0.0,20,15,5,0,0,,HowaTr02
499,Ramon Humber,BUF,29,LB,16,1,,,0,,,,,,,,0.0,17,15,2,0,0,,HumbRa00
500,Jelani Jenkins,MIA,24,RLB,9,7,0,0,0,0,1,,,,,,0.0,29,15,14,2,0,,JenkJe00
501,Arthur Jones,IND,30,RDE,8,8,,,0,,,,,,,,0.0,30,15,15,1,0,,JoneAr22
502,Mike Jordan,LAR,24,DB,5,2,0,0,0,0,2,0,0,1,0,0,0.0,20,15,5,1,0,,JordMi00
503,Cory Littleton,LAR,23,LB,16,1,,,0,,,,,,,,0.0,20,15,5,0,0,,LittCo01
504,Justin March,KAN,23,RILB,5,5,0,0,0,0,2,,,,,,0.0,22,15,7,1,0,,MarcJu00
505,Cassius Marsh,SEA,24,DE,16,1,,,0,,,1,0,1,0,0,3.0,22,15,7,5,5,,MarsCa00
506,Robert Mathis,IND,35,ROLB,14,12,,,0,,,3,0,2,14,1,5.0,20,15,5,5,5,,MathRo20
507,Benson Mayowa,DAL,25,RDE,13,6,,,0,,,1,0,1,0,0,6.0,25,15,10,8,9,,MayoBe00
508,Sherrick McManis,CHI,29,DB,16,0,,,0,,,,,,,,0.0,16,15,1,0,0,,McMaSh99
509,Carl Nassib,CLE,23,DE,14,3,0,0,0,0,4,,,,,0,2.5,20,15,5,2,7,,NassCa00
510,Julius Peppers,GNB,36,LOLB,16,11,0,0,0,0,3,2,0,1,0,0,7.5,23,15,8,7,12,,PeppJu99
511,Sheldon Rankins,NOR,22,DT,9,0,,,0,,,1,0,0,0,0,4.0,20,15,5,3,6,,RankSh00
512,Kendall Reyes,2TM,27,DT,12,0,0,0,0,0,1,,,,,0,1.0,20,15,5,3,4,,ReyeKe00
513,Pat Sims,CIN,31,DT,16,0,,,0,,,,,,,0,1.5,37,15,22,5,5,,SimsPa99
514,Dan Skuta,JAX,30,LB,13,2,0,0,0,0,1,,,,,,0.0,18,15,3,3,2,,SkutDa00
515,Julian Stanford,NYJ,26,LB,9,3,,,0,,,,,,,,0.0,22,15,7,1,0,,StanJu00
516,Greg Toler,WAS,31,DB,16,2,0,0,0,0,2,0,0,1,0,0,0.0,18,15,3,0,0,,ToleGr99
517,Courtney Upshaw,ATL,27,LB,13,5,0,0,0,0,1,1,0,1,0,0,1.0,24,15,9,1,4,,UpshCo00
518,Alterraun Verner,TAM,28,DB,16,3,1,16,0,16,7,,,,,0,0.0,16,15,1,0,0,,VernAl99
519,Nick Vigil,CIN,23,LB,16,0,0,0,0,0,1,,,,,,0.0,21,15,6,0,0,,VigiNi00
520,Tyrunn Walker,DET,26,LDT,15,8,,,0,,,0,0,1,0,0,0.0,26,15,11,4,2,,WalkTy00
521,D.J. Alexander*,KAN,25,LB,16,1,,,0,,,1,0,0,0,0,0.0,17,14,3,1,0,,AlexD.00
522,Thurston Armbrister,DET,24,LB,14,2,,,0,,,,,,,,0.0,15,14,1,1,0,,ArmbTh00
523,Akeem Ayers,IND,27,LB,16,0,1,25,0,25,2,,,,,0,2.0,21,14,7,1,5,,AyerAk00
524,Jonathan Babineaux,ATL,35,NT,16,6,0,0,0,0,1,,,,,,0.0,22,14,8,3,1,,BabiJo20
525,Michael Brockers,LAR,26,RDT,14,14,0,0,0,0,2,,,,,,0.0,19,14,5,1,5,,BrocMi00
526,Antonio Cromartie,IND,32,DB,4,4,0,0,0,0,2,,,,,,0.0,14,14,0,0,0,,CromAn20
527,Jayrone Elliott,GNB,25,LB,11,0,,,0,,,,,,,0,1.0,19,14,5,4,1,,ElliJa02
528,C.J. Goodwin,ATL,26,DB,14,1,0,0,0,0,2,,,,,,0.0,17,14,3,0,0,,GoodC.00
529,Lawrence Guy,BAL,26,RDE,16,10,,,0,,,1,0,1,0,0,1.0,28,14,14,5,9,,GuyxLa00
530,Davon House,JAX,27,DB,16,4,,,0,,,,,,,,0.0,17,14,3,0,0,,HousDa00
531,Demontre Hurst,CHI,25,DB,10,1,1,0,0,0,2,,,,,0,1.0,14,14,0,1,1,,HursDe00
532,Charles Johnson,CAR,30,LDE,13,13,0,0,0,0,2,3,0,0,0,0,4.0,26,14,12,2,14,,JohnCh98
533,Star Lotulelei,CAR,27,LDT,16,16,0,0,0,0,1,1,0,0,0,0,4.0,26,14,12,5,6,,LotuSt00
534,Stacy McGee,OAK,26,LDT,9,9,,,0,,,2,0,0,0,0,2.5,17,14,3,3,3,,McGeSt01
535,Rakeem Nunez-Roches,KAN,23,LDE,11,5,,,0,,,,,,,0,1.0,23,14,9,5,3,,NuneRa00
536,Trovon Reed,SDG,26,DB,6,1,2,6,0,3,3,,,,,0,0.0,14,14,0,0,0,,ReedTr00
537,Khyri Thornton,DET,27,RDT,13,6,,,0,,,,,,,0,1.0,19,14,5,2,2,,ThorKh00
538,Cornelius Washington,CHI,27,LB,15,2,0,0,0,0,1,,,,,0,2.0,20,14,6,2,4,,WashCo00
539,Al Woods,TEN,29,NT,12,7,,,0,,,,,,,,0.0,18,14,4,2,0,,WoodAl99
540,Paul Worrilow,ATL,26,LB,12,1,0,0,0,0,2,0,0,2,0,0,0.0,21,14,7,1,1,,WorrPa00
541,Juston Burris,NYJ,23,DB,16,1,1,0,0,0,5,,,,,0,0.0,16,13,3,0,0,,BurrJu00
542,Kenny Clark,GNB,21,NT,16,2,0,0,0,0,2,0,0,2,2,0,0.0,21,13,8,1,4,,ClarKe01
543,Nate Ebner,NWE,28,DB,16,0,,,0,,,1,0,1,0,0,0.0,19,13,6,0,0,,EbneNa00
544,Ben Heeney,OAK,24,LB,4,2,,,0,,,,,,,,0.0,15,13,2,0,1,,HeenBe00
545,Karl Klug,TEN,28,DT,14,3,0,0,0,0,1,,,,,0,1.5,26,13,13,2,5,,KlugKa00
546,Josh McNary,IND,28,LB,16,3,,,0,,,1,,,,,0.0,23,13,10,0,0,,McNaJo00
547,Pernell McPhee,CHI,28,DE,9,0,,,0,,,1,0,0,0,0,4.0,16,13,3,5,9,,McPhPe00
548,Jordan Phillips,MIA,24,RDT,16,11,1,17,0,17,3,,,,,0,0.5,23,13,10,5,3,,PhilJo01
549,Jarran Reed,SEA,24,RDT,15,6,0,0,0,0,3,,,,,0,1.5,34,13,21,1,4,,ReedJa02
550,Neiko Thorpe,SEA,26,DB,15,0,,,0,,,0,0,1,0,0,0.0,19,13,6,0,0,,ThorNe00
551,Dekoda Watson,DEN,28,LB,16,0,,,0,,,1,0,0,0,0,1.0,17,13,4,1,0,,WatsDe99
552,Aaron Williams,BUF,26,SS,7,5,0,0,0,0,5,0,0,1,53,1,0.0,20,13,7,1,0,,WillAa00
553,Tourek Williams,SDG,25,LB,16,0,0,0,0,0,1,,,,,0,1.0,21,13,8,1,0,,WillTo00
554,Stephone Anthony,NOR,24,LB,10,3,,,0,,,,,,,,0.0,16,12,4,3,0,,AnthSt00
555,Ron Brooks,PHI,28,DB,6,5,0,0,0,0,1,0,0,1,0,0,0.0,14,12,2,0,0,,BrooRo01
556,Don Carey,DET,29,DB,14,0,,,0,,,1,,,,,0.0,14,12,2,0,0,,CareDo00
557,Blake Countess,LAR,23,DB,5,2,,,0,,,,,,,0,1.0,20,12,8,0,4,,CounBl00
558,Jack Crawford,DAL,28,RDE/LDE,16,10,,,0,,,,,,,0,3.5,25,12,13,3,6,,CrawJa00
559,Deshazor Everett,WAS,24,DB,16,0,1,0,0,0,1,,,,,0,0.0,12,12,0,0,0,,EverDe01
560,Eddie Goldman,CHI,22,NT,6,5,0,0,0,0,1,,,,,0,2.5,18,12,6,2,4,,GoldEd00
561,Erin Henderson,NYJ,30,LB,5,4,,,0,,,,,,,,0.0,21,12,9,1,1,,HendEr99
562,David Irving,DAL,23,DT,15,2,0,0,0,0,5,4,0,1,0,0,4.0,17,12,5,5,15,,IrviDa00
563,Jarvis Jenkins,2TM,28,DT,16,1,,,0,,,,,,,,0.0,14,12,2,0,1,,JenkJa01
564,Matt Judon,BAL,24,DE,14,0,0,0,0,0,2,0,0,1,3,0,4.0,27,12,15,4,10,,JudoMa00
565,Aaron Lynch,SFO,23,DE,7,3,,,0,,,,,,,0,1.5,13,12,1,5,6,,LyncAa00
566,Jonathan Meeks,BUF,27,DB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,16,12,4,0,0,,MeekJo01
567,Romeo Okwara,NYG,21,DE,16,4,0,0,0,0,2,,,,,0,1.0,25,12,13,2,5,,OkwaRo01
568,Corey Peters,ARI,28,NT,15,14,,,0,,,,,,,0,0.0,21,12,9,4,1,1,PeteCo00
569,Josh Robinson,TAM,25,DB,16,0,,,0,,,,,,,,0.0,12,12,0,0,0,,RobiJo01
570,Deon Simon,NYJ,26,NT,16,1,,,0,,,,,,,0,1.5,23,12,11,2,2,,SimoDe00
571,Marcus Smith,PHI,24,LB,16,0,,,0,,,,,,,0,2.5,16,12,4,3,4,,SmitMa03
572,Darryl Tapp,NOR,32,DE,16,2,,,0,,,0,0,1,0,0,0.5,17,12,5,0,9,,TappDa20
573,Cedric Thornton,DAL,28,DT,13,0,0,0,0,0,1,1,0,1,1,0,1.5,22,12,10,4,4,,ThorCe00
574,Mitch Unrein,CHI,29,RDE,13,9,,,0,,,,,,,0,1.0,26,12,14,1,3,,UnreMi00
575,Adolphus Washington,BUF,22,RDE,15,11,0,0,0,0,1,,,,,0,2.5,21,12,9,4,3,,WashAd00
576,De'Vante Bausby,CHI,23,DB,4,0,,,0,,,,,,,,0.0,12,11,1,0,0,,BausDe00
577,Ronald Blair,SFO,23,DE,16,0,,,0,,,,,,,0,3.0,16,11,5,3,8,,BlaiRo00
578,Trent Cole,IND,34,LB,7,4,0,0,0,0,1,,,,,0,2.0,16,11,5,3,4,,ColeTr20
579,Xavier Cooper,CLE,25,DT,13,2,,,0,,,,,,,,0.0,20,11,9,0,3,,CoopXa00
580,Brandon Copeland,DET,25,LB,16,1,,,0,,,1,,,,,0.0,16,11,5,1,1,,CopeBr00
581,Wallace Gilberry,2TM,32,DE,9,1,,,0,,,,,,,0,2.5,15,11,4,3,9,,GilbWa00
582,Ra'Shede Hageman,ATL,26,DT,12,4,,,0,,,,,,,0,2.0,18,11,7,3,5,,HageRa00
583,Johnny Holton,OAK,26,WR,15,0,,,0,,,0,1,0,0,0,0.0,12,11,1,0,0,,HoltJo00
584,Dontae Johnson,SFO,25,DB,15,0,0,0,0,0,3,,,,,0,0.0,15,11,4,1,2,,JohnDo02
585,Tom Johnson,MIN,32,DT,14,0,1,4,0,4,1,0,1,0,0,0,2.0,17,11,6,5,23,,JohnTo01
586,Zach Kerr,IND,26,DT,12,4,,,0,,,0,0,1,0,0,2.5,19,11,8,4,6,,KerrZa00
587,Koa Misi,MIA,29,LB,3,2,,,0,,,,,,,,0.0,22,11,11,0,0,,MisiKo99
588,Earl Mitchell,MIA,29,RDT,9,5,,,0,,,,,,,,0.0,17,11,6,3,1,,MitcEa99
589,Haloti Ngata,DET,32,RDT,13,13,0,0,0,0,3,,,,,0,1.5,22,11,11,0,3,,NgatHa20
590,David Onyemata,NOR,24,DT,16,0,,,0,,,,,,,,0.0,18,11,7,0,4,,OnyeDa00
591,Manti Te'o,SDG,25,LB,3,3,,,0,,,,,,,,0.0,17,11,6,2,0,,TeoxMa00
592,Cam Thomas,LAR,30,DT,16,2,,,0,,,,,,,0,1.0,15,11,4,1,3,,ThomCa99
593,Vincent Valentine,NWE,22,DT,13,2,,,0,,,,,,,0,1.0,19,11,8,2,2,,ValeVi00
594,Jason Verrett,SDG,25,DB,4,4,1,0,0,0,3,0,0,1,0,0,0.0,13,11,2,0,0,,VerrJa00
595,Aaron Wallace,TEN,23,LB,10,0,,,0,,,,,,,0,1.0,14,11,3,1,2,,WallAa00
596,Dan Williams,OAK,29,RDT,16,11,0,0,0,0,1,,,,,0,0.5,17,11,6,0,3,,WillDa99
597,Jeremiah Attaochu,SDG,23,LB,8,1,,,0,,,,,,,0,2.0,11,10,1,2,4,,AttaJe00
598,David Bass,TEN,26,DE,13,0,,,0,,,,,,,,0.0,16,10,6,0,0,,BassDa00
599,Tank Carradine,SFO,26,DE,13,0,,,0,,,,,,,,0.0,18,10,8,,,,CarrCo00
600,Will Clarke,CIN,25,DE,16,0,0,0,0,0,1,,,,,0,4.0,15,10,5,4,6,,ClarWi00
601,Terence Garvin,WAS,25,LB,16,0,,,0,,,,,,,0,0.5,16,10,6,0,2,,GarvTe00
602,Demetri Goodson,GNB,27,DB,6,3,0,0,0,0,1,,,,,,0.0,14,10,4,0,0,,GoodDe00
603,DeAngelo Hall,WAS,33,DB,3,3,0,0,0,0,1,,,,,,0.0,16,10,6,0,0,,HallDe99
604,De'Vante Harris,NOR,23,DB,10,0,0,0,0,0,1,0,1,1,1,0,0.0,12,10,2,0,0,,HarrDe04
605,James Ihedigbo,BUF,33,DB,4,3,0,0,0,0,1,,,,,,0.0,16,10,6,1,0,,IhedJa00
606,Cullen Jenkins,WAS,35,DT,15,0,,,0,,,,,,,0,1.5,16,10,6,5,2,,JenkCu20
607,Christian Jones,CHI,25,LB,16,2,0,0,0,0,1,,,,,,0.0,16,10,6,0,0,,JoneCh05
608,Jonathan Jones,NWE,23,DB,16,1,0,0,0,0,1,1,0,1,0,0,0.0,14,10,4,1,1,,JoneJo03
609,Chris Maragos,PHI,29,DB,16,0,,,0,,,,,,,,0.0,12,10,2,0,0,,MaraCh99
610,Daniel McCullers,PIT,24,DT,16,1,0,0,0,0,1,,,,,0,1.0,17,10,7,2,5,,McCuDa00
611,Roy Miller,JAX,29,RDT,6,6,,,0,,,,,,,,0.0,10,10,0,1,1,,MillRo99
612,Alex Okafor,ARI,25,DE,15,0,,,0,,,1,0,1,0,0,3.5,13,10,3,3,6,,OkafAl00
613,Chase Reynolds,LAR,29,RB,16,0,,,0,,,,,,,0,0.0,11,10,1,0,0,,ReynCh00
614,Za'Darius Smith,BAL,24,DE,13,4,0,0,0,0,1,1,0,0,0,0,1.0,20,10,10,4,4,,SmitZa00
615,Akeem Spence,TAM,25,DT,16,4,,,0,,,,,,,0,0.5,19,10,9,2,3,,SpenAk00
616,Darrell Stuckey,SDG,29,DB,16,0,,,0,,,0,0,1,0,0,0.0,11,10,1,0,0,,StucDa20
617,Peyton Thompson,JAX,26,DB,15,0,,,0,,,,,,,,0.0,14,10,4,0,1,,ThomPe00
618,D.J. White,KAN,23,DB,11,0,1,0,0,0,3,,,,,0,0.0,11,10,1,0,0,,WhitD.00
619,Anthony Zettel,DET,24,DE,13,0,,,0,,,,,,,0,1.0,13,10,3,1,1,,ZettAn00
620,Henry Anderson,IND,25,DE,11,2,0,0,0,0,2,0,0,1,0,0,0.0,12,9,3,0,5,,AndeHe00
621,Zaire Anderson,DEN,24,LB,16,1,,,0,,,1,,,,,0.0,14,9,5,0,0,,AndeZa01
622,Arik Armstead,SFO,23,DE,8,4,,,0,,,1,0,0,0,0,2.5,15,9,6,2,4,,ArmsAr01
623,Jay Bromley,NYG,24,DT,15,0,,,0,,,,,,,0,1.0,14,9,5,2,1,,BromJa00
624,Kentrell Brothers,MIN,23,LB,10,0,,,0,,,,,,,,0.0,9,9,0,0,0,,BrotKe00
625,Aaron Burbridge,SFO,23,WR,16,3,,,0,,,0,1,0,0,0,0.0,12,9,3,0,0,,BurbAa00
626,Bruce Carter,NYJ,28,LB,13,1,0,0,0,0,1,,,,,,0.0,16,9,7,2,1,,CartBr00
627,Cody Davis,LAR,27,DB,15,3,1,29,0,29,3,,,,,0,0.0,14,9,5,1,1,,DaviCo02
628,Tyeler Davison,NOR,24,LDT,15,15,0,0,0,0,2,,,,,,0.0,23,9,14,0,1,,DaviTy01
629,Akeem Dent,HOU,29,LB,16,3,,,0,,,,,,,,0.0,11,9,2,0,0,,DentAk00
630,Elvis Dumervil,BAL,32,DE,8,3,,,0,,,2,0,1,0,0,3.0,11,9,2,1,9,,DumeEl20
631,Najee Goode,PHI,27,LB,16,0,,,0,,,,,,,,0.0,10,9,1,0,0,,GoodNa00
632,Margus Hunt,CIN,29,DE,15,0,0,0,0,0,2,,,,,,0.0,17,9,8,2,4,,HuntMa00
633,Don Jones,2TM,26,DB,13,0,,,0,,,,,,,,0.0,12,9,3,0,0,,JoneDo02
634,DaVonte Lambert,TAM,22,DE,11,5,,,0,,,1,,,,,0.0,14,9,5,0,0,,LambDa01
635,James Laurinaitis,NOR,30,LB,5,3,0,0,0,0,1,0,0,1,0,0,0.0,17,9,8,0,0,,LaurJa99
636,Lerentee McCray,BUF,26,LB,13,0,,,0,,,1,,,,,0.0,17,9,8,0,0,,McCrLe01
637,Barkevious Mingo,NWE,26,LB,16,0,,,0,,,,,,,,0.0,11,9,2,1,0,,MingBa00
638,Arthur Moats,PIT,28,LOLB,16,5,0,0,0,0,3,,,,,0,3.5,21,9,12,3,7,,MoatAr00
639,Eric Murray,KAN,22,DB,16,0,,,0,,,0,0,1,0,0,0.0,9,9,0,0,0,,MurrEr00
640,Jared Odrick,JAX,29,RDE,6,6,0,0,0,0,1,1,0,0,0,0,1.0,12,9,3,0,1,,OdriJa99
641,Patrick Onwuasor,BAL,24,LB,11,1,,,0,,,1,,,,,0.0,21,9,12,0,0,,OnwuPa00
642,Anthony Sherman,KAN,28,RB,16,3,,,0,,,2,0,0,0,0,0.0,9,9,0,0,0,,SherAn00
643,Destiny Vaeao,PHI,22,DT,16,0,,,0,,,1,0,0,0,0,2.0,15,9,6,1,3,,VaeaDe01
644,DeMarcus Ware,DEN,34,ROLB,10,8,0,0,0,0,1,,,,,0,4.0,15,9,6,3,8,,WareDe99
645,Eric Weems,ATL,31,WR,16,0,,,0,,,,,,,0,0.0,15,9,6,0,0,,WeemEr00
646,Vince Wilfork,HOU,35,NT,15,15,0,0,0,0,1,,,,,,0.0,21,9,12,2,3,,WilfVi20
647,Mario Williams,MIA,31,RDE,13,5,0,0,0,0,1,,,,,0,1.5,13,9,4,4,5,,WillMa22
648,C.J. Wilson,CHI,29,DE,6,1,,,0,,,,,,,0,1.0,13,9,4,2,4,,WilsC.98
649,Daren Bates,OAK,26,LB,16,0,,,0,,,,,,,,0.0,12,8,4,0,0,,BateDa00
650,Bene Benwikere,CAR,25,DB,4,4,1,1,0,1,4,,,,,0,0.0,10,8,2,1,0,,BenwBe00
651,Shilique Calhoun,OAK,24,DE,10,0,0,0,0,0,1,,,,,0,0.5,9,8,1,1,3,,CalhSh00
652,Justin Coleman,NWE,23,DB,10,1,0,0,0,0,3,,,,,,0.0,8,8,0,0,0,,ColeJu01
653,Kasim Edebali,NOR,27,DE,16,1,0,0,0,0,1,,,,,0,1.0,11,8,3,1,2,,EdebKa00
654,Lavar Edwards,2TM,26,DE,10,0,0,0,0,0,1,,,,,0,2.0,11,8,3,4,3,,EdwaLa00
655,Javien Elliott,TAM,23,DB,6,1,0,0,0,0,1,,,,,,0.0,10,8,2,1,0,,ElliJa01
656,Matthias Farley,IND,24,DB,16,0,,,0,,,,,,,,0.0,11,8,3,0,0,,FarlMa00
657,Marquis Flowers,CIN,24,LB,16,0,,,0,,,0,0,1,0,0,0.0,8,8,0,0,0,,FlowMa00
658,Randy Gregory,DAL,24,DE,2,0,,,0,,,,,,,0,1.0,9,8,1,2,2,,GregRa00
