,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
658,Lonnie Johnson Jr.,NOR,28,CB,12,0,1,0,0,0,2,0,0,1,0,0,0.0,9,8,1,0,0,,JohnLo01
659,DaQuan Jones,BUF,32,DT,7,7,,,0,,,,,,,0,2.5,16,8,8,4,5,,JoneDa04
660,Isaiahh Loudermilk,PIT,26,DT,16,0,0,0,0,0,2,,,,,0,0.0,16,8,8,0,1,,LoudIs00
661,Avonte Maddox,PHI,27,CB,4,2,0,0,0,0,2,1,0,0,0,0,0.0,12,8,4,1,0,,MaddAv00
662,Ross Matiscik*+,JAX,27,LS,17,0,,,0,,,1,0,1,0,0,0.0,8,8,0,0,0,,MatiRo00
663,Chad Muma,JAX,24,LB,17,2,0,0,0,0,2,,,,,0,0.0,15,8,7,0,0,,MumaCh00
664,Eric Murray,HOU,29,S,6,4,,,0,,,1,0,0,0,0,0.0,13,8,5,0,0,,MurrEr00
665,Dawuane Smoot,JAX,28,OLB,12,0,,,0,,,1,0,0,0,0,1.0,10,8,2,0,4,,SmooDa00
666,Ameer Speed,2TM,24,,13,0,,,0,,,,,,,0,0.0,9,8,1,1,0,,SpeeAm00
667,Josh Tupou,CIN,29,DT,14,1,,,0,,,,,,,0,0.0,19,8,11,1,1,,TupoJo00
668,Zeke Turner,ARI,27,LB,16,1,,,0,,,,,,,0,0.0,20,8,12,0,0,,TurnZe00
669,Josh Uche,NWE,25,LB,15,2,,,0,,,,,,,0,3.0,15,8,7,3,6,,UcheJo00
670,Daryl Worley,BAL,28,CB,12,2,0,0,0,0,1,,,,,0,0.0,12,8,4,0,0,,WorlDa00
671,Troy Andersen,ATL,24,LB,2,2,,,0,,,,,,,0,0.5,19,7,12,1,1,,AndeTr00
672,Alex Austin,2TM,22,,8,1,1,0,0,0,2,,,,,0,0.0,9,7,2,0,0,,AustAl00
673,Chris Board,NWE,28,LB,17,0,,,0,,,,,,,0,0.0,10,7,3,0,0,,BoarCh00
674,Curtis Bolton,LVR,28,LB,13,0,,,0,,,,,,,0,0.0,8,7,1,0,0,,BoltCu00
675,Andrew Booth,MIN,23,CB,17,1,0,0,0,0,1,,,,,0,0.0,8,7,1,0,0,,BootAn00
676,Cam Brown,NYG,25,LB,16,0,,,0,,,1,0,0,0,0,0.0,8,7,1,0,0,,BrowCa01
677,Isaiah Buggs,DET,27,DL,10,3,0,0,0,0,1,0,0,1,33,0,1.0,12,7,5,2,1,,BuggIs00
678,Matt Dickerson,KAN,28,DT,12,0,,,0,,,,,,,0,0.0,15,7,8,1,0,,DickMa00
679,Khalil Dorsey,DET,25,CB,13,2,0,0,0,0,1,,,,,0,0.0,11,7,4,0,0,,DorsKh00
680,Brandin Echols,NYJ,26,CB,14,1,1,30,1,30,2,,,,,0,0.0,11,7,4,0,0,,EchoBr00
681,Greg Gaines,TAM,27,DL,17,2,,,0,,,0,0,1,0,0,1.0,24,7,17,0,5,,GainGr00
682,J.T. Gray,NOR,27,DB,14,0,,,0,,,,,,,0,0.0,12,7,5,0,0,,GrayJ.00
683,Kahlef Hailassie,CLE,23,CB,9,1,0,0,0,0,1,,,,,0,0.0,8,7,1,1,0,,HailKa00
684,DaVon Hamilton,JAX,26,DT,8,2,,,0,,,,,,,0,0.0,12,7,5,1,0,,HamiDa02
685,Malik Herring,KAN,26,DE,7,1,0,0,0,0,1,1,0,0,0,0,1.5,10,7,3,2,3,,HerrMa02
686,Albert Huggins,ATL,26,DL,13,5,,,0,,,0,0,1,0,0,0.0,22,7,15,0,2,,HuggAl01
687,Jake Hummel,LAR,24,LB,17,0,,,0,,,,,,,0,0.0,10,7,3,0,0,,HummJa00
688,Linval Joseph,BUF,35,DT,7,0,,,0,,,,,,,0,1.0,12,7,5,1,1,,JoseLi99
689,Gregory Junior,JAX,24,CB,9,0,0,0,0,0,1,,,,,0,0.0,11,7,4,2,0,,JuniGr00
690,Jordan Kunaszyk,CLE,27,LB,5,0,,,0,,,,,,,0,0.0,9,7,2,2,0,,KunaJo00
691,Shaq Lawson,BUF,29,DE,16,1,,,0,,,,,,,0,1.0,13,7,6,2,7,,LawsSh00
692,Jeremiah Ledbetter,JAX,29,DL,17,2,0,0,0,0,1,0,0,1,0,0,0.0,24,7,17,1,1,,LedbJe00
693,Larrell Murchison,LAR,26,DT,15,3,,,0,,,,,,,0,0.0,16,7,9,1,0,,MurcLa00
694,Emmanuel Ogbah,MIA,30,DE,15,1,1,5,0,5,2,1,0,0,0,0,5.5,20,7,13,3,9,,OgbaEm00
695,LaBryan Ray,CAR,26,DT,17,1,,,0,,,,,,,0,0.0,19,7,12,0,0,,RayxLa02
696,Isaac Rochell,LVR,28,DE,8,1,,,0,,,,,,,0,0.0,10,7,3,2,0,,RochIs00
697,J.J. Russell,TAM,25,LB,8,1,,,0,,,,,,,0,1.0,10,7,3,1,1,,RussJJ00
698,Duke Shelley,LAR,27,DB,11,0,0,0,0,0,2,0,0,1,9,0,0.0,8,7,1,0,0,,ShelDu00
699,Daniel Thomas,JAX,25,S,15,0,,,0,,,,,,,0,0.0,8,7,1,0,0,,ThomDa07
700,DJ Turner,LVR,26,WR,10,0,,,0,,,1,0,1,0,0,0.0,10,7,3,0,0,,TurnDJ00
701,Tershawn Wharton,KAN,25,DT,17,1,,,0,,,0,0,1,0,0,2.0,21,7,14,2,5,,WharTe00
702,Ugo Amadi,NOR,26,S,17,0,0,0,0,0,2,,,,,0,0.0,12,6,6,0,0,,AmadUg00
703,Markus Bailey,CIN,26,LB,17,0,,,0,,,,,,,0,0.0,10,6,4,0,0,,BailMa01
704,Josh Blackwell,CHI,24,DB,10,0,,,0,,,1,0,0,0,0,0.0,8,6,2,0,0,,BlacJo00
705,Irvin Charles,NYJ,26,WR,12,0,,,0,,,,,,,0,0.0,7,6,1,0,0,,CharIr00
706,Alex Cook,CAR,24,S,10,2,,,0,,,,,,,0,0.0,11,6,5,1,0,,CookAl00
707,D.J. Davidson,NYG,26,DL,15,2,0,0,0,0,2,,,,,0,0.5,13,6,7,1,1,,DaviDJ00
708,Marlon Davidson,TEN,25,DL,5,3,,,0,,,,,,,0,1.0,10,6,4,2,1,,DaviMa01
709,Ta'Quon Graham,ATL,25,DL,15,2,,,0,,,1,0,0,0,0,1.0,23,6,17,1,2,,GrahTa00
710,Da'Shawn Hand,MIA,28,DT,16,0,0,0,0,0,2,,,,,0,1.0,17,6,11,1,3,,HandDa00
711,Jaylinn Hawkins,2TM,26,,16,3,0,0,0,0,1,,,,,0,0.0,14,6,8,0,0,,HawkJa00
712,Ka'dar Hollman,HOU,29,CB,17,1,,,0,,,0,0,1,0,0,0.0,10,6,4,0,0,,HollKa00
713,Melvin Ingram,MIA,34,LB,3,0,,,0,,,,,,,0,1.5,7,6,1,1,2,,IngrMe00
714,D'Shawn Jamison,CAR,24,CB,15,1,0,0,0,0,1,,,,,0,0.0,10,6,4,0,0,,JamiDS00
715,DJ Johnson,CAR,25,OLB,13,3,0,0,0,0,1,,,,,0,0.0,16,6,10,1,0,,JohnDJ00
716,Eric Johnson,IND,25,DT,14,0,,,0,,,,,,,0,1.0,15,6,9,1,3,,JohnEr01
717,LaCale London,ATL,26,DL,7,0,,,0,,,0,0,1,0,0,0.0,13,6,7,2,0,,LondLa00
718,Scott Matlock,LAC,23,DL,12,0,,,0,,,,,,,0,0.0,15,6,9,1,1,,MatlSc00
719,Ty Montgomery,NWE,30,WR,13,0,,,0,,,,,,,0,0.0,7,6,1,0,0,,MontTy01
720,Jeremiah Moon,BAL,25,OLB,8,1,,,0,,,2,0,0,0,0,0.0,12,6,6,1,0,,MoonJe00
721,George Odum,SFO,30,S,11,0,,,0,,,,,,,0,0.0,12,6,6,0,0,,OdumGe00
722,Julian Okwara,DET,26,LB,9,1,0,0,0,0,1,,,,,0,2.0,7,6,1,2,4,,OkwaJu00
723,Joseph Ossai,CIN,23,DE,14,0,0,0,0,0,1,,,,,0,1.0,10,6,4,1,7,,OssaJo00
724,James Pierre,PIT,27,CB,16,0,,,0,,,,,,,0,0.0,8,6,2,0,0,,PierJa01
725,Ben Stille,ARI,26,DL,5,0,,,0,,,,,,,0,1.0,8,6,2,0,1,,StilBe00
726,Pierre Strong,CLE,25,RB,17,1,,,0,,,1,1,0,0,0,0.0,8,6,2,0,0,,StroPi00
727,Grant Stuard,IND,25,LB,17,0,,,0,,,,,,,0,0.0,7,6,1,0,1,,StuaGr00
728,Chazz Surratt,NYJ,26,LB,14,0,,,0,,,,,,,0,0.0,8,6,2,0,0,,SurrCh00
729,Shaq Thompson,CAR,29,LB,2,2,,,0,,,,,,,0,0.0,8,6,2,0,0,,ThomSh01
730,Ar'Darius Washington,BAL,24,S,2,1,0,0,0,0,2,,,,,0,1.0,11,6,5,1,2,,WashAr00
731,Armon Watts,PIT,27,DT,15,0,,,0,,,,,,,0,0.5,15,6,9,0,3,,WattAr01
732,Dee Winters,SFO,23,LB,15,0,0,0,0,0,1,,,,,0,0.0,10,6,4,0,0,,WintDe00
733,Charlie Woerner,SFO,26,TE,17,2,,,0,,,,,,,0,0.0,10,6,4,0,0,,WoerCh00
734,Samuel Womack,SFO,24,CB,7,0,,,0,,,,,,,0,0.0,7,6,1,0,0,,WomaSa00
735,Micah Abernathy,ATL,26,S,12,0,,,0,,,,,,,0,0.0,7,5,2,0,0,,AberMi00
736,Abdullah Anderson,WAS,27,DL,7,0,,,0,,,0,0,1,0,0,0.5,8,5,3,1,1,,AndeAb00
737,Tycen Anderson,CIN,24,S,7,0,,,0,,,,,,,0,0.0,8,5,3,0,0,,AndeTy00
738,Boogie Basham,NYG,26,OLB,13,0,,,0,,,,,,,0,0.0,11,5,6,0,0,,BashCa00
739,Quinton Bohanna,2TM,24,,6,3,,,0,,,,,,,0,0.0,10,5,5,2,0,,BohaQu00
740,Mike Brown,TEN,24,S,9,1,0,0,0,0,1,,,,,0,0.0,7,5,2,0,0,,BrowMi02
741,Harrison Bryant,CLE,25,TE,17,9,,,0,,,0,1,0,0,0,0.0,6,5,1,0,0,,BryaHa00
742,Deon Bush,KAN,30,DB,6,0,,,0,,,,,,,0,0.0,7,5,2,0,0,,BushDe00
743,Poona Ford,BUF,28,DT,8,0,,,0,,,,,,,0,1.0,9,5,4,1,3,,FordPo00
744,Isaiah Foskey,NOR,23,DE,10,0,0,0,0,0,1,,,,,0,0.0,9,5,4,0,0,,FoskIs00
745,Cam Gill,TAM,26,OLB,15,0,,,0,,,1,0,0,0,0,1.0,12,5,7,0,1,,GillCa00
746,Bryce Hall,NYJ,26,CB,9,2,1,5,0,5,2,0,0,1,39,1,0.0,7,5,2,0,0,,HallBr02
747,Jalen Harris,WAS,24,DE,5,0,0,0,0,0,1,,,,,0,0.0,6,5,1,0,1,,HarrJa04
748,Travis Homer,CHI,25,RB,16,0,,,0,,,,,,,0,0.0,7,5,2,0,0,,HomeTr00
749,Justin Houston,CAR,34,OLB,7,7,0,0,0,0,1,,,,,0,0.5,9,5,4,2,3,,HousJu00
750,Desjuan Johnson,LAR,24,DE,11,0,,,0,,,1,0,0,0,0,2.0,9,5,4,2,2,,JohnDe08
751,Patrick Johnson,PHI,25,LB,15,0,,,0,,,,,,,0,0.0,7,5,2,0,0,,JohnPa02
752,Kyu Blu Kelly,3TM,22,,8,0,,,0,,,,,,,0,0.0,5,5,0,1,0,,BluxKy00
753,Anthony Kendall,TEN,24,CB,16,0,,,0,,,,,,,0,0.0,9,5,4,0,0,,KendAn00
754,Tyler Lacy,JAX,24,DE,15,0,0,0,0,0,1,,,,,0,0.0,12,5,7,1,3,,LacyTy00
755,Jacob Martin,IND,28,DE,17,0,,,0,,,,,,,0,2.0,7,5,2,1,3,,MartJa02
756,Isaiah McGuire,CLE,22,DE,4,1,,,0,,,,,,,0,1.0,6,5,1,2,2,,McGuIs00
757,Parry Nickerson,MIA,29,CB,5,0,,,0,,,,,,,0,0.0,5,5,0,0,0,,NickPa00
758,Dare Ogunbowale,HOU,29,RB,12,0,,,0,,,1,0,1,0,0,0.0,7,5,2,0,0,,OgunDa00
759,David Ojabo,BAL,23,OLB,3,1,,,0,,,1,0,0,0,0,1.0,6,5,1,0,1,,OjabDa00
760,Owen Pappoe,ARI,23,LB,16,1,0,0,0,0,1,,,,,0,0.0,11,5,6,0,1,,PappOw00
761,Elijah Riley,PIT,25,S,13,0,,,0,,,,,,,0,1.0,12,5,7,2,1,,RileEl01
762,Dominique Robinson,CHI,25,DL,11,0,0,0,0,0,1,,,,,0,0.5,12,5,7,1,1,,RobiDo00
763,Janarius Robinson,LVR,24,DE,6,2,,,0,,,,,,,0,1.0,8,5,3,1,2,,RobiJa04
764,D'Angelo Ross,HOU,27,CB,13,0,,,0,,,,,,,0,0.0,8,5,3,0,0,,RossDA03
765,Brady Russell,SEA,25,TE,15,0,,,0,,,,,,,0,0.0,7,5,2,0,0,,RussBr00
766,Matthew Slater,NWE,38,WR,16,0,,,0,,,,,,,0,0.0,6,5,1,0,0,,SlatMa00
767,Tremon Smith,DEN,27,CB,17,0,,,0,,,0,0,1,0,0,0.0,5,5,0,0,0,,SmitTr04
768,Eric Stokes,GNB,24,CB,3,2,,,0,,,,,,,0,0.0,6,5,1,1,0,,StokEr00
769,Jason Taylor,LAR,24,DB,8,0,,,0,,,,,,,0,0.0,5,5,0,0,0,,TaylJa05
770,NaJee Thompson,MIN,23,CB,15,0,,,0,,,0,0,1,0,0,0.0,7,5,2,0,0,,ThomNa00
771,Garret Wallow,2TM,24,,5,0,,,0,,,,,,,0,0.0,6,5,1,0,0,,WallGa00
772,Jay Ward,MIN,23,S,17,0,,,0,,,0,0,1,0,0,0.0,8,5,3,0,0,,WardJa00
773,Rodney Williams,PIT,25,TE,13,0,,,0,,,,,,,0,0.0,6,5,1,0,0,,WillRo08
774,JT Woods,LAC,23,S,3,0,,,0,,,,,,,0,0.0,5,5,0,0,0,,WoodJT00
775,Adetomiwa Adebawore,IND,22,DE,10,0,,,0,,,,,,,0,1.5,5,4,1,1,4,,AdebAd00
776,Miles Boykin,PIT,27,WR,17,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,BoykMi00
777,Jason Cabinda,DET,27,FB,4,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,CabiJa00
778,Frank Clark,2TM,30,,8,0,,,0,,,,,,,0,0.0,8,4,4,0,0,,ClarFr01
779,Cody Davis,NWE,34,DB,11,0,,,0,,,0,0,1,1,1,0.0,5,4,1,0,0,,DaviCo02
780,Trevon Diggs,DAL,25,CB,2,2,1,8,0,8,3,1,0,0,0,0,0.0,4,4,0,0,0,,DiggTr00
781,Rashaan Evans,DAL,28,LB,9,1,,,0,,,,,,,0,0.0,9,4,5,0,0,,EvanRa01
782,Brandon Facyson,LVR,29,CB,3,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,FacyBr00
783,C.J. Goodwin,DAL,33,CB,5,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,GoodC.00
784,Vincent Gray,CLE,24,DB,1,0,0,0,0,0,2,,,,,0,0.0,5,4,1,0,0,,GrayVi00
785,Devin Harper,2TM,25,,9,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,HarpDe00
786,Christopher Hinton,LAC,23,DL,3,0,,,0,,,,,,,0,0.0,10,4,6,0,0,,HintCh01
787,Drake Jackson,SFO,22,DL,8,0,0,0,0,0,1,,,,,0,3.0,7,4,3,2,3,,JackDr01
788,Caleb Johnson,JAX,25,LB,17,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,JohnCa04
789,Jakob Johnson,LVR,29,FB,13,5,,,0,,,,,,,0,0.0,5,4,1,0,0,,JohnJa12
790,Marcus Jones,NWE,25,DB,2,1,,,0,,,0,1,1,0,0,0.0,5,4,1,0,0,,JoneMa06
791,Nic Jones,KAN,22,CB,9,0,,,0,,,,,,,0,0.0,4,4,0,1,1,,JoneNi00
792,Sam Kamara,CLE,26,DE,2,0,,,0,,,,,,,0,0.0,7,4,3,1,0,,KamaSa00
793,Casey Kreiter,NYG,33,LS,17,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,KreiCa00
794,Chris Lammons,IND,27,CB,4,1,0,0,0,0,1,,,,,0,0.0,6,4,2,0,0,,LammCh00
795,Dean Lowry,MIN,29,DL,9,4,0,0,0,0,1,0,0,1,0,0,0.0,14,4,10,0,0,,LowrDe00
796,Jesse Luketa,ARI,24,OLB,14,1,,,0,,,,,,,0,0.0,11,4,7,1,1,,LukeJe00
797,Darrell Luter,SFO,23,CB,7,0,,,0,,,,,,,0,0.0,7,4,3,0,0,,LuteDa00
798,DeAngelo Malone,ATL,24,OLB,17,0,,,0,,,,,,,0,0.0,6,4,2,0,0,,MaloDe00
799,Jordan Mason,SFO,24,RB,17,0,,,0,,,,,,,0,0.0,9,4,5,0,0,,MasoJo00
800,Tyler Matakevich,BUF,31,LB,17,0,,,0,,,,,,,0,0.0,7,4,3,0,0,,MataTy00
801,Tristin McCollum,PHI,24,DB,3,0,,,0,,,,,,,0,0.0,6,4,2,0,0,,McCoTr00
802,Israel Mukuamu,DAL,24,S,14,0,0,0,0,0,1,0,0,1,-3,0,0.0,6,4,2,0,0,,MukuIs00
803,Nik Needham,MIA,27,CB,10,0,,,0,,,,,,,0,0.0,7,4,3,0,0,,NeedNi00
804,Levi Onwuzurike,DET,25,DL,10,0,,,0,,,,,,,0,1.0,5,4,1,1,2,,OnwuLe00
805,Jeremiah Pharms,NWE,27,DL,12,0,,,0,,,0,0,1,0,0,0.0,9,4,5,0,0,,PharJe00
806,Jeremy Reaves,WAS,27,S,5,0,,,0,,,,,,,0,0.0,6,4,2,0,0,,ReavJe00
807,Jordon Riley,NYG,25,DL,8,0,,,0,,,,,,,0,0.0,8,4,4,1,0,,RileJo00
808,Robert Rochell,GNB,25,CB,9,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,RochRo00
809,Chris Rumph,LAC,25,OLB,6,0,,,0,,,0,0,1,0,0,0.0,5,4,1,0,0,,RumpCh00
810,Myjai Sanders,HOU,25,DE,7,0,,,0,,,,,,,0,0.0,7,4,3,1,2,,SandMy00
811,Noah Sewell,CHI,22,LB,13,0,,,0,,,1,0,0,0,0,0.0,9,4,5,0,0,,SeweNo00
812,Kendall Sheffield,2TM,27,,5,0,,,0,,,,,,,0,0.0,4,4,0,1,0,,ShefKe00
813,Justin Strnad,DEN,27,LB,17,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,StrnJu00
814,Roderic Teamer,LVR,26,S,6,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,TeamRo00
815,Jalen Tolbert,DAL,24,WR,17,6,,,0,,,0,1,0,0,0,0.0,4,4,0,0,0,,TolbJa00
816,Jay Tufele,CIN,24,DT,10,0,,,0,,,,,,,0,0.0,11,4,7,0,0,,TufeJa00
817,Ben VanSumeren,PHI,23,LB,9,1,,,0,,,,,,,0,0.0,13,4,9,0,0,,VanSBe00
818,Zach VanValkenburg,LAR,25,OLB,9,0,,,0,,,,,,,0,1.0,9,4,5,1,2,,VanVZa00
819,Carlos Watkins,ARI,30,DT,2,1,0,0,0,0,1,,,,,0,1.0,7,4,3,1,1,,WatkCa00
820,Markees Watts,TAM,24,OLB,7,0,,,0,,,,,,,0,1.0,4,4,0,1,1,,WattMa00
821,Kristian Welch,GNB,25,LB,14,0,,,0,,,,,,,0,0.0,6,4,2,0,0,,WelcKr00
822,Divaad Wilson,ARI,23,CB,2,1,,,0,,,,,,,0,0.0,5,4,1,0,0,,WilsDi00
823,Al Woods,NYJ,36,DL,6,0,,,0,,,,,,,0,1.0,6,4,2,2,2,,WoodAl99
824,Byron Young,LVR,23,DT,6,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,YounBy00
825,Tyson Alualu,DET,36,DL,2,1,,,0,,,,,,,0,0.0,4,3,1,0,0,,AluaTy99
826,Zayne Anderson,GNB,26,S,10,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,AndeZa02
827,Joey Blount,ARI,25,S,11,0,1,0,0,0,1,2,0,0,0,0,0.0,7,3,4,0,0,,BlouJo00
828,Brandon Bolden,LVR,33,RB,17,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,BoldBr00
829,Michael Burton,DEN,31,FB,17,3,,,0,,,1,0,0,0,0,0.0,4,3,1,0,0,,BurtMi00
830,Tariq Castro-Fields,WAS,24,CB,8,1,,,0,,,,,,,0,0.0,4,3,1,0,0,,CastTa00
831,Keondre Coburn,2TM,23,,5,0,,,0,,,,,,,0,0.0,8,3,5,1,0,,CobuKe00
832,Marcus Davenport,MIN,27,OLB,4,3,,,0,,,,,,,0,2.0,7,3,4,2,4,,DaveMa00
833,Jalen Davis,CIN,27,CB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,5,3,2,0,0,,DaviJa06
834,Sheldon Day,MIN,29,DL,6,1,,,0,,,0,0,1,5,0,0.0,8,3,5,1,0,,DayxSh00
835,Josiah Deguara,GNB,26,TE,15,4,,,0,,,0,0,1,0,0,0.0,4,3,1,0,0,,DeguJo00
836,Mohamoud Diabate,CLE,22,LB,16,1,,,0,,,0,0,1,0,0,0.0,8,3,5,0,0,,DiabMo00
837,Chase Edmonds,TAM,27,RB,13,0,,,0,,,,,,,0,0.0,5,3,2,0,0,,EdmoCh00
838,Samuel Eguavoen,NYJ,30,LB,15,0,,,0,,,0,0,1,0,0,0.0,4,3,1,0,0,,EguaSa00
839,John FitzPatrick,ATL,23,TE,9,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,FitzJo00
840,Innis Gaines,GNB,25,S,4,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,GainIn00
841,Luke Gifford,TEN,28,LB,11,1,,,0,,,,,,,0,0.0,6,3,3,0,0,,GiffLu00
842,Cameron Goode,MIA,25,LB,17,0,,,0,,,,,,,0,0.0,6,3,3,0,2,,GoodCa00
843,Mario Goodrich,PHI,23,CB,4,1,,,0,,,,,,,0,0.0,5,3,2,0,0,,GoodMa02
844,Kylen Granson,IND,25,TE,15,7,,,0,,,,,,,0,0.0,4,3,1,0,0,,GranKy00
845,C.J. Ham*,MIN,30,FB,17,5,,,0,,,,,,,0,0.0,4,3,1,0,0,,HamxC.00
846,Justin Hardee,NYJ,29,CB,11,0,,,0,,,,,,,0,0.0,5,3,2,0,0,,HardJu01
847,Josh Harris,LAC,34,LS,17,0,,,0,,,,,,,0,0.0,5,3,2,0,0,,HarrJo02
848,Tayler Hawkins,SFO,26,S,1,1,1,0,0,0,1,,,,,0,0.0,4,3,1,0,0,,HawkTa01
849,Thomas Hennessy,NYJ,29,LS,17,0,,,0,,,,,,,0,0.0,5,3,2,0,0,,HennTh00
850,KhaDarel Hodge,ATL,28,WR,17,4,,,0,,,0,1,2,-1,0,0.0,4,3,1,0,0,,HodgKh00
851,Mack Hollins,ATL,30,WR,13,3,,,0,,,,,,,0,0.0,3,3,0,0,0,,HollMa00
852,Christian Holmes,WAS,26,CB,13,0,0,0,0,0,1,,,,,0,0.0,8,3,5,0,0,,HolmCh00
853,Jalyn Holmes,NYJ,27,DL,5,0,,,0,,,,,,,0,1.0,5,3,2,1,1,,HolmJa01
854,Kerry Hyder,2TM,32,,6,0,,,0,,,,,,,0,1.0,3,3,0,2,1,,HydeKe01
855,Andrei Iosivas,CIN,24,WR,16,1,,,0,,,,,,,0,0.0,4,3,1,0,0,,IosiAn00
856,DJ Ivey,CIN,23,CB,8,0,0,0,0,0,1,0,0,1,0,0,0.0,3,3,0,0,0,,IveyDJ00
857,D'Marco Jackson,NOR,25,LB,17,0,,,0,,,0,0,1,8,1,0.0,12,3,9,0,0,,JackDM00
858,Matthew Jackson,TEN,25,S,10,0,,,0,,,,,,,0,0.0,6,3,3,0,0,,JackMa04
859,Shemar Jean-Charles,2TM,25,,8,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,JeanSh00
860,Buddy Johnson,DAL,24,LB,2,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,JohnBu01
861,Kingsley Jonathan,BUF,25,DE,13,0,,,0,,,,,,,0,0.0,5,3,2,0,2,,JonaKi00
862,Naquan Jones,2TM,25,,12,2,,,0,,,,,,,0,0.0,17,3,14,1,0,,JoneNa01
863,Kelvin Joseph,2TM,23,,5,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,JoseKe02
864,Ko Kieft,TAM,25,TE,16,6,,,0,,,,,,,0,0.0,7,3,4,0,0,,KiefKo00
865,Charlie Kolar,BAL,24,TE,15,3,,,0,,,,,,,0,0.0,4,3,1,0,0,,KolaCh00
866,Raheem Layne,LAC,24,S,5,1,,,0,,,,,,,0,0.0,5,3,2,0,0,,LaynRa00
867,Hunter Luepke,DAL,23,RB,17,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,LuepHu00
868,Blake Lynch,LAC,26,LB,7,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,LyncBl00
869,TK McLendon,TEN,23,DE,7,2,,,0,,,0,0,1,0,0,0.0,8,3,5,0,0,,McLeTK00
870,Josh Norman,BUF,36,CB,4,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,NormJo01
871,Andrew Ogletree,IND,25,TE,12,9,,,0,,,,,,,0,0.0,6,3,3,0,0,,OgleAn00
872,Romeo Okwara,DET,28,DL,16,0,0,0,0,0,2,1,0,0,0,0,2.0,9,3,6,1,5,,OkwaRo01
873,Tyler Ott,BAL,31,LS,17,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,OttxTy00
874,Zach Pascal,ARI,29,WR,14,1,,,0,,,,,,,0,0.0,5,3,2,0,0,,PascZa00
875,Bobby Price,ARI,25,CB,6,0,,,0,,,0,0,1,0,0,0.0,4,3,1,0,0,,PricBo00
876,Curtis Robinson,SFO,25,LB,3,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,RobiCu00
877,Jaquelin Roy,MIN,23,DL,12,1,,,0,,,,,,,0,0.0,8,3,5,1,1,,RoyxJa00
878,Kevon Seymour,BAL,30,CB,8,0,,,0,,,0,1,1,20,0,0.0,3,3,0,0,0,,SeymKe00
879,Keir Thomas,LAR,25,OLB,8,0,,,0,,,,,,,0,0.0,6,3,3,0,2,,ThomKe04
880,Channing Tindall,MIA,23,LB,17,0,,,0,,,,,,,0,0.0,8,3,5,0,0,,TindCh00
881,Mitchell Wilcox,CIN,27,TE,17,4,,,0,,,,,,,0,0.0,4,3,1,0,0,,WilcMi01
882,Trayveon Williams,CIN,26,RB,17,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,WillTr06
883,Nahshon Wright,DAL,25,CB,12,0,0,0,0,0,1,,,,,0,0.0,5,3,2,0,0,,WrigNa00
884,Myles Adams,SEA,25,DT,11,1,,,0,,,,,,,0,1.0,6,2,4,1,1,,AdamMy00
885,Jalyn Armour-Davis,BAL,24,CB,8,0,,,0,,,,,,,0,0.0,6,2,4,0,0,,ArmoJa00
886,Brian Asamoah,MIN,23,LB,13,0,,,0,,,,,,,0,0.0,7,2,5,0,0,,AsamBr00
887,Eric Banks,ARI,25,DL,2,0,,,0,,,,,,,0,0.0,2,2,0,0,0,,BankEr00
888,John Bates,WAS,26,TE,17,4,,,0,,,,,,,0,0.0,2,2,0,0,0,,BateJo00
889,Robert Beal,SFO,24,DL,4,0,,,0,,,,,,,0,1.0,5,2,3,1,1,,BealRo00
890,Ronnie Bell,SFO,23,WR,17,0,,,0,,,0,1,1,8,0,0.0,3,2,1,0,0,,BellRo01
891,Travis Bell,ATL,25,DL,2,0,,,0,,,,,,,0,0.0,2,2,0,0,0,,BellTr01
892,Mike Boone,HOU,28,RB,9,0,,,0,,,0,1,0,0,0,0.0,2,2,0,0,0,,BoonMi00
