,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
654,Rod Davis,2TM,25,LB,10,0,,,0,,,0,0,1,0,0,0.0,13,10,3,0,0,,DaviRo21
655,Nick Goings,CAR,28,RB,11,0,,,0,,,,,,,0,0.0,10,10,0,0,0,,GoinNi00
656,Anttaj Hawthorne,OAK,25,DT,16,0,,,0,,,,,,,,0.0,13,10,3,0,0,,HawtAn20
657,Brian Iwuh,JAX,22,LB,12,0,,,0,,,,,,,,0.0,13,10,3,0,0,,IwuhBr20
658,Anthony Madison,PIT,25,DB,13,0,,,0,,,,,,,,0.0,12,10,2,0,0,,MadiAn20
659,Kevin McCadam,CAR,27,DB,16,0,,,0,,,,,,,,0.0,13,10,3,0,0,,McCaKe20
660,Travis Minor,MIA,27,RB,16,0,,,0,,,,,,,0,0.0,14,10,4,0,0,,MinoTr00
661,Mike Montgomery,GNB,23,DT,11,0,0,0,0,0,1,,,,,0,1.5,18,10,8,0,5,,MontMi20
662,Kindal Moorehead,CAR,28,DT,16,0,,,0,,,,,,,0,0.5,13,10,3,0,1,,MoorKi20
663,Seth Payne,HOU,31,DT,5,2,,,0,,,1,0,0,0,0,1.0,12,10,2,1,1,,PaynSe20
664,Sam Rayburn,PHI,26,DT,11,0,,,0,,,,,,,,0.0,12,10,2,1,0,,RaybSa20
665,Cody Spencer,NYJ,25,LB,12,0,,,0,,,,,,,,0.0,13,10,3,0,0,,SpenCo20
666,Frank Walker,NYG,26,DB,11,1,,,0,,,,,,,,0.0,13,10,3,1,0,,WalkFr20
667,Dan Wilkinson,MIA,33,DT,10,0,0,0,0,0,3,1,,,,,0.0,14,10,4,0,0,,WilkDa22
668,Hamza Abdullah,DEN,23,DB,11,0,,,0,,,1,,,,,0.0,12,9,3,0,0,,AbduHa20
669,Willie Andrews,NWE,23,DB,15,0,,,0,,,,,,,,0.0,16,9,7,0,0,,AndrWi20
670,Jarrett Bush,GNB,22,DB,16,0,,,0,,,,,,,,0.0,10,9,1,0,0,,BushJa20
671,Ahmad Carroll,2TM,23,DB,5,1,0,0,0,0,3,,,,,0,1.0,11,9,2,1,1,,CarrAh20
672,Antoine Cash,TAM,24,LB,16,0,,,0,,,,,,,,0.0,10,9,1,0,0,,CashAn20
673,Madison Hedgecock,STL,25,FB,16,9,,,0,,,,,,,0,0.0,10,9,1,0,0,,HedgMa00
674,Devin Hester*+,CHI,24,DB,16,0,,,0,,,0,8,2,0,0,0.0,9,9,0,0,0,,HestDe99
675,Brad Hoover,CAR,30,FB,16,12,,,0,,,0,2,1,0,0,0.0,9,9,0,0,0,,HoovBr00
676,Bhawoh Jue,SDG,27,DB,12,2,0,0,0,0,5,,,,,,0.0,15,9,6,0,0,,JuexBh20
677,Dan Klecko,IND,25,DT,10,0,,,0,,,,,,,0,0.0,11,9,2,0,0,,KlecDa20
678,Derrick Pope,MIA,24,LB,11,0,,,0,,,,,,,,0.0,12,9,3,0,0,,PopeDe20
679,Montae Reagor,IND,29,LDT,5,5,0,0,0,0,1,1,0,1,0,0,1.0,11,9,2,1,4,,ReagMo20
680,Derreck Robinson,SDG,24,DE,14,0,0,0,0,0,3,,,,,0,1.5,14,9,5,1,2,,RobiDe21
681,Mike Rumph,WAS,27,DB,7,0,0,0,0,0,4,,,,,,0.0,11,9,2,0,0,,RumpMi20
682,Brad Smith,NYJ,23,WR/QB,16,3,,,0,,,0,1,2,-7,0,0.0,10,9,1,0,0,,SmitBr01
683,Dante Wesley,CHI,27,DB,13,0,,,0,,,0,1,0,0,0,0.0,10,9,1,1,0,,WeslDa20
684,Willie Whitehead,NOR,33,DT,12,3,,,0,,,,,,,0,1.0,13,9,4,2,1,,WhitWi23
685,Marcus Wilkins,CIN,26,LB,16,0,,,0,,,,,,,,0.0,15,9,6,0,0,,WilkMa20
686,Jamie Winborn,TAM,27,LB,14,0,,,0,,,1,,,,,0.0,13,9,4,0,0,,WinbJa20
687,Kailee Wong,HOU,30,LB,10,0,,,0,,,,,,,0,0.0,12,9,3,0,0,,WongKa20
688,Obafemi Ayanbadejo,ARI,31,RB,14,0,,,0,,,0,1,0,0,0,0.0,9,8,1,0,0,,AyanOb00
689,Dion Byrum,CAR,23,DB,3,0,0,0,0,0,1,1,,,,,0.0,9,8,1,0,0,,ByruDi20
690,Anthony Cannon,DET,22,LB,12,0,,,0,,,,,,,,0.0,10,8,2,0,0,,CannAn20
691,Oliver Celestin,SEA,25,DB,13,0,,,0,,,0,0,1,0,0,0.0,9,8,1,0,0,,CeleOl20
692,Josh Cooper,NOR,26,DE,5,1,0,0,0,0,1,,,,,0,1.0,10,8,2,2,5,,CoopJo20
693,Casey Cramer,TEN,24,RB/TE,15,0,,,0,,,0,0,2,0,0,0.0,14,8,6,0,1,,CramCa00
694,Curtis DeLoatch,NOR,25,DB,7,0,,,0,,,,,,,0,0.0,9,8,1,0,0,,DeLoCu20
695,Andre Frazier,CIN,24,LB,11,0,0,0,0,0,1,,,,,,0.0,13,8,5,0,1,,FrazAn20
696,Derrick Gibson,OAK,27,DB,16,1,,,0,,,,,,,,0.0,11,8,3,0,0,,GibsDe21
697,Roderick Green,SFO,24,LB,9,0,,,0,,,,,,,0,4.5,12,8,4,4,7,,GreeRo20
698,Steve Gregory,SDG,23,DB,14,0,0,0,0,0,1,0,0,1,0,0,0.0,12,8,4,0,0,,GregSt20
699,Karl Hankton,CAR,36,WR,16,0,,,0,,,0,0,1,0,0,0.0,11,8,3,0,0,,HankKa00
700,Noah Herron,GNB,24,RB,16,0,,,0,,,0,2,0,0,0,0.0,9,8,1,0,0,,HerrNo00
701,Abdul Hodge,GNB,24,LB,8,1,0,0,0,0,2,0,0,1,29,1,0.0,10,8,2,0,0,,HodgAb20
702,Tyoka Jackson,DET,35,DT,15,0,,,0,,,,,,,0,2.0,12,8,4,2,3,,JackTy20
703,Isaiah Kacyvenski,2TM,29,LB,13,0,,,0,,,,,,,,0.0,9,8,1,0,0,,KacyIs20
704,Travis Kirschke,PIT,32,DE,16,0,,,0,,,,,,,0,2.0,14,8,6,2,3,,KirsTr20
705,Antwan Lake,NOR,27,DE,15,1,0,0,0,0,2,,,,,0,1.0,9,8,1,2,7,,LakeAn20
706,Lance Laury,SEA,24,LB,8,0,,,0,,,,,,,,0.0,11,8,3,0,0,,LaurLa20
707,Rodney Leisle,NOR,25,DT,14,1,,,0,,,0,0,1,0,0,0.0,16,8,8,1,1,,LeisRo20
708,D.D. Lewis,SEA,27,LB,5,1,,,0,,,1,0,0,0,0,1.0,9,8,1,2,0,,LewiD.21
709,Sammy Morris,MIA,29,RB,12,4,,,0,,,0,4,1,0,0,0.0,8,8,0,0,0,,MorrSa00
710,Christian Morton,CAR,25,DB,7,2,1,8,0,8,2,,,,,0,0.0,11,8,3,0,0,,MortCh20
711,Antwan Odom,TEN,25,DE,4,2,,,0,,,,,,,0,0.5,9,8,1,2,0,,OdomAn20
712,DaShon Polk,HOU,29,LB,10,0,,,0,,,,,,,,0.0,13,8,5,0,1,,PolkDa20
713,Ronnie Prude,BAL,24,DB,15,0,2,66,1,54,5,,,,,0,0.0,9,8,1,0,0,,PrudRo20
714,A.J. Schable,ARI,22,DE,11,0,,,0,,,0,0,1,0,0,0.0,10,8,2,0,1,,SchaA.20
715,Lance Schulters,ATL,31,DB,7,1,,,0,,,,,,,,0.0,9,8,1,0,0,,SchuLa00
716,Mike Sellers,WAS,31,FB,16,6,,,0,,,0,1,0,0,0,0.0,14,8,6,0,0,,SellMi00
717,Marcel Shipp,ARI,28,RB,15,0,,,0,,,0,0,1,0,0,0.0,8,8,0,0,0,,ShipMa00
718,Corey Smith,DET,27,DE,8,1,,,0,,,2,0,0,0,0,2.0,12,8,4,4,2,,SmitCo20
719,Tony Stewart,CIN,27,TE,16,3,,,0,,,0,0,2,0,0,0.0,14,8,6,0,0,,StewTo00
720,Joe Tafoya,SEA,28,DE,13,0,0,0,0,0,1,0,0,1,0,0,0.0,12,8,4,0,0,,TafoJo20
721,Robert Tate,ARI,33,DB,9,0,,,0,,,,,,,,0.0,8,8,0,0,0,,TateRo00
722,Kevin Walter,HOU,25,WR,16,2,,,0,,,0,1,0,0,0,0.0,8,8,0,0,0,,WaltKe00
723,Kenny Watson,CIN,28,RB,16,0,,,0,,,0,0,2,8,0,0.0,10,8,2,0,0,,WatsKe00
724,Nate Webster,DEN,29,LB,3,2,,,0,,,,,,,,0.0,11,8,3,0,0,,WebsNa20
725,Marcellus Wiley,JAX,32,DE,12,0,0,0,0,0,3,,,,,,0.0,13,8,5,4,1,,WileMa00
726,Ricky Brown,OAK,23,LB,13,0,,,0,,,,,,,,0.0,8,7,1,0,0,,BrowRi22
727,Shaun Cody,DET,23,LDT,6,5,,,0,,,,,,,,0.0,11,7,4,1,0,,CodySh20
728,Tyrone Culver,GNB,23,DB,14,0,0,0,0,0,1,,,,,,0.0,9,7,2,0,0,,CulvTy20
729,Don Davis,NWE,34,LB,12,0,,,0,,,,,,,,0.0,11,7,4,0,0,,DaviDo22
730,John DiGiorgio,BUF,23,LB,12,0,,,0,,,,,,,,0.0,8,7,1,0,0,,DiGiJo20
731,Dwan Edwards,BAL,25,DT,8,0,0,0,0,0,1,,,,,,0.0,7,7,0,1,0,,EdwaDw20
732,Ray Edwards,MIN,21,DE,15,2,0,0,0,0,2,,,,,0,3.0,10,7,3,2,9,,EdwaRa21
733,Brent Hawkins,JAX,23,DE,6,0,,,0,,,,,,,0,2.0,9,7,2,2,4,,HawkBr20
734,Tim Jennings,IND,23,DB,11,0,,,0,,,,,,,,0.0,7,7,0,0,0,,JennTi20
735,Jamal Jones,NOR,25,WR,12,1,,,0,,,0,0,1,0,0,0.0,9,7,2,0,0,,JoneJa02
736,Nate Jones,DAL,24,DB,4,0,,,0,,,,,,,0,0.0,9,7,2,0,0,,JoneNa20
737,John Leake,ATL,25,LB,14,0,,,0,,,,,,,,0.0,9,7,2,0,0,,LeakJo20
738,Dane Looker,STL,30,WR,16,0,,,0,,,0,1,0,0,0,0.0,7,7,0,0,0,,LookDa00
739,Darrell McClover,CHI,25,LB,7,0,,,0,,,,,,,0,0.0,8,7,1,0,0,,McClDa21
740,Donnie Nickey,TEN,26,DB,16,0,,,0,,,0,1,0,-2,0,0.0,12,7,5,0,0,,NickDo20
741,Kassim Osgood*,SDG,26,WR,16,0,,,0,,,,,,,,0.0,9,7,2,0,0,,OsgoKa00
742,Derrick Ross,KAN,23,RB,7,0,,,0,,,0,1,0,0,0,0.0,7,7,0,0,0,,RossDe00
743,Rich Scanlon,KAN,26,LB,9,0,,,0,,,,,,,,0.0,9,7,2,0,0,,ScanRi20
744,Aaron Stecker,NOR,31,RB,12,1,,,0,,,,,,,0,0.0,9,7,2,0,0,,StecAa00
745,Marquis Weeks,SEA,26,RB,10,0,,,0,,,,,,,0,0.0,9,7,2,0,0,,WeekMa00
746,Brodrick Bunkley,PHI,23,DT,15,0,,,0,,,,,,,,0.0,9,6,3,1,1,,BunkBr20
747,Alfred Fincher,NOR,23,LB,6,0,,,0,,,,,,,,0.0,9,6,3,0,0,,FincAl20
748,Casey Fitzsimmons,DET,26,TE,11,2,,,0,,,,,,,0,0.0,6,6,0,0,0,,FitzCa00
749,Jason Glenn,MIN,27,LB,9,0,,,0,,,0,0,1,0,0,0.0,8,6,2,0,0,,GlenJa20
750,Louis Green,DEN,27,LB,16,0,,,0,,,1,0,1,0,0,0.0,8,6,2,0,0,,GreeLo20
751,Dennis Haley,BAL,24,LB,9,0,0,0,0,0,2,,,,,,0.0,13,6,7,1,1,,HaleDe20
752,Jason Hunter,GNB,23,DE,14,0,,,0,,,,,,,,0.0,8,6,2,0,0,,HuntJa24
753,Will Hunter,MIN,27,DB,10,0,,,0,,,,,,,,0.0,7,6,1,0,0,,HuntWi20
754,Kevin Huntley,OAK,24,DT,6,0,,,0,,,0,0,1,0,0,2.5,10,6,4,2,3,,HuntKe21
755,Eddie Jackson,MIA,26,DB,14,2,0,0,0,0,1,0,0,1,0,0,0.0,11,6,5,0,0,,JackEd20
756,Brandon Jacobs,NYG,24,RB,15,0,,,0,,,0,2,0,0,0,0.0,7,6,1,0,0,,JacoBr00
757,Julian Jenkins,TAM,23,DE,12,0,,,0,,,,,,,,0.0,9,6,3,1,0,,JenkJu20
758,Leon Joe,CHI,25,LB,9,0,,,0,,,,,,,,0.0,10,6,4,0,0,,JoexLe20
759,Michael Koenen,ATL,24,P,16,0,,,0,,,,,,,0,0.0,6,6,0,0,0,,koenemic01
760,Ryan LaCasse,IND,23,LB,12,0,,,0,,,,,,,,0.0,10,6,4,0,0,,LaCaRy20
761,Brandon Marshall,DEN,22,WR,15,1,,,0,,,0,1,0,0,0,0.0,6,6,0,0,0,,MarsBr00
762,Corey Mays,NWE,23,LB,8,0,,,0,,,,,,,,0.0,9,6,3,0,0,,MaysCo20
763,Anthony Montgomery,WAS,22,NT,5,1,,,0,,,,,,,0,0.5,9,6,3,0,0,,MontAn20
764,Eric Moore,2TM,25,DE,7,0,,,0,,,,,,,,0.0,7,6,1,1,0,,MoorEr21
765,C.J. Mosley,NYJ,23,DT,5,0,,,0,,,,,,,0,1.0,7,6,1,1,1,,MoslC.20
766,Montell Owens,JAX,22,RB,14,0,,,0,,,,,,,0,0.0,6,6,0,0,0,,OwenMo01
767,Cleveland Pinkney,DET,29,DT,8,0,,,0,,,,,,,,0.0,8,6,2,1,2,,PinkCl20
768,Shaun Smith,CIN,25,DT,13,0,0,0,0,0,1,,,,,,0.0,10,6,4,0,1,,SmitSh20
769,Nick Sorensen,JAX,28,DB,12,0,,,0,,,,,,,,0.0,7,6,1,0,0,,SoreNi20
770,James Thrash,WAS,31,WR,16,0,,,0,,,,,,,0,0.0,10,6,4,0,0,,ThraJa00
771,Justin Tuck,NYG,23,DE,6,0,,,0,,,,,,,,0.0,10,6,4,0,3,,TuckJu20
772,Rian Wallace,PIT,24,LB,12,0,1,30,1,30,1,,,,,0,0.0,10,6,4,0,0,,WallRi20
773,Andre Woolfolk,TEN,26,DB,10,1,,,0,,,,,,,,0.0,9,6,3,1,0,,WoolAn20
774,Wallace Wright,NYJ,22,WR,5,0,,,0,,,,,,,,0.0,6,6,0,0,0,,WrigWa00
775,Sam Aiken,BUF,26,WR,15,0,,,0,,,0,0,1,0,0,0.0,6,5,1,0,0,,AikeSa00
776,B.J. Askew,NYJ,26,FB,13,5,,,0,,,,,,,0,0.0,11,5,6,0,0,,AskeB.00
777,Miles Austin,DAL,22,WR,9,0,,,0,,,0,3,1,0,0,0.0,5,5,0,0,0,,AustMi00
778,Dave Ball,NYJ,25,DE,10,0,0,0,0,0,2,,,,,,0.0,6,5,1,0,2,,BallDa20
779,Ryon Bingham,SDG,25,DT,16,0,,,0,,,,,,,0,1.5,15,5,10,1,2,,BingRy20
780,Jerametrius Butler,STL,28,DB,7,0,,,0,,,0,0,1,0,0,0.0,5,5,0,2,1,,ButlJe20
781,Sean Conover,TEN,22,DE,6,2,0,0,0,0,1,,,,,,0.0,9,5,4,1,0,,ConoSe20
782,Jorge Cordova,JAX,25,LB,13,0,0,0,0,0,1,,,,,,0.0,8,5,3,0,0,,CordJo20
783,Torrance Daniels,PHI,25,LB,6,0,,,0,,,,,,,,0.0,5,5,0,0,0,,DaniTo20
784,Rashied Davis,CHI,27,WR,16,2,,,0,,,0,1,0,0,0,0.0,6,5,1,0,0,,DaviRa00
785,Rob Davis,GNB,38,LS,16,0,,,0,,,1,,,,,0.0,6,5,1,0,0,,DaviRo20
786,Isaiah Ekejiuba,OAK,25,LB,12,0,,,0,,,,,,,,0.0,5,5,0,1,0,,EkejIs20
787,Rod Gardner,KAN,29,WR,14,0,,,0,,,,,,,0,0.0,5,5,0,0,0,,GardRo00
788,Justin Green,BAL,24,FB,12,3,,,0,,,,,,,0,0.0,5,5,0,0,0,,GreeJu00
789,Pete Hunter,SEA,26,DB,0,0,0,0,0,0,2,,,,,0,0.0,7,5,2,,,,HuntPe20
790,Nate Kaeding*,SDG,24,K,16,0,,,0,,,,,,,0,0.0,5,5,0,0,0,,kaedinat01
791,Ross Kolodziej,MIN,28,DT,12,0,,,0,,,,,,,,0.0,5,5,0,1,0,,KoloRo20
792,Mike Leach,DEN,30,LS,16,0,,,0,,,,,,,,0.0,6,5,1,0,0,,LeacMi00
793,Michael Lewis,NOR,35,WR,10,0,,,0,,,0,3,1,0,0,0.0,6,5,1,0,0,,LewiMi00
794,John McCargo,BUF,23,DT,5,0,0,0,0,0,1,,,,,,0.0,6,5,1,1,0,,McCaJo22
795,Jayme Mitchell,MIN,22,DE,13,0,,,0,,,1,0,0,0,0,3.0,9,5,4,1,3,,MitcJa20
796,Vernand Morency,2TM,26,RB,14,2,,,0,,,0,2,0,0,0,0.0,7,5,2,0,0,,MoreVe00
797,Josh Parry,SEA,28,RB,8,0,,,0,,,,,,,0,0.0,6,5,1,0,0,,ParrJo00
798,Kenneth Pettway,JAX,24,DE,7,0,,,0,,,,,,,0,2.0,5,5,0,1,2,,PettKe20
799,Neil Rackers,ARI,30,K,16,0,,,0,,,,,,,0,0.0,5,5,0,0,0,,rackenei01
800,LaJuan Ramsey,PHI,22,DT,6,0,1,-12,0,-12,1,,,,,0,0.0,5,5,0,0,1,,RamsLa20
801,Dave Rayner,GNB,24,K,16,0,,,0,,,,,,,0,0.0,6,5,1,0,0,,raynedav01
802,Paul Smith,STL,28,RB,10,3,,,0,,,,,,,0,0.0,5,5,0,0,0,,SmitPa00
803,Josh Stamer,BUF,29,LB,6,0,,,0,,,,,,,,0.0,5,5,0,1,0,,StamJo20
804,Lawrence Vickers,CLE,23,FB,16,1,,,0,,,,,,,0,0.0,6,5,1,0,0,,VickLa00
805,Jeff Webb,KAN,24,WR,10,0,,,0,,,,,,,0,0.0,6,5,1,0,0,,WebbJe00
806,Keith Adams,MIA,27,LB,15,0,,,0,,,1,,,,,0.0,6,4,2,0,0,,AdamKe20
807,Jason Avant,PHI,23,WR,8,3,,,0,,,0,1,0,0,0,0.0,4,4,0,0,0,,AvanJa00
808,David Binn*,SDG,34,LS,16,0,,,0,,,0,0,1,0,0,0.0,5,4,1,0,0,,BinnDa20
809,Ryan Boschetti,WAS,25,DT,2,0,,,0,,,,,,,,0.0,4,4,0,0,0,,BoscRy20
810,Jon Bradley,TAM,25,DT,7,3,,,0,,,,,,,,0.0,9,4,5,0,2,,BradJo20
811,Chad Brown,PIT,36,LB,8,0,,,0,,,,,,,0,1.0,8,4,4,2,2,,BrowCh04
812,Anthony Bryant,DET,25,DT,4,3,,,0,,,0,0,1,0,0,0.0,8,4,4,0,0,,BryaAn20
813,Steve Cargile,DEN,24,DB,3,0,,,0,,,,,,,,0.0,4,4,0,0,0,,CargSt20
814,Dwaine Carpenter,STL,30,DB,9,0,,,0,,,0,0,1,0,0,0.0,4,4,0,0,0,,CarpDw20
815,Jameel Cook,HOU,27,FB,11,6,,,0,,,0,2,0,0,0,0.0,5,4,1,0,0,,CookJa00
816,John Denney,MIA,28,LS,16,0,,,0,,,0,0,1,0,0,0.0,5,4,1,0,0,,DennJo20
817,Jonathan Fanene,CIN,24,DE,4,0,,,0,,,,,,,,0.0,4,4,0,1,0,,FaneJo20
818,Tony Fisher,STL,27,RB,8,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,FishTo00
819,Jamaal Fudge,JAX,23,DB,6,0,,,0,,,,,,,,0.0,4,4,0,0,0,,FudgJa20
820,Bryan Gilmore,SFO,28,WR,16,3,,,0,,,0,1,0,0,0,0.0,5,4,1,0,0,,GilmBr00
821,Parys Haralson,SFO,22,DE,7,0,,,0,,,,,,,,0.0,4,4,0,0,1,,HaraPa20
822,Kay-Jay Harris,STL,27,RB,7,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,HarrKa00
823,Nathan Hodel,ARI,29,LS,16,0,,,0,,,,,,,,0.0,4,4,0,0,0,,HodeNa20
824,Reggie Howard,CAR,29,DB,6,0,,,0,,,,,,,,0.0,5,4,1,0,0,,HowaRe21
825,Oliver Hoyte,DAL,22,FB,12,5,,,0,,,1,0,0,0,0,0.0,5,4,1,0,0,,HoytOl20
826,Tory Humphrey,GNB,23,TE,7,0,,,0,,,,,,,,0.0,4,4,0,0,0,,HumpTo00
827,Von Hutchins,HOU,25,DB,3,0,0,0,0,0,1,,,,,,0.0,6,4,2,0,0,,HutcVo20
828,Grant Irons,OAK,27,DE,2,1,,,0,,,,,,,,0.0,5,4,1,2,0,,IronGr20
829,T.J. Jackson,ATL,23,DT,5,0,,,0,,,,,,,0,1.0,5,4,1,2,1,,JackTo20
830,Brian Jennings,SFO,30,LS,16,0,,,0,,,,,,,,0.0,6,4,2,0,0,,JennBr00
831,Tim Johnson,BAL,28,LB,4,0,,,0,,,,,,,,0.0,4,4,0,0,0,,JohnTi21
832,Johnny Jolly,GNB,23,DT,6,0,0,0,0,0,1,,,,,,0.0,4,4,0,0,0,,JollJo20
833,ReShard Lee,OAK,26,RB,16,3,,,0,,,0,1,0,0,0,0.0,4,4,0,0,0,,LeexRe00
834,Teddy Lehman,DET,25,LB,4,0,,,0,,,,,,,,0.0,5,4,1,0,0,,LehmTe20
835,Derrick Martin,BAL,21,DB,8,0,,,0,,,,,,,,0.0,5,4,1,0,0,,MartDe22
836,Chris Massey,STL,27,LS,16,0,,,0,,,0,0,1,0,0,0.0,4,4,0,0,0,,MassCh00
837,Fred McAfee,NOR,38,RB,4,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,McAfFr00
838,Ryan Moats,PHI,24,RB,8,0,,,0,,,0,0,1,0,0,0.0,5,4,1,0,0,,MoatRy00
839,J.R. Reed,STL,24,DB,6,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,ReedJ.20
840,Robert Reynolds,TEN,25,LB,4,0,,,0,,,,,,,,0.0,5,4,1,0,0,,ReynRo20
841,Nate Salley,CAR,22,DB,8,0,,,0,,,,,,,,0.0,4,4,0,0,0,,SallNa20
842,Cecil Sapp,DEN,28,RB,11,1,,,0,,,0,0,1,0,0,0.0,6,4,2,0,0,,SappCe00
843,Jason Short,PHI,28,LB,12,0,,,0,,,,,,,,0.0,4,4,0,0,0,,ShorJa20
844,Ryan Sims,KAN,26,DT,16,0,,,0,,,,,,,,0.0,7,4,3,1,0,,SimsRy20
845,Musa Smith,BAL,24,RB,12,0,,,0,,,0,1,2,0,0,0.0,4,4,0,0,0,,SmitMu00
846,Marcus Tubbs,SEA,25,DT,5,2,,,0,,,,,,,0,0.5,7,4,3,1,2,,TubbMa20
847,Stephen Williams,KAN,25,DT,11,0,,,0,,,0,0,1,3,0,0.0,4,4,0,0,0,,WillSt21
848,Ken Amato,TEN,29,LS,15,0,,,0,,,,,,,,0.0,5,3,2,1,0,,AmatKe20
849,Rodney Bailey,PIT,27,DE,12,0,0,0,0,0,1,,,,,,0.0,9,3,6,2,1,,BailRo21
850,Rob Bironas,TEN,28,K,16,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,bironrob01
851,Shaun Bodiford,2TM,24,WR,6,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,BodiSh00
852,Nate Burleson,SEA,25,WR,16,7,,,0,,,0,2,2,0,0,0.0,4,3,1,0,0,,BurlNa00
853,John Busing,CIN,23,DB,7,0,,,0,,,,,,,,0.0,4,3,1,0,0,,BusiJo20
854,Greg Camarillo,SDG,24,WR,4,0,,,0,,,,,,,,0.0,3,3,0,0,0,,CamaGr00
855,Terrance Copper,NOR,24,WR,15,4,,,0,,,0,2,1,0,0,0.0,3,3,0,0,0,,CoppTe00
856,Darnell Dinkins,CLE,29,TE,14,2,,,0,,,0,1,0,0,0,0.0,3,3,0,0,0,,DinkDa00
857,Paul Ernster,DEN,24,K,16,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,ErnsPa20
858,Antonio Garay,CHI,27,DE,4,0,,,0,,,,,,,,0.0,3,3,0,1,1,,GaraAn20
859,Tyjuan Hagler,IND,25,LB,9,0,,,0,,,,,,,,0.0,7,3,4,0,0,,HaglTy20
860,Ahmard Hall,TEN,27,FB,14,7,,,0,,,0,1,0,0,0,0.0,4,3,1,0,0,,HallAh00
861,Quentin Harris,DEN,29,DB,6,0,,,0,,,,,,,,0.0,4,3,1,0,0,,HarrQu20
862,Will Heller,SEA,25,TE,16,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,HellWi00
863,Kevin Houser,NOR,29,LS,16,0,,,0,,,,,,,,0.0,3,3,0,0,0,,HousKe01
864,Chidi Iwuoma,2TM,28,DB,5,0,,,0,,,,,,,,0.0,4,3,1,0,0,,IwuoCh20
865,Nate Jackson,DEN,27,WR,11,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,JackNa00
866,Sebastian Janikowski,OAK,28,K,16,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,janikseb01
867,Adam Jennings,ATL,24,WR,15,0,,,0,,,0,0,1,0,0,0.0,4,3,1,0,0,,JennAd00
868,Derrick Johnson,2TM,24,DB,5,0,,,0,,,,,,,,0.0,3,3,0,0,0,,JohnDe24
869,Trevor Johnson,NOR,25,DE,1,0,,,0,,,,,,,,0.0,4,3,1,0,0,,JohnTr21
870,Jevon Kearse,PHI,30,DE,2,2,0,0,0,0,1,1,0,0,0,0,3.5,4,3,1,2,3,,KearJe00
871,Eric King,TEN,24,DB,11,0,,,0,,,,,,,,0.0,4,3,1,0,0,,KingEr20
872,John Kuhn,PIT,24,FB,9,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,KuhnJo00
873,Jason Kyle,CAR,34,LS,16,0,,,0,,,,,,,,0.0,3,3,0,0,0,,KyleJa20
874,L.P. Ladouceur,DAL,25,LS,16,0,,,0,,,,,,,,0.0,3,3,0,0,0,,LadoL.20
875,Shane Lechler,OAK,30,P,16,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,LechSh20
876,Greg Lewis,PHI,26,WR,16,3,,,0,,,0,1,0,0,0,0.0,4,3,1,0,0,,LewiGr01
877,Jonathan Lewis,ARI,22,DT,4,0,,,0,,,,,,,,0.0,4,3,1,0,0,,LewiJo22
878,Cullen Loeffler,MIN,25,LS,16,0,,,0,,,0,1,0,0,0,0.0,3,3,0,0,0,,LoefCu20
879,Brad Maynard,CHI,32,P,16,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,MaynBr20
880,Corey McIntyre,NOR,27,FB,4,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,McInCo00
881,Jerious Norwood,ATL,23,RB,14,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,NorwJe00
882,Richard Owens,MIN,26,TE,16,2,,,0,,,0,0,1,0,0,0.0,4,3,1,0,0,,OwenRi00
883,J'Vonne Parker,2TM,24,DT,6,0,,,0,,,,,,,,0.0,4,3,1,1,0,,ParkJV20
884,Artose Pinner,MIN,28,RB,12,1,,,0,,,0,1,0,0,0,0.0,3,3,0,0,0,,PinnAr00
885,Jeff Posey,WAS,31,LB,16,0,,,0,,,,,,,,0.0,4,3,1,0,0,,PoseJe20
886,Courtney Roby,TEN,23,WR,12,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,RobyCo00
887,Mike Schneck,BUF,29,LS,16,0,,,0,,,,,,,,0.0,3,3,0,0,0,,SchnMi20
888,Tyson Smith,NYG,25,LB,3,0,,,0,,,,,,,,0.0,4,3,1,0,0,,SmitTy20
889,Antwain Spann,NWE,23,DB,8,0,,,0,,,,,,,,0.0,7,3,4,0,0,,SpanAn20
890,Montavious Stanley,JAX,25,DT,3,0,,,0,,,1,0,0,0,0,0.5,4,3,1,0,0,,StanMo20
