,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
428,Corey Lynch,TAM,25,FS,16,5,1,0,0,0,2,,,,,0,0.0,32,22,10,4,3,,LyncCo99
429,Gerald McCoy,TAM,22,LDT,13,13,0,0,0,0,5,2,0,0,0,0,3.0,28,22,6,7,12,,McCoGe99
430,Haruki Nakamura,BAL,24,DB,16,0,0,0,0,0,1,,,,,,0.0,24,22,2,0,0,,NakaHa99
431,Asante Samuel*,PHI,29,LCB,11,10,7,70,0,33,14,0,1,1,1,0,0.0,26,22,4,0,0,,SamuAs20
432,John Wendling,DET,27,DB,16,0,,,0,,,,,,,,0.0,30,22,8,0,0,,WendJo99
433,Mario Williams,HOU,25,RDE,13,13,0,0,0,0,2,1,0,0,0,0,8.5,28,22,6,9,19,,WillMa22
434,Pat Williams,MIN,38,LDT,16,16,,,0,,,1,,,,,0.0,30,22,8,2,1,,WillPa20
435,Remi Ayodele,NOR,27,LDT,16,16,0,0,0,0,1,1,0,0,0,0,1.0,37,21,16,3,2,,AyodRe99
436,Keith Bulluck,NYG,33,LLB,13,8,2,7,0,6,2,0,0,1,10,0,0.0,31,21,10,0,0,,BullKe00
437,Shaun Cody,HOU,27,LDT,16,16,,,0,,,,,,,,0.0,38,21,17,3,2,,CodySh20
438,Marquice Cole,NYJ,27,DB,12,1,2,49,1,35,5,0,1,1,0,0,0.0,23,21,2,1,1,,ColeMa01
439,Hiram Eugene,OAK,30,DB,14,0,,,0,,,1,0,3,0,0,0.0,22,21,1,0,0,,EugeHi99
440,Dwight Freeney*,IND,30,RDE,16,16,0,0,0,0,2,5,0,0,0,0,10.0,25,21,4,8,19,,FreeDw00
441,Larry Grant,STL,25,RLB,16,8,0,0,0,0,1,2,0,1,0,0,2.0,24,21,3,2,3,,GranLa99
442,Kelly Gregg,BAL,34,NT,16,16,,,0,,,,,,,,0.0,38,21,17,1,1,,GregKe20
443,James Ihedigbo,NYJ,27,DB,14,0,,,0,,,0,0,1,0,0,3.0,22,21,1,4,5,,IhedJa00
444,Lawrence Jackson,DET,25,DE,11,0,0,0,0,0,1,1,0,1,0,0,6.0,34,21,13,6,10,,JackLa98
445,Travis LaBoy,SFO,29,DE,14,0,0,0,0,0,2,1,0,1,0,0,5.0,28,21,7,6,10,,LaBoTr20
446,Kendrick Lewis,KAN,22,FS,12,10,3,46,0,23,7,2,0,0,0,0,0.0,29,21,8,0,1,,LewiKe00
447,Tim Shaw,TEN,26,LB,16,1,,,0,,,1,0,1,0,0,0.0,29,21,8,2,0,,ShawTi99
448,Andy Studebaker,KAN,25,LB,16,0,0,0,0,0,1,,,,,0,2.5,28,21,7,2,5,,StudAn99
449,Morgan Trent,CIN,25,DB,8,1,1,0,0,0,3,0,0,1,0,0,0.0,26,21,5,0,0,,TrenMo99
450,Jason Trusnik,CLE,26,ROLB,16,5,0,0,0,0,1,,,,,0,1.0,24,21,3,1,2,,TrusJa99
451,Erik Walden,2TM,25,DE,11,2,0,0,0,0,1,,,,,0,2.0,25,21,4,3,3,,WaldEr99
452,Usama Young,NOR,25,DB,11,3,0,0,0,0,3,,,,,0,1.0,23,21,2,2,1,,YounUs99
453,Dave Ball,TEN,29,RDE,11,11,0,0,0,0,3,0,0,1,5,0,7.0,30,20,10,6,13,,BallDa20
454,Antwan Barnes,2TM,26,LB,13,0,0,0,0,0,1,,,,,0,4.5,25,20,5,5,6,,BarnAn99
455,Everette Brown,CAR,23,DE,13,2,1,0,0,0,1,1,0,0,0,0,3.5,25,20,5,3,7,,BrowEv99
456,Reggie Corner,BUF,27,DB,16,2,0,0,0,0,5,,,,,0,1.0,25,20,5,1,1,,CornRe99
457,Kedric Golston,WAS,27,RDE,13,13,0,0,0,0,1,,,,,,0.0,35,20,15,0,2,,GolsKe20
458,Nick Hayden,CAR,24,LDT,14,10,0,0,0,0,1,,,,,0,1.0,31,20,11,1,4,,HaydNi99
459,Antonio Johnson,IND,26,DT,14,2,,,0,,,0,0,1,0,0,0.5,26,20,6,1,3,,JohnAn03
460,Roy Lewis,SEA,25,DB,14,0,0,0,0,0,4,1,0,1,0,0,1.0,26,20,6,2,1,,LewiRo22
461,Brice McCain,HOU,24,DB,12,3,0,0,0,0,2,,,,,,0.0,25,20,5,0,0,,McCaBr99
462,Fili Moala,IND,25,LDT,16,16,0,0,0,0,1,0,0,1,1,1,0.0,26,20,6,4,3,,MoalFi99
463,Major Wright,CHI,22,DB,11,0,,,0,,,,,,,,0.0,24,20,4,0,0,,WrigMa99
464,Jonathan Babineaux,ATL,29,LDT,15,15,1,0,0,0,2,2,0,1,0,1,4.0,27,19,8,6,6,,BabiJo20
465,Cornelius Brown,IND,22,DB,10,0,0,0,0,0,3,,,,,0,0.0,24,19,5,0,0,,BrowCo00
466,Jarrett Bush,GNB,26,DB,16,1,0,0,0,0,1,1,0,1,0,0,0.0,21,19,2,0,0,,BushJa20
467,Victor Butler,DAL,23,LB,15,0,,,0,,,1,0,0,0,0,2.0,24,19,5,1,3,,ButlVi99
468,Luis Castillo,SDG,27,RDE,16,16,,,0,,,0,0,1,10,0,2.5,26,19,7,4,3,,CastLu20
469,Jeff Charleston,NOR,27,DE,16,1,0,0,0,0,2,2,0,1,0,0,3.0,26,19,7,4,4,,CharJe99
470,Chauncey Davis,ATL,27,DE,16,2,1,26,1,26,2,0,0,1,0,0,1.0,24,19,5,7,2,,DaviCh22
471,Keyunta Dawson,IND,25,DE,16,0,0,0,0,0,1,0,0,1,0,0,0.0,31,19,12,0,5,,DawsKe99
472,Carlos Dunlap,CIN,21,DE,12,0,0,0,0,0,3,0,0,1,0,0,9.5,24,19,5,9,16,,DunlCa99
473,Wallace Gilberry,KAN,26,DE,16,2,0,0,0,0,1,2,0,2,0,0,7.0,23,19,4,10,13,,GilbWa00
474,Tyson Jackson,KAN,24,DE,12,3,,,0,,,,,,,0,1.0,31,19,12,1,1,,JackTy98
475,Brandon Johnson,CIN,27,LB,16,3,1,12,0,12,3,,,,,0,0.5,38,19,19,1,5,,JohnBr20
476,Ma'ake Kemoeatu,WAS,31,NT,14,12,,,0,,,,,,,,0.0,29,19,10,1,1,,KemoMa20
477,Brandon Mebane,SEA,25,LDT,12,12,0,0,0,0,2,,,,,0,1.0,31,19,12,7,1,,MebaBr99
478,Juqua Parker,PHI,32,LDE,13,10,0,0,0,0,2,1,0,1,0,0,6.0,22,19,3,8,8,,ThomJu20
479,Pat Sims,CIN,25,RDT,14,8,0,0,0,0,1,,,,,0,2.5,31,19,12,4,8,,SimsPa99
480,Anthony Smith,2TM,27,DB,7,3,1,47,0,47,1,,,,,0,0.0,22,19,3,0,0,,SmitAn21
481,C.J. Spillman,2TM,24,DB,16,0,,,0,,,,,,,,0.0,19,19,0,0,0,,SpilCJ99
482,Donald Strickland,SDG,30,DB,16,0,0,0,0,0,2,1,0,0,0,0,1.0,23,19,4,1,0,,StriDo20
483,Nick Barnett,GNB,29,LB,4,4,0,0,0,0,1,,,,,,0.0,24,18,6,1,1,,BarnNi20
484,Marcus Benard,CLE,25,LB,15,2,0,0,0,0,2,,,,,0,7.5,28,18,10,8,18,,BenaMa00
485,James Butler,STL,28,DB,14,4,2,13,0,16,3,1,0,1,49,0,0.0,20,18,2,1,0,,ButlJa20
486,Andra Davis,BUF,32,LB,6,4,1,11,0,11,1,1,0,0,0,0,0.0,41,18,23,1,0,,DaviAn20
487,Reshad Jones,MIA,22,DB,13,2,1,0,0,0,2,0,0,1,0,0,1.0,21,18,3,2,1,,JoneRe99
488,Justin King,STL,23,DB,8,0,0,0,0,0,2,,,,,,0.0,19,18,1,3,2,,KingJu99
489,Earl Mitchell,HOU,23,DT,15,0,,,0,,,,,,,0,1.0,28,18,10,3,1,,MitcEa99
490,Arthur Moats,BUF,22,LB,15,4,0,0,0,0,1,1,0,0,0,0,2.5,33,18,15,1,6,,MoatAr00
491,Raymond Ventrone,CLE,28,DB,16,0,,,0,,,1,0,1,0,0,0.0,19,18,1,0,0,,VentRa20
492,Kyle Wilson,NYJ,23,DB,16,6,0,0,0,0,5,0,2,1,0,0,0.0,21,18,3,0,0,,WilsKy99
493,Colt Anderson,PHI,25,DB,8,2,,,0,,,,,,,,0.0,17,17,0,0,1,,AndeCo01
494,Nnamdi Asomugha*+,OAK,29,RCB,14,14,0,0,0,0,6,,,,,,0.0,19,17,2,0,2,,AsomNn20
495,Brodrick Bunkley,PHI,27,RDT,14,5,0,0,0,0,1,,,,,,0.0,20,17,3,4,0,,BunkBr20
496,Kam Chancellor,SEA,22,DB,16,0,0,0,0,0,1,1,0,0,0,0,1.0,23,17,6,1,1,,ChanKa99
497,Kevin Dockery,STL,26,DB,10,3,1,8,0,8,4,,,,,0,0.0,22,17,5,1,0,,DockKe20
498,Dane Fletcher,NWE,24,DE,13,0,1,0,0,0,2,1,0,1,0,0,2.0,23,17,6,1,5,,FletDa00
499,Keyaron Fox,PIT,28,LB,16,0,0,0,0,0,2,1,0,2,0,0,0.0,23,17,6,1,0,,FoxxKe20
500,Andre' Goodman,DEN,32,RCB,8,8,0,0,0,0,8,,,,,,0.0,17,17,0,0,0,,GoodAn20
501,Anthony Hargrove,NOR,27,DE,14,0,,,0,,,2,0,0,0,0,1.0,26,17,9,,,,HargAn20
502,Marcus Hudson,CAR,28,DB,14,0,0,0,0,0,2,,,,,,0.0,19,17,2,0,0,,HudsMa20
503,Brett Keisel*,PIT,32,RDE,11,11,1,79,1,79,7,2,0,0,0,0,3.0,33,17,16,1,4,,KeisBr20
504,Austen Lane,JAX,23,RDE,11,9,,,0,,,,,,,,0.0,20,17,3,2,2,,LaneAu99
505,Darcel McBath,DEN,25,DB,7,1,0,0,0,0,1,,,,,,0.0,17,17,0,0,0,,McBaDa99
506,Matt McCoy,SEA,28,LB,14,0,,,0,,,,,,,,0.0,19,17,2,0,0,,McCoMa20
507,Igor Olshansky,DAL,28,RDE,16,14,0,0,0,0,2,,,,,,0.0,38,17,21,1,3,,OlshIg20
508,Jamarca Sanford,MIN,25,DB,12,2,,,0,,,0,0,1,0,0,1.0,22,17,5,1,1,,SanfJa99
509,Isaac Sopoaga,SFO,29,LDE,16,16,0,0,0,0,1,,,,,0,1.5,25,17,8,2,3,,SopoIs20
510,Matt Toeaina,CHI,26,LDT,16,10,0,0,0,0,2,0,0,1,0,0,2.0,24,17,7,3,4,,ToeaMa99
511,Gerard Warren,NWE,32,NT,16,10,,,0,,,,,,,0,3.5,28,17,11,4,5,,WarrGe20
512,Demorrio Williams,KAN,30,LB,16,0,0,0,0,0,1,1,0,0,0,0,1.0,19,17,2,1,2,,WillDe22
513,Xavier Adibi,HOU,26,LB,11,3,,,0,,,1,,,,,0.0,22,16,6,2,0,,AdibXa99
514,Jamaal Anderson,ATL,24,DE,16,3,0,0,0,0,1,1,0,0,0,0,2.0,21,16,5,6,5,,AndeJa98
515,Rocky Bernard,NYG,31,DT,14,0,0,0,0,0,4,,,,,0,2.0,18,16,2,3,2,,BernRo20
516,Stephen Bowen,DAL,26,LDE,16,9,0,0,0,0,1,,,,,0,1.5,22,16,6,5,8,,BoweSt20
517,Tyler Brayton,CAR,31,RDE,15,14,0,0,0,0,2,1,0,2,1,0,0.0,22,16,6,4,4,,BrayTy20
518,Red Bryant,SEA,26,RDE,7,7,,,0,,,1,0,2,0,0,1.0,18,16,2,2,3,,BryaRe99
519,Chris Cook,MIN,23,DB,6,5,0,0,0,0,2,,,,,,0.0,21,16,5,0,0,,CookCh99
520,Marques Douglas,TEN,33,DE,6,2,,,0,,,,,,,,0.0,21,16,5,4,1,,DougMa20
521,Larry Foote,PIT,30,LB,16,0,0,0,0,0,1,,,,,0,1.0,21,16,5,2,1,,FootLa20
522,Sammie Lee Hill,DET,24,DT,15,0,,,0,,,0,0,1,0,0,2.5,22,16,6,,,,HillSa99
523,Vonnie Holliday,WAS,35,DE,15,2,0,0,0,0,3,,,,,0,2.5,29,16,13,4,7,,HollVo20
524,Brad Jones,GNB,24,ROLB,6,5,,,0,,,,,,,,0.0,27,16,11,2,1,,JoneBr99
525,Aaron Kampman,JAX,31,RDE,8,8,0,0,0,0,2,,,,,0,4.0,25,16,9,5,17,,KampAa99
526,Dwight Lowery,NYJ,24,DB,14,3,3,87,2,41,7,0,0,2,2,0,2.0,19,16,3,2,2,,LoweDw99
527,Turk McBride,DET,25,RDE,15,8,,,0,,,3,0,1,0,0,5.0,33,16,17,4,11,,McBrTu99
528,Danny McCray,DAL,22,DB,16,0,1,0,0,0,1,,,,,0,0.0,22,16,6,0,0,,McCrDa00
529,Brandon McDonald,2TM,25,DB,8,2,0,0,0,0,1,0,0,1,-5,0,0.0,19,16,3,0,0,,McDoBr99
530,Darian Stewart,STL,22,DB,13,0,0,0,0,0,2,0,0,1,0,0,1.0,17,16,1,4,5,,StewDa00
531,Jonathan Wilhite,NWE,26,DB,9,1,0,0,0,0,2,,,,,,0.0,20,16,4,0,0,,WilhJo99
532,Kevin Barnes,WAS,24,DB,10,2,1,8,0,8,5,,,,,0,0.0,17,15,2,0,0,,BarnKe99
533,Chase Blackburn,NYG,27,LB,14,0,,,0,,,0,0,2,0,0,0.0,19,15,4,0,0,,BlacCh21
534,Ron Brace,NWE,24,RDE,13,5,,,0,,,,,,,,0.0,23,15,8,3,0,,BracRo99
535,Jasper Brinkley,MIN,25,LB,16,0,,,0,,,,,,,0,0.0,17,15,2,1,0,,BrinJa99
536,Desmond Bryant,OAK,25,DT,15,0,,,0,,,,,,,0,2.5,21,15,6,4,4,,BryaDe00
537,Rock Cartwright,OAK,31,FB,16,0,,,0,,,1,0,1,0,0,0.0,17,15,2,0,0,1,CartRo01
538,Barry Church,DAL,22,DB,15,0,,,0,,,1,,,,,0.0,20,15,5,0,0,,ChurBa99
539,Erik Coleman,ATL,28,DB,12,1,,,0,,,,,,,,0.0,20,15,5,3,2,,ColeEr21
540,Phillip Daniels,WAS,37,DE,14,1,,,0,,,,,,,0,2.0,21,15,6,3,4,,DaniPh20
541,Ron Edwards,KAN,31,NT,16,15,0,0,0,0,1,,,,,0,2.0,26,15,11,2,3,,EdwaRo20
542,Keith Ellison,BUF,26,LB,8,2,0,0,0,0,1,,,,,,0.0,20,15,5,0,0,,ElliKe20
543,Evander Hood,PIT,23,LDE,16,9,0,0,0,0,1,,,,,0,3.0,20,15,5,5,7,,HoodEv99
544,Chris Johnson,OAK,31,DB,12,4,2,30,1,30,9,0,1,0,0,0,0.0,16,15,1,0,0,,JohnCh26
545,Edward Johnson,CAR,27,LDT,12,6,1,5,0,5,2,,,,,0,0.0,22,15,7,2,3,,JohnEd99
546,Anthony Madison,PIT,29,DB,16,1,1,-1,0,-1,1,0,0,1,0,0,1.0,24,15,9,1,1,,MadiAn20
547,Rico Murray,CIN,23,DB,4,0,0,0,0,0,3,,,,,,0.0,17,15,2,0,0,,MurrRi00
548,George Selvie,STL,23,DE,16,0,,,0,,,,,,,0,1.5,21,15,6,5,5,,SelvGe99
549,Lito Sheppard,MIN,29,DB,13,2,0,0,0,0,4,,,,,,0.0,18,15,3,0,0,,ShepLi99
550,Matthew Slater,NWE,25,WR,15,0,,,0,,,,,,,,0.0,16,15,1,0,0,,SlatMa00
551,Nathan Vasher,DET,29,RCB,14,5,1,0,0,0,5,,,,,0,0.0,19,15,4,2,1,,VashNa99
552,Donald Washington,KAN,24,DB,12,2,,,0,,,,,,,,0.0,22,15,7,1,1,,WashDo98
553,Tyron Brackenridge,JAX,26,DB,16,0,,,0,,,1,0,0,0,0,0.0,16,14,2,0,0,,BracTy99
554,Josh Brent,DAL,22,DT,16,0,,,0,,,,,,,,0.0,16,14,2,,,,BrenJo00
555,Tony Brown,TEN,30,RDT,11,11,0,0,0,0,1,,,,,0,3.5,22,14,8,4,6,,BrowTo25
556,Heath Farwell,MIN,29,LB,16,0,,,0,,,,,,,,0.0,16,14,2,0,0,,FarwHe20
557,Ronald Fields,DEN,29,DT,16,0,,,0,,,,,,,,0.0,22,14,8,1,2,,FielRo20
558,Gary Gibson,STL,28,RDT,16,16,0,0,0,0,2,,,,,,0.0,18,14,4,4,3,,GibsGa99
559,Sam Hurd,DAL,25,WR,15,1,,,0,,,,,,,0,0.0,19,14,5,0,0,,HurdSa00
560,Elbert Mack,TAM,24,WR,12,0,,,0,,,0,1,0,0,0,0.0,16,14,2,0,0,,MackEl20
561,Sen'Derrick Marks,TEN,23,DT,12,3,1,-6,0,-6,3,1,0,0,0,0,0.0,22,14,8,2,6,,MarkSe99
562,Bryan McCann,DAL,23,DB,9,0,1,101,1,101,1,0,6,2,0,0,0.0,15,14,1,2,0,,McCaBr01
563,Robert McClain,CAR,22,DB,16,2,0,0,0,0,1,,,,,,0.0,16,14,2,0,1,,McClRo98
564,Quentin Moses,MIA,27,DE,15,0,,,0,,,0,0,1,0,0,1.0,18,14,4,3,4,,MoseQu99
565,Ogemdi Nwagbuo,SDG,25,DT,15,0,,,0,,,0,0,1,0,0,0.5,19,14,5,2,1,,NwagOg00
566,Shaun Rogers,CLE,31,DT,15,1,,,0,,,,,,,0,2.0,17,14,3,2,12,,RogeSh99
567,Darell Scott,STL,24,DT,9,0,,,0,,,,,,,,0.0,18,14,4,0,0,,ScotDo99
568,Trevor Scott,OAK,26,RDE,10,10,0,0,0,0,1,,,,,0,1.5,23,14,9,1,6,,ScotTr99
569,Reggie Walker,ARI,24,LB,11,0,,,0,,,,,,,,0.0,14,14,0,3,0,,WalkRe00
570,Eric Weems*,ATL,25,WR,16,4,,,0,,,,,,,0,0.0,16,14,2,0,0,,WeemEr00
571,Jimmy Wilkerson,NOR,29,DE,16,0,,,0,,,,,,,0,2.0,16,14,2,2,2,,WilkJi20
572,Jason Williams,2TM,24,LB,9,2,0,0,0,0,2,1,0,1,7,0,0.0,19,14,5,2,1,,WillJa95
573,Tom Zbikowski,BAL,25,FS,8,6,,,0,,,,,,,0,0.0,17,14,3,0,0,,ZbikTo99
574,Jonathon Amaya,MIA,22,DB,10,0,,,0,,,0,1,1,0,0,0.0,15,13,2,0,0,,AmayJo00
575,Michael Bennett,TAM,25,DE,13,2,0,0,0,0,1,,,,,0,1.0,15,13,2,3,2,,BennMi99
576,Brandon Chillar,GNB,28,LB,8,1,1,9,0,9,1,,,,,0,1.0,16,13,3,1,1,,ChilBr20
577,Larry English,SDG,24,DE,8,2,,,0,,,,,,,0,3.0,17,13,4,3,4,,EnglLa99
578,Tavares Gooden,BAL,26,LB,10,0,,,0,,,,,,,,0.0,18,13,5,1,1,,GoodTa99
579,Albert Haynesworth,WAS,29,DT,8,0,0,0,0,0,1,,,,,0,2.5,16,13,3,6,5,,HaynAl20
580,Cullen Jenkins,GNB,29,RDE,11,8,0,0,0,0,1,,,,,0,7.0,18,13,5,6,12,,JenkCu20
581,Trevor Laws,PHI,25,DT,15,1,1,13,0,13,5,1,1,0,0,0,4.0,15,13,2,5,8,,LawsTr99
582,Damione Lewis,HOU,32,DT,10,0,0,0,0,0,1,,,,,0,1.0,17,13,4,1,1,,LewiDa20
583,Trumaine McBride,ARI,25,DB,14,0,0,0,0,0,1,,,,,,0.0,16,13,3,0,0,,McBrTr99
584,Ray McDonald,SFO,26,DE,16,0,1,31,1,31,2,,,,,0,0.0,19,13,6,2,0,,McDoRa99
585,Terrence McGee,BUF,30,DB,9,3,0,0,0,0,2,,,,,,0.0,18,13,5,1,0,,McGeTe99
586,Henry Melton,CHI,24,DE,16,0,0,0,0,0,1,1,0,1,0,0,2.5,16,13,3,2,5,,MeltHe99
587,Eric Norwood,CAR,22,LB,15,0,,,0,,,1,0,0,0,0,1.0,13,13,0,0,0,,NorwEr99
588,Pierson Prioleau,NOR,33,DB,15,1,,,0,,,,,,,0,0.5,18,13,5,1,1,,PrioPi20
589,Bryan Robinson,ARI,36,NT,16,16,0,0,0,0,1,,,,,,0.0,19,13,6,2,0,,RobiBr20
590,Derreck Robinson,CLE,28,DE,14,0,,,0,,,,,,,0,0.5,24,13,11,0,2,,RobiDe21
591,Brian Robison,MIN,27,DE,16,2,,,0,,,0,0,2,0,0,2.0,15,13,2,4,5,,RobiBr98
592,Robaire Smith,CLE,33,LDE,5,5,,,0,,,,,,,,0.0,25,13,12,1,0,,SmitRo21
593,Stevenson Sylvester,PIT,22,LB,16,0,,,0,,,1,,,,,0.0,14,13,1,1,0,,SylvSt99
594,Frank Walker,MIN,30,DB,11,2,1,10,0,10,6,0,0,1,0,0,0.0,22,13,9,0,0,,WalkFr20
595,Byron Westbrook,WAS,25,DB,16,0,,,0,,,0,0,1,0,0,0.0,14,13,1,0,0,,WestBy00
596,C.J. Wilson,GNB,23,DE,15,2,,,0,,,,,,,0,1.0,19,13,6,2,4,,WilsC.98
597,C.J. Ah You,STL,28,DE,16,0,0,0,0,0,2,1,0,0,0,0,4.0,18,12,6,4,9,,AhYoC.00
598,H.B. Blades,WAS,26,LB,16,1,,,0,,,,,,,,0.0,19,12,7,0,0,,BladH.99
599,Titus Brown,CLE,24,DE,13,0,,,0,,,,,,,,0.0,17,12,5,0,0,,BrowTi20
600,Prescott Burgess,BAL,26,LB,16,0,0,0,0,0,1,,,,,,0.0,14,12,2,0,0,,BurgPr99
601,Morgan Burnett,GNB,21,DB,4,4,1,0,0,0,1,,,,,0,0.0,14,12,2,0,0,,BurnMo99
602,Terrance Copper,KAN,28,WR,16,3,,,0,,,,,,,0,0.0,16,12,4,0,0,,CoppTe00
603,Demetric Evans,SFO,31,DE,16,0,0,0,0,0,1,,,,,,0.0,15,12,3,1,1,,EvanDe20
604,Zack Follett,DET,23,LB,5,2,0,0,0,0,1,,,,,,0.0,21,12,9,0,0,,FollZa99
605,Cody Glenn,IND,24,LB,10,0,,,0,,,,,,,,0.0,15,12,3,0,0,,GlenCo99
606,Brandon Graham,PHI,22,LDE,13,6,,,0,,,2,0,0,0,0,3.0,13,12,1,3,8,,GrahBr99
607,Letroy Guion,MIN,23,DT,15,0,,,0,,,1,0,0,0,0,2.0,16,12,4,3,4,,GuioLe99
608,Ellis Hobbs,PHI,27,RCB,8,7,1,0,0,0,4,0,1,0,0,0,0.0,16,12,4,0,0,,HobbEl20
609,Tim Jamison,HOU,24,DE,10,1,,,0,,,,,,,0,1.0,15,12,3,2,2,,JamiTi99
610,Josh Mauga,NYJ,23,LB,8,0,,,0,,,,,,,,0.0,14,12,2,1,1,,MaugJo00
611,Ryan McBean,DEN,26,DT,16,4,,,0,,,0,0,1,1,0,0.0,18,12,6,0,1,,McBeRy99
612,O'Brien Schofield,ARI,23,LB,10,0,0,0,0,0,1,1,0,1,0,0,2.0,12,12,0,3,3,,SchoOB99
613,Mike Sellers,WAS,35,FB,16,8,,,0,,,1,0,0,0,0,0.0,14,12,2,0,0,,SellMi00
614,Brad Smith,NYJ,27,WR,16,2,,,0,,,0,1,0,0,0,0.0,14,12,2,0,0,,SmitBr01
615,Syd'Quan Thompson,DEN,23,DB,13,0,2,20,0,18,4,0,3,1,0,0,0.0,18,12,6,0,0,,ThomSy99
616,Dave Tollefson,NYG,28,DE,13,0,0,0,0,0,3,2,0,0,0,0,0.5,20,12,8,1,4,,TollDa99
617,Verran Tucker,KAN,22,WR,11,2,,,0,,,0,0,1,0,0,0.0,14,12,2,0,0,,TuckVe00
618,Tracy White,NWE,29,LB,16,0,,,0,,,,,,,,0.0,17,12,5,0,0,,WhitTr20
619,Chris Wilson,WAS,28,DE,16,0,,,0,,,2,1,0,0,0,0.0,18,12,6,1,3,,WilsCh99
620,Al Woods,TAM,23,DT,9,0,,,0,,,,,,,0,0.5,17,12,5,0,1,,WoodAl99
621,Jason Worilds,PIT,22,DE,14,0,,,0,,,0,0,1,0,0,2.0,17,12,5,2,4,,WoriJa99
622,Darrel Young,WAS,23,LB,16,0,,,0,,,,,,,0,0.0,13,12,1,0,0,,YounDa01
623,Will Allen,PIT,28,DB,14,0,,,0,,,0,0,1,0,0,0.0,12,11,1,0,0,,AlleWi21
624,Patrick Bailey,TEN,25,LB,16,0,,,0,,,,,,,,0.0,16,11,5,0,0,,BailPa99
625,Gary Barnidge,CAR,25,TE,16,3,,,0,,,,,,,,0.0,11,11,0,0,0,,BarnGa01
626,Melvin Bullitt,IND,26,DB,4,3,1,19,0,19,1,,,,,0,0.0,14,11,3,0,0,,BullMe99
627,Tyrone Carter,SDG,34,DB,7,0,,,0,,,,,,,,0.0,12,11,1,0,0,,CartTy20
628,Will Davis,ARI,24,DE,10,3,,,0,,,,,,,0,1.0,14,11,3,2,1,,DaviWi99
629,Everson Griffen,MIN,23,DE,11,0,,,0,,,,,,,,0.0,11,11,0,0,1,,GrifEv99
630,Derrick Harvey,JAX,24,LDE,15,7,0,0,0,0,1,,,,,0,2.5,12,11,1,3,5,,HarvDe99
631,Erin Henderson,MIN,24,LB,9,0,,,0,,,0,0,1,3,0,0.0,13,11,2,0,0,,HendEr99
632,Adam Jones,CIN,27,DB,5,1,1,10,0,10,3,1,0,2,59,1,0.0,14,11,3,0,0,,JonePa20
633,Niko Koutouvides,TAM,29,LB,14,0,,,0,,,,,,,,0.0,12,11,1,0,0,,KoutNi20
634,Frank Okam,2TM,25,DT,8,3,,,0,,,0,0,1,0,0,0.0,13,11,2,2,0,,OkamFr99
635,Montell Owens*,JAX,26,RB,16,0,,,0,,,0,0,1,0,0,0.0,13,11,2,0,0,,OwenMo01
636,Nick Roach,CHI,25,RLB,15,6,0,0,0,0,1,,,,,,0.0,16,11,5,0,0,,RoacNi99
637,Darren Sharper,NOR,35,DB,8,1,0,0,0,0,1,0,0,1,11,0,0.0,16,11,5,0,0,,SharDa00
638,Dan Skuta,CIN,24,LB,16,1,,,0,,,1,,,,,0.0,16,11,5,0,0,,SkutDa00
639,Marcus Spears,DAL,27,LDE,8,7,,,0,,,,,,,,0.0,19,11,8,1,1,,SpeaMa21
640,Quinton Teal,SDG,26,DB,13,0,,,0,,,,,,,,0.0,12,11,1,0,0,,TealQu99
641,Torell Troup,BUF,22,DT,15,2,0,0,0,0,2,,,,,,0.0,23,11,12,1,1,,TrouTo00
642,Vance Walker,ATL,23,DT,16,1,,,0,,,,,,,,0.0,17,11,6,3,0,,WalkVa99
643,Garrett Wolfe,CHI,26,RB,16,0,,,0,,,,,,,0,0.0,14,11,3,0,0,,WolfGa00
644,Mike Wright,NWE,28,RDE,10,5,0,0,0,0,1,,,,,0,5.5,14,11,3,6,9,,WrigMi20
645,Gerald Alexander,2TM,26,DB,5,3,0,0,0,0,3,0,0,1,43,0,0.0,16,10,6,0,0,,AlexGe99
646,Geno Atkins,CIN,22,DT,16,1,0,0,0,0,1,,,,,0,3.0,16,10,6,3,14,,AtkiGe99
647,James Casey,HOU,26,TE,16,4,,,0,,,,,,,0,0.0,17,10,7,0,0,,CaseJa00
648,Dexter Davis,SEA,24,LB,15,0,,,0,,,0,0,1,0,0,1.0,13,10,3,2,2,,DaviDe99
649,Eric Frampton,MIN,26,DB,14,0,,,0,,,,,,,,0.0,14,10,4,1,0,,FramEr99
650,Cory Greenwood,KAN,25,LB,16,0,,,0,,,,,,,,0.0,11,10,1,0,0,,GreeCo01
651,Korey Hall,GNB,27,FB,12,6,,,0,,,0,0,1,0,0,0.0,12,10,2,0,0,,HallKo99
652,Casey Hampton,PIT,33,NT,15,14,,,0,,,1,0,0,0,0,1.0,20,10,10,0,1,,HampCa00
653,Travis Johnson,SDG,28,DT,9,0,,,0,,,,,,,0,1.0,14,10,4,0,1,,JohnTr20
654,Michael Lewis,2TM,30,DB,5,3,,,0,,,,,,,0,1.0,13,10,3,1,1,,LewiMi99
655,Corey McIntyre,BUF,31,FB,16,7,,,0,,,0,1,1,0,0,0.0,13,10,3,0,0,,McInCo00
