,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
658,Steve Gregory,SDG,24,DB,16,0,0,0,0,0,1,,,,,,0.0,11,10,1,0,0,,GregSt20
659,Justin Harrell,GNB,23,DT,7,2,,,0,,,,,,,,0.0,16,10,6,1,0,,HarrJu99
660,Eric Hicks,NYJ,31,DE,11,0,,,0,,,,,,,,0.0,17,10,7,0,1,,HickEr20
661,Jason Jefferson,BUF,26,DT,11,0,,,0,,,,,,,,0.0,15,10,5,2,0,,JeffJa21
662,Tank Johnson,DAL,26,DT,8,1,0,0,0,0,2,0,0,1,0,0,2.0,14,10,4,3,2,,JohnTa20
663,Derek Landri,JAX,24,DT,13,0,,,0,,,,,,,0,0.0,11,10,1,2,5,,LandDe99
664,Anthony Madison,PIT,26,DB,9,0,,,0,,,0,0,1,0,0,0.0,11,10,1,0,0,,MadiAn20
665,Bobby McCray,JAX,26,LDE,14,9,0,0,0,0,2,1,0,0,0,0,3.0,17,10,7,3,10,,McCrBo20
666,Mel Mitchell,NWE,28,DB,10,0,,,0,,,,,,,,0.0,11,10,1,0,0,,MitcMe20
667,C.J. Mosley,NYJ,24,DT,14,2,,,0,,,2,0,0,0,0,2.5,15,10,5,0,2,,MoslC.20
668,Shantee Orr,2TM,26,LB,8,2,,,0,,,,,,,,0.0,12,10,2,2,0,,OrrxSh20
669,Michael Robinson,SFO,24,WR,15,1,,,0,,,0,1,0,0,0,0.0,12,10,2,0,0,,RobiMi00
670,Adam Seward,CAR,25,LB,11,0,,,0,,,,,,,,0.0,11,10,1,1,0,,SewaAd20
671,John Wendling,BUF,24,DB,14,0,,,0,,,0,0,1,0,0,0.0,10,10,0,0,0,,WendJo99
672,Tracy White,GNB,26,LB,13,0,,,0,,,0,0,2,0,1,0.0,11,10,1,0,0,,WhitTr20
673,Chris Wilson,WAS,25,DE,16,0,,,0,,,,,,,0,4.0,12,10,2,4,5,,WilsCh99
674,Rod Wilson,CHI,26,DB,15,0,,,0,,,1,,,,,0.0,13,10,3,0,0,,WilsRo20
675,Claude Wroten,STL,24,DT,11,0,,,0,,,1,0,0,0,0,0.5,12,10,2,2,3,,WrotCl20
676,Jeff Zgonina,HOU,37,DT,16,1,,,0,,,,,,,,0.0,17,10,7,1,2,,ZgonJe20
677,Rashad Baker,NWE,25,DB,8,0,,,0,,,,,,,,0.0,12,9,3,0,0,,BakeRa21
678,Eric Bassey,STL,24,DB,8,0,,,0,,,0,0,1,0,0,0.0,11,9,2,0,0,,BassEr99
679,Ahmad Bradshaw,NYG,21,RB,12,0,,,0,,,0,2,1,0,0,0.0,9,9,0,0,0,,BradAh00
680,Ricky Brown,OAK,24,LB,16,1,,,0,,,,,,,,0.0,13,9,4,0,0,,BrowRi22
681,Terrance Copper,NOR,25,WR,15,1,,,0,,,,,,,0,0.0,9,9,0,0,0,,CoppTe00
682,Rashied Davis,CHI,28,WR,16,1,,,0,,,,,,,0,0.0,9,9,0,0,0,,DaviRa00
683,Joel Dreessen,HOU,25,TE,13,0,,,0,,,,,,,0,0.0,10,9,1,0,0,,DreeJo00
684,Jonathan Fanene,CIN,25,DE,14,0,0,0,0,0,1,0,0,1,0,0,1.0,11,9,2,1,5,,FaneJo20
685,Kris Griffin,CLE,26,LB,12,0,,,0,,,,,,,,0.0,11,9,2,0,0,,GrifKr20
686,Korey Hall,GNB,24,FB,14,10,,,0,,,0,0,1,0,0,0.0,10,9,1,0,0,,HallKo99
687,Jon McGraw,KAN,28,DB,13,0,0,0,0,0,1,0,0,1,0,0,0.0,10,9,1,0,0,,McGrJo21
688,Sean Morey,ARI,31,WR,15,0,,,0,,,,,,,0,0.0,10,9,1,0,0,,MoreSe00
689,Jarvis Moss,DEN,23,DE,6,1,,,0,,,1,0,0,0,0,1.0,12,9,3,1,0,,MossJa99
690,Ryan Neill,BUF,25,LS,16,0,,,0,,,0,2,0,-38,0,0.0,11,9,2,0,2,,NeilRy99
691,David Pittman,BAL,24,DB,7,1,2,21,0,29,3,0,1,0,0,0,0.0,10,9,1,0,0,,PittDa99
692,Trevor Pryce,BAL,32,DE,5,2,0,0,0,0,1,,,,,0,2.0,15,9,6,5,2,,PrycTr00
693,Daren Stone,ATL,22,DB,12,0,,,0,,,,,,,,0.0,10,9,1,0,0,,StonDa99
694,Lamont Thompson,2TM,29,DB,6,0,,,0,,,,,,,,0.0,10,9,1,0,0,,ThomLa21
695,Jeremiah Trotter,TAM,30,LB,3,1,,,0,,,,,,,,0.0,13,9,4,0,1,,TrotJe00
696,Rashad Barksdale,KAN,23,DB,6,0,,,0,,,,,,,,0.0,8,8,0,0,0,,BarkRa99
697,Jordan Beck,DEN,24,LB,11,0,,,0,,,,,,,,0.0,10,8,2,0,0,,BeckJo20
698,Desmond Bishop,GNB,23,LB,10,0,,,0,,,,,,,,0.0,10,8,2,0,1,,BishDe99
699,Donte Curry,2TM,29,LB,9,0,,,0,,,,,,,,0.0,10,8,2,0,0,,CurrDo21
700,Chartric Darby,SEA,32,LDT,6,6,,,0,,,,,,,0,0.5,12,8,4,2,2,,DarbCh20
701,Andre Frazier,2TM,25,LB,10,0,,,0,,,0,0,1,0,0,0.0,11,8,3,0,0,,FrazAn20
702,Jamaal Fudge,JAX,24,DB,14,0,1,0,0,0,2,1,0,1,0,0,0.0,9,8,1,0,0,,FudgJa20
703,Willie Gaston,BAL,25,DB,4,2,0,0,0,0,1,,,,,,0.0,8,8,0,0,0,,GastWi99
704,Kedric Golston,WAS,24,DT,15,0,,,0,,,0,0,1,0,0,1.0,12,8,4,1,1,1,GolsKe20
705,Nick Graham,PHI,23,DB,15,0,,,0,,,0,1,1,0,0,0.0,12,8,4,0,0,,GrahNi99
706,Louis Green,DEN,28,LB,16,0,,,0,,,1,,,,,0.0,9,8,1,0,0,,GreeLo20
707,Arnold Harrison,PIT,25,LB,13,0,,,0,,,,,,,,0.0,13,8,5,0,0,,HarrAr21
708,Sam Hurd,DAL,22,WR,16,2,,,0,,,,,,,0,0.0,11,8,3,0,0,,HurdSa00
709,Trevor Johnson,STL,26,DE,9,0,,,0,,,,,,,0,0.0,9,8,1,1,1,,JohnTr21
710,N.D. Kalu,HOU,32,DE,15,1,,,0,,,,,,,0,3.0,13,8,5,5,7,,KaluN.20
711,Travis LaBoy,TEN,26,DE,13,0,1,0,0,0,4,4,0,1,0,0,6.0,13,8,5,2,10,,LaBoTr20
712,Manny Lawson,SFO,23,DE,2,2,0,0,0,0,1,,,,,,0.0,11,8,3,2,0,,LawsMa20
713,Michael Lewis,SFO,27,SS,16,16,2,18,0,18,0,1,0,1,0,0,1.5,8,8,0,0,0,,LewiMi99
714,Marvin Mitchell,NOR,23,LB,10,0,,,0,,,,,,,,0.0,8,8,0,0,0,,MitcMa99
715,Anthony Mix,2TM,24,WR,9,0,,,0,,,,,,,0,0.0,8,8,0,0,0,,MixxAn00
716,Donnie Nickey,TEN,27,DB,16,0,,,0,,,0,0,1,0,0,1.0,8,8,0,1,2,,NickDo20
717,Kenny Peterson,DEN,29,DE,7,0,0,0,0,0,2,,,,,0,1.0,10,8,2,2,3,,PeteKe21
718,Marcel Shipp,ARI,29,RB,16,0,,,0,,,,,,,0,0.0,8,8,0,0,0,,ShipMa00
719,Josh Stamer,BUF,30,LB,16,0,0,0,0,0,1,,,,,,0.0,10,8,2,0,0,,StamJo20
720,Pat Thomas,2TM,24,LB,8,1,,,0,,,,,,,,0.0,12,8,4,0,0,,ThomPa20
721,Tank Tyler,KAN,22,DT,15,1,,,0,,,,,,,,0.0,11,8,3,0,0,,TyleTa99
722,Josh Wilson,SEA,22,DB,12,0,,,0,,,0,1,1,0,0,0.0,10,8,2,0,1,,WilsJo99
723,Mike Wright,NWE,25,DT,9,1,,,0,,,,,,,0,0.5,10,8,2,0,1,,WrigMi20
724,Ikaika Alama-Francis,DET,23,DE,6,0,,,0,,,,,,,,0.0,12,7,5,0,0,,AlamIk99
725,Miles Austin,DAL,23,WR,16,0,,,0,,,,,,,0,0.0,8,7,1,0,0,,AustMi00
726,Jason Avant,PHI,24,WR,15,5,,,0,,,,,,,0,0.0,11,7,4,0,0,,AvanJa00
727,Michael Boulware,HOU,26,S,16,0,0,0,0,0,2,,,,,0,0.0,11,7,4,1,0,,BoulMi20
728,McKinley Boykin,NOR,24,DT,3,0,,,0,,,,,,,,0.0,10,7,3,1,0,,BoykMc99
729,Courtney Bryan,MIA,23,DB,12,0,,,0,,,0,0,1,0,0,0.0,11,7,4,0,1,,BryaCo98
730,Steve Cargile,DEN,25,DB,12,0,,,0,,,1,,,,,0.0,7,7,0,0,0,,CargSt20
731,Rock Cartwright,WAS,28,FB,15,0,,,0,,,0,0,1,0,0,0.0,10,7,3,0,0,,CartRo01
732,Daniel Coats,CIN,23,TE,15,3,,,0,,,,,,,0,0.0,7,7,0,0,0,,CoatDa00
733,Colin Cole,GNB,27,DT,7,0,0,0,0,0,1,,,,,,0.0,12,7,5,0,1,,ColeCo20
734,Jean-Phillipe Darche,KAN,32,LS,16,0,,,0,,,,,,,,0.0,7,7,0,0,0,,DarcJe20
735,Steve Fifita,MIA,25,DT,13,1,,,0,,,0,1,0,0,0,0.0,11,7,4,0,2,,FifiSt99
736,Justin Jenkins,BUF,27,WR,11,0,,,0,,,0,0,1,0,0,0.0,9,7,2,0,0,,JenkJu00
737,Stanley McClover,CAR,23,DE,11,0,,,0,,,,,,,0,1.0,8,7,1,2,2,,McClSt20
738,Matt McCoy,2TM,25,LB,11,0,,,0,,,,,,,,0.0,9,7,2,0,0,,McCoMa20
739,Corey McIntyre,ATL,28,FB,14,0,,,0,,,0,0,1,0,0,0.0,8,7,1,0,0,,McInCo00
740,Jeremy Mincey,JAX,24,DE,6,0,0,0,0,0,1,,,,,0,1.0,10,7,3,1,3,,MincJe99
741,Eric Moore,STL,26,DE,7,1,,,0,,,,,,,0,1.0,9,7,2,2,4,,MoorEr21
742,Quentin Moses,MIA,24,DE,7,1,,,0,,,,,,,0,1.5,8,7,1,2,3,,MoseQu99
743,Richard Owens,STL,27,TE,14,1,,,0,,,0,0,1,0,0,0.0,8,7,1,0,0,,OwenRi00
744,Frostee Rucker,CIN,24,DE,5,0,,,0,,,1,0,1,0,0,0.0,8,7,1,1,0,,RuckFr99
745,Brad Smith,NYJ,24,WR,16,9,,,0,,,0,1,0,-9,0,0.0,8,7,1,0,0,,SmitBr01
746,Fred Thomas,NOR,34,DB,7,0,,,0,,,2,,,,,0.0,7,7,0,0,0,,ThomFr20
747,David Tyree,NYG,27,WR,12,0,,,0,,,,,,,0,0.0,9,7,2,0,0,,TyreDa00
748,Nathan Vasher,CHI,26,DB,4,2,1,34,0,34,2,,,,,0,1.0,8,7,1,1,1,,VashNa99
749,Lenny Walls,STL,28,DB,5,3,0,0,0,0,3,,,,,,0.0,8,7,1,0,0,,WallLe20
750,Travis Williams,ATL,24,LB,6,0,,,0,,,,,,,0,0.0,7,7,0,0,0,,WillTr98
751,Jason Wright,CLE,25,RB,16,1,,,0,,,0,1,0,0,0,0.0,7,7,0,0,0,,WrigJa01
752,Dexter Wynn,HOU,26,DB,8,1,0,0,0,0,4,,,,,0,0.0,9,7,2,1,0,,WynnDe20
753,Jon Alston,OAK,24,LB,13,0,,,0,,,1,,,,,0.0,8,6,2,1,0,,AlstJo20
754,Tim Anderson,2TM,27,DT,9,0,,,0,,,,,,,,0.0,8,6,2,0,0,,AndeTi20
755,Baraka Atkins,SEA,23,DE,12,0,0,0,0,0,1,0,0,1,0,0,0.0,12,6,6,0,1,,AtkiBa99
756,Kendrell Bell,KAN,29,LB,11,0,,,0,,,,,,,,0.0,8,6,2,0,0,,BellKe20
757,Greg Blue,DET,25,DB,4,0,0,0,0,0,1,0,0,1,0,0,0.0,9,6,3,0,0,,BlueGr20
758,Drew Coleman,NYJ,24,DB,11,0,1,1,0,1,2,,,,,0,0.0,7,6,1,1,0,,ColeDr20
759,Jon Condo,OAK,26,LS,16,0,,,0,,,,,,,,0.0,8,6,2,0,0,,CondJo20
760,Blake Costanzo,BUF,23,LB,3,0,,,0,,,,,,,,0.0,6,6,0,0,0,,CostBl20
761,Torrie Cox,TAM,27,DB,4,0,,,0,,,,,,,0,0.0,6,6,0,0,0,,CoxxTo21
762,Zak DeOssie,NYG,23,LB,16,0,,,0,,,,,,,,0.0,6,6,0,0,0,,DeOsZa99
763,John Eubanks,WAS,24,DB,6,0,,,0,,,,,,,0,0.0,7,6,1,0,0,,EubaJo20
764,Heath Evans,NWE,29,FB,16,1,,,0,,,,,,,0,0.0,7,6,1,0,0,,EvanHe00
765,David Macklin,WAS,29,DB,6,0,,,0,,,,,,,,0.0,6,6,0,0,0,,MackDa20
766,Lemar Marshall,CIN,31,LB,4,3,0,0,0,0,1,1,0,0,0,0,1.0,9,6,3,1,4,1,MarsLe20
767,Corey Mays,2TM,24,LB,12,1,0,0,0,0,1,,,,,,0.0,15,6,9,0,0,,MaysCo20
768,Tim McGarigle,STL,24,LB,12,0,,,0,,,,,,,,0.0,6,6,0,0,0,,McGaTi99
769,Ovie Mughelli,ATL,27,FB,16,7,,,0,,,0,0,1,0,0,0.0,6,6,0,0,0,,MughOv00
770,Kenneth Pettway,JAX,25,DE,10,0,,,0,,,,,,,0,1.0,9,6,3,0,0,,PettKe20
771,Simeon Rice,2TM,33,DE,8,1,0,0,0,0,2,,,,,0,1.0,8,6,2,2,2,,RiceSi00
772,Cecil Sapp,DEN,29,FB,16,8,,,0,,,,,,,0,0.0,6,6,0,0,0,,SappCe00
773,Jeff Shoate,DEN,26,DB,7,0,,,0,,,,,,,,0.0,8,6,2,1,1,,ShoaJe20
774,Tony Stewart,OAK,28,TE,16,0,,,0,,,,,,,,0.0,6,6,0,0,0,,StewTo00
775,Travares Tillman,MIA,30,DB,3,1,0,0,0,0,2,,,,,,0.0,11,6,5,0,0,,TillTr20
776,Kenny Wright,CLE,30,DB,7,1,,,0,,,,,,,,0.0,6,6,0,0,0,,WrigKe20
777,Sam Adams,DEN,34,LDT,11,11,0,0,0,0,1,,,,,,0.0,9,5,4,1,0,,AdamSa00
778,Troy Bienemann,ARI,24,TE,16,4,,,0,,,,,,,0,0.0,6,5,1,0,0,,BienTr00
779,Ahmad Brooks,CIN,23,LB,2,2,,,0,,,1,0,0,0,0,1.0,6,5,1,0,1,,BrooAh21
780,Josh Brown,SEA,28,K,16,0,,,0,,,,,,,0,0.0,5,5,0,1,0,,brownjos01
781,Anthony Cannon,DET,23,LB,11,0,,,0,,,,,,,,0.0,6,5,1,0,0,,CannAn20
782,Brian Clark,2TM,24,WR,5,0,,,0,,,0,2,0,0,0,0.0,5,5,0,0,0,,ClarBr00
783,Roderick Coleman,ATL,31,RDT,5,5,0,0,0,0,1,1,0,0,0,0,2.0,7,5,2,1,1,,ColeRo99
784,Jarrod Cooper,OAK,29,DB,6,0,,,0,,,0,0,1,0,0,0.0,6,5,1,0,0,,CoopJa20
785,Mason Crosby,GNB,23,K,16,0,,,0,,,,,,,0,0.0,5,5,0,0,0,,CrosMa20
786,Najeh Davenport,PIT,28,RB,15,1,,,0,,,0,1,1,0,0,0.0,8,5,3,0,0,,DaveNa00
787,Darnell Dinkins,CLE,30,TE,15,0,,,0,,,,,,,0,0.0,7,5,2,0,0,,DinkDa00
788,Mike Doss,MIN,26,DB,8,1,,,0,,,,,,,,0.0,6,5,1,0,0,,DossMi20
789,Reuben Droughns,NYG,29,RB,16,1,,,0,,,0,1,1,0,0,0.0,7,5,2,0,0,,DrouRe00
790,Eddie Drummond,KAN,27,WR,12,0,,,0,,,0,2,0,0,0,0.0,5,5,0,0,0,,DrumEd00
791,Antonio Garay,CHI,28,DE,6,0,,,0,,,,,,,,0.0,5,5,0,1,0,,GaraAn20
792,Ahmard Hall,TEN,28,RB,11,4,,,0,,,,,,,0,0.0,6,5,1,0,0,,HallAh00
793,Andre Hall,DEN,25,RB,10,1,,,0,,,0,1,2,0,0,0.0,5,5,0,0,0,,HallAn01
794,LaMarcus Hicks,DET,24,DB,5,0,,,0,,,,,,,,0.0,7,5,2,0,0,,HickLa99
795,Maurice Hicks,SFO,29,RB,16,0,,,0,,,0,3,0,0,0,0.0,10,5,5,0,0,,HickMa00
796,Kevin Hobbs,SEA,21,DB,6,0,0,0,0,0,1,1,,,,,0.0,7,5,2,0,0,,HobbKe99
797,Chris Hoke,PIT,31,DT,16,1,,,0,,,,,,,0,0.5,9,5,4,1,1,,HokeCh20
798,Erasmus James,MIN,25,DE,6,1,,,0,,,,,,,0,1.0,7,5,2,3,2,,JameEr20
799,Zak Keasey,SFO,25,LB,13,0,,,0,,,,,,,0,0.0,7,5,2,0,0,,KeasZa20
800,Luke Lawton,IND,27,RB,11,0,,,0,,,,,,,0,0.0,6,5,1,0,0,,LawtLu00
801,Mike Leach,DEN,31,LS,16,0,,,0,,,,,,,,0.0,6,5,1,0,0,,LeacMi00
802,Roy Manning,CIN,26,LB,5,0,,,0,,,,,,,,0.0,7,5,2,0,0,,MannRo21
803,Tony McDaniel,JAX,22,DT,4,0,,,0,,,,,,,,0.0,5,5,0,0,0,,McDaTo20
804,Ray McDonald,SFO,23,DE,9,0,,,0,,,,,,,0,1.0,5,5,0,3,4,,McDoRa99
805,Jayme Mitchell,MIN,23,DE,10,0,,,0,,,,,,,0,1.0,8,5,3,3,3,,MitcJa20
806,Hannibal Navies,SFO,30,LB,5,2,,,0,,,1,0,1,0,0,1.0,9,5,4,0,0,,NaviHa20
807,Justin Peelle,MIA,28,TE,16,10,,,0,,,,,,,0,0.0,7,5,2,0,0,,PeelJu00
808,Adrian Peterson,CHI,28,RB,16,5,,,0,,,0,3,2,-2,0,0.0,5,5,0,0,0,,PeteAd00
809,Ramzee Robinson,DET,23,DB,6,0,,,0,,,,,,,,0.0,7,5,2,0,0,,RobiRa99
810,Dante Rosario,CAR,23,TE,16,2,,,0,,,0,0,1,0,0,0.0,5,5,0,0,0,,RosaDa00
811,Josh Scobey,2TM,28,RB,7,0,,,0,,,,,,,0,0.0,5,5,0,1,0,1,ScobJo00
812,Dontarrious Thomas,MIN,27,LB,13,0,,,0,,,,,,,,0.0,5,5,0,0,0,,ThomDo21
813,James Thrash,WAS,32,WR,12,4,,,0,,,0,1,0,0,0,0.0,7,5,2,0,0,,ThraJa00
814,Matt Toeaina,CHI,23,DT,3,0,,,0,,,,,,,,0.0,6,5,1,2,0,,ToeaMa99
815,Pago Togafau,PHI,23,LB,7,0,,,0,,,,,,,,0.0,5,5,0,0,0,,TogaPa99
816,Rashad Washington,NYJ,27,DB,9,0,,,0,,,,,,,,0.0,6,5,1,0,0,,WashRa20
817,Ted Washington,CLE,39,NT,5,1,,,0,,,,,,,,0.0,6,5,1,0,0,,WashTe01
818,Ronyell Whitaker,MIN,28,DB,11,0,,,0,,,0,0,1,0,0,0.0,7,5,2,0,0,,WhitRo20
819,Garrett Wolfe,CHI,23,RB,13,0,,,0,,,0,1,0,0,0,0.0,5,5,0,0,0,,WolfGa00
820,Victor Abiamiri,PHI,21,DE,6,1,,,0,,,,,,,,0.0,7,4,3,1,0,,AbiaVi99
821,Deon Anderson,DAL,24,FB,8,4,,,0,,,,,,,0,0.0,5,4,1,0,0,,AndeDe01
822,Remi Ayodele,DAL,24,LB,7,0,,,0,,,1,,,,,0.0,5,4,1,0,0,,AyodRe99
823,Shawn Barber,HOU,32,LB,6,0,,,0,,,,,,,,0.0,6,4,2,0,0,,BarbSh20
824,Yeremiah Bell,MIA,29,DB,1,1,,,0,,,,,,,,0.0,5,4,1,0,0,,BellYe20
825,Will Blackmon,GNB,23,DB,9,1,0,0,0,0,1,0,0,1,0,1,0.0,4,4,0,0,0,,BlacWi20
826,Courtney Brown,DAL,23,DB,8,0,,,0,,,0,0,1,0,0,0.0,6,4,2,0,0,,BrowCo97
827,Antwon Burton,DEN,24,DT,6,0,0,0,0,0,1,,,,,,0.0,4,4,0,1,0,,BurtAn20
828,Brannon Condren,IND,24,DB,8,0,,,0,,,,,,,,0.0,6,4,2,1,1,,CondBr99
829,Clifton Dawson,2TM,24,RB,13,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,DawsCl00
830,Curtis DeLoatch,CAR,26,DB,6,0,0,0,0,0,1,,,,,,0.0,4,4,0,0,0,,DeLoCu20
831,Jay Feely,MIA,31,K,16,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,feelyjay01
832,Bryce Fisher,2TM,30,DE,10,0,,,0,,,,,,,,0.0,5,4,1,1,2,,FishBr20
833,John Gilmore,CHI,28,TE,15,1,,,0,,,,,,,0,0.0,4,4,0,0,0,,GilmJo00
834,Howard Green,SEA,28,DT,5,0,,,0,,,,,,,,0.0,7,4,3,0,0,,GreeHo20
835,Boomer Grigsby,KAN,26,LB,13,1,,,0,,,,,,,0,0.0,5,4,1,0,0,,GrigBo20
836,Derek Hagan,MIA,23,WR,16,1,,,0,,,0,0,1,0,0,0.0,4,4,0,0,0,,HagaDe00
837,Kelly Herndon,TEN,31,DB,4,0,,,0,,,,,,,,0.0,4,4,0,1,0,,HernKe20
838,Brad Hoover,CAR,31,FB,16,12,,,0,,,,,,,0,0.0,4,4,0,0,0,,HoovBr00
839,Nate Jackson,DEN,28,WR,5,1,,,0,,,,,,,0,0.0,4,4,0,0,0,,JackNa00
840,Taylor Jacobs,2TM,26,WR,10,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,JacoTa00
841,Brandon Jamison,CAR,26,LB,15,0,,,0,,,,,,,,0.0,4,4,0,0,0,,JamiBr20
842,Dan Klecko,IND,26,DT,8,0,,,0,,,,,,,0,1.0,6,4,2,1,3,,KlecDa20
843,Patrick Mannelly,CHI,32,LS,16,0,,,0,,,,,,,,0.0,4,4,0,0,0,,MannPa20
844,Robert McCune,BAL,28,LB,2,0,,,0,,,,,,,,0.0,4,4,0,0,0,,McCuRo20
845,Daniel Muir,GNB,24,DT,3,0,,,0,,,,,,,,0.0,4,4,0,0,2,,MuirDa20
846,Evan Oglesby,DAL,26,DB,8,0,,,0,,,,,,,,0.0,6,4,2,0,0,,OgleEv20
847,Chase Page,MIA,24,DT,6,0,,,0,,,,,,,,0.0,5,4,1,0,0,,PageCh99
848,Ryan Pontbriand*,CLE,28,LS,16,0,,,0,,,,,,,,0.0,4,4,0,0,0,,PontRy20
849,Neil Rackers,ARI,31,K,16,0,,,0,,,,,,,0,0.0,4,4,0,0,0,,rackenei01
850,Derreck Robinson,MIA,25,DE,7,0,,,0,,,,,,,,0.0,5,4,1,1,0,,RobiDe21
851,Paul Soliai,MIA,24,DT,8,0,,,0,,,,,,,,0.0,4,4,0,0,0,,SoliPa99
852,Byron Storer,TAM,23,RB,9,3,,,0,,,,,,,0,0.0,5,4,1,0,0,,StorBy00
853,Shaun Suisham,WAS,26,K,16,0,,,0,,,,,,,0,0.0,5,4,1,0,0,,suishsha01
854,Jason Trusnik,NYJ,23,DE,6,0,,,0,,,,,,,,0.0,8,4,4,0,0,,TrusJa99
855,Marcus Wilkins,ATL,27,LB,15,0,,,0,,,,,,,,0.0,5,4,1,0,0,,WilkMa20
856,C.J. Wilson,CAR,22,DB,4,0,,,0,,,,,,,,0.0,5,4,1,0,0,,WilsC.99
857,LeVar Woods,TEN,29,LB,8,0,,,0,,,,,,,,0.0,4,4,0,0,0,,WoodLe21
858,Sam Aiken,BUF,27,WR,12,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,AikeSa00
859,Colin Allred,TEN,24,LB,3,0,,,0,,,,,,,,0.0,3,3,0,0,0,,AllrCo99
860,Mike Anderson,BAL,34,RB,8,0,,,0,,,0,2,0,0,0,0.0,3,3,0,0,0,,AndeMi00
861,Willie Andrews,NWE,24,DB,15,0,,,0,,,,,,,0,0.0,7,3,4,0,0,,AndrWi20
862,Alan Ball,DAL,22,DB,2,0,,,0,,,,,,,,0.0,3,3,0,0,0,,BallAl99
863,Mike Barr,ARI,29,P,11,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,BarrMi21
864,Hank Baskett,PHI,25,WR,16,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,BaskHa00
865,Tony Beckham,DET,29,DB,6,0,0,0,0,0,1,,,,,,0.0,5,3,2,0,0,,BeckTo20
866,Rob Bironas*+,TEN,29,K,16,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,bironrob01
867,Prescott Burgess,BAL,23,LB,8,0,,,0,,,,,,,,0.0,4,3,1,0,0,,BurgPr99
868,Greg Camarillo,MIA,25,WR,15,0,,,0,,,0,0,1,0,0,0.0,3,3,0,0,0,,CamaGr00
869,Brent Celek,PHI,22,TE,16,4,,,0,,,0,0,1,0,0,0.0,4,3,1,0,0,,CeleBr00
870,Jesse Chatman,MIA,28,RB,14,6,,,0,,,0,1,0,0,0,0.0,3,3,0,0,0,,ChatJe00
871,Marquis Cooper,2TM,25,LB,4,0,,,0,,,,,,,,0.0,3,3,0,0,0,,CoopMa21
872,Casey Cramer,TEN,25,RB/TE,5,1,,,0,,,,,,,0,0.0,3,3,0,0,0,,CramCa00
873,Tony Curtis,DAL,24,TE,16,0,,,0,,,,,,,0,0.0,5,3,2,0,0,,CurtTo00
874,James Dearth,NYJ,31,LS,16,0,,,0,,,,,,,,0.0,3,3,0,0,0,,DearJa00
875,John Denney,MIA,29,LS,16,0,,,0,,,,,,,,0.0,3,3,0,0,0,,DennJo20
876,Mike DeVito,NYJ,23,DE,7,0,,,0,,,,,,,,0.0,5,3,2,0,0,,DeViMi99
877,Jon Dorenbos,PHI,27,LS,16,0,,,0,,,,,,,,0.0,4,3,1,0,0,,DoreJo20
878,Fred Evans,MIN,24,DT,11,0,,,0,,,,,,,0,1.0,3,3,0,1,1,,EvanFr21
879,Bryan Gilmore,SFO,29,WR,10,0,,,0,,,,,,,0,0.0,5,3,2,0,0,,GilmBr00
880,Stephen Gostkowski,NWE,23,K,16,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,GostSt20
881,Ben Graham,NYJ,34,P,15,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,GrahBe20
882,Roderick Green,SFO,25,LB,7,0,,,0,,,,,,,0,2.0,3,3,0,2,2,,GreeRo20
883,Aaron Halterman,MIA,25,TE,9,0,,,0,,,,,,,0,0.0,4,3,1,0,0,,HaltAa00
884,Alex Haynes,CAR,25,RB,10,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,HaynAl00
885,Kevin Huntley,ATL,25,DT,5,0,,,0,,,,,,,,0.0,3,3,0,0,0,,HuntKe21
886,Leon Joe,BUF,26,LB,8,0,,,0,,,,,,,,0.0,4,3,1,0,0,,JoexLe20
887,Greg Jones,JAX,26,FB,16,11,,,0,,,,,,,0,0.0,3,3,0,0,0,,JoneGr01
888,Bennie Joppru,SEA,27,TE,13,0,,,0,,,,,,,,0.0,5,3,2,0,0,,JoppBe00
889,Matt Katula,BAL,25,LS,16,0,,,0,,,,,,,,0.0,4,3,1,0,0,,KatuMa20
890,Michael Koenen,ATL,25,P,16,0,,,0,,,0,1,0,-1,0,0.0,3,3,0,0,0,,koenemic01
891,Ryan Krause,GNB,26,TE,9,0,,,0,,,,,,,0,0.0,3,3,0,0,0,,KrauRy00
892,Clint Kriewaldt,PIT,31,LB,14,0,,,0,,,,,,,,0.0,9,3,6,0,1,,KrieCl20
893,John Kuhn,GNB,25,FB,16,1,,,0,,,,,,,0,0.0,5,3,2,0,0,,KuhnJo00
894,Jason Kyle,CAR,35,LS,16,0,,,0,,,,,,,,0.0,3,3,0,0,0,,KyleJa20
895,Vonta Leach,HOU,26,FB,16,12,,,0,,,0,2,0,0,0,0.0,4,3,1,0,0,,LeacVo00
