,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
429,Marcus Spears,DAL,25,LDE,16,15,0,0,0,0,2,1,0,0,0,0,1.0,35,23,12,5,6,,SpeaMa21
430,Josh Thomas,IND,27,DE,16,3,0,0,0,0,1,,,,,,0.0,28,23,5,2,0,,ThomJo25
431,Marcus Thomas,DEN,23,RDT,16,16,1,11,0,11,1,0,1,0,0,0,0.0,34,23,11,0,1,,ThomMa99
432,Rashad Baker,OAK,26,DB,10,1,3,8,0,8,4,,,,,0,0.0,25,22,3,1,0,,BakeRa21
433,Adam Carriker,STL,24,RDT,15,9,,,0,,,0,0,1,0,0,0.0,23,22,1,4,5,,CarrAd99
434,Jacob Ford,TEN,25,LB,14,3,0,0,0,0,1,2,0,0,0,0,7.0,26,22,4,10,13,,FordJa99
435,Robert Geathers,CIN,25,LDE,11,11,0,0,0,0,1,1,0,1,0,0,2.5,38,22,16,6,11,,GeatRo21
436,Charles Gordon,MIN,24,DB,9,2,1,0,0,0,3,1,1,0,0,0,0.0,23,22,1,2,1,,GordCh20
437,Jarvis Green,NWE,29,DE,14,3,,,0,,,1,0,1,0,0,2.0,29,22,7,4,4,,GreeJa21
438,Reggie Hayward,JAX,29,RDE,16,13,0,0,0,0,3,2,0,1,4,0,4.5,24,22,2,11,12,,HaywRe20
439,Kyries Hebert,CIN,28,DB,16,2,,,0,,,0,0,1,0,0,0.0,36,22,14,1,0,,HebeKy99
440,Israel Idonije,CHI,28,DT,16,3,0,0,0,0,6,,,,,0,3.5,24,22,2,5,10,,IdonIs20
441,Brett Keisel,PIT,30,RDE,10,10,0,0,0,0,2,,,,,0,1.0,41,22,19,5,1,,KeisBr20
442,Brian Kelly,DET,32,LCB,11,10,0,0,0,0,1,,,,,,0.0,25,22,3,1,1,,KellBr21
443,Pat Sims,CIN,23,RDT,11,6,,,0,,,,,,,0,1.0,35,22,13,3,6,,SimsPa99
444,Anthony Spencer,DAL,24,DE,12,0,,,0,,,0,0,1,0,0,1.5,34,22,12,1,3,,SpenAn99
445,Randy Starks,MIA,25,DT,16,4,1,8,0,8,3,,,,,0,3.0,29,22,7,3,7,,StarRa20
446,Jimmy Wilkerson,TAM,27,DE,16,1,0,0,0,0,2,1,0,1,0,0,5.0,23,22,1,9,14,,WilkJi20
447,Charlie Anderson,MIA,27,LB,16,1,,,0,,,2,0,1,0,0,2.5,28,21,7,2,4,1,AndeCh21
448,David Bowens,NYJ,31,RILB,16,5,1,24,0,24,3,2,1,2,0,0,4.0,40,21,19,4,9,,BoweDa20
449,Jason David,NOR,26,RCB,14,6,5,83,0,42,10,0,0,1,17,0,0.0,23,21,2,1,0,,DaviJa20
450,Keyunta Dawson,IND,23,RDT/LDT,14,14,,,0,,,0,0,1,0,0,0.0,42,21,21,1,2,,DawsKe99
451,Jared DeVries,DET,32,LDE,10,10,0,0,0,0,3,0,0,1,0,0,2.0,29,21,8,4,5,,DeVrJa20
452,Sedrick Ellis,NOR,23,RDT,13,13,0,0,0,0,4,,,,,0,4.0,31,21,10,5,8,,ElliSe99
453,Demetric Evans,WAS,29,LDE,16,11,0,0,0,0,2,,,,,0,3.5,33,21,12,6,7,,EvanDe20
454,Jonathan Fanene,CIN,26,DE,16,4,,,0,,,,,,,,0.0,31,21,10,4,4,,FaneJo20
455,Darren Howard,PHI,32,DE,16,0,1,8,0,8,3,1,0,1,-2,0,10.0,26,21,5,13,17,,HowaDa21
456,Lawrence Jackson,SEA,23,RDE,16,14,,,0,,,,,,,0,2.0,29,21,8,1,4,,JackLa98
457,Mike McKenzie,NOR,32,LCB,7,6,1,14,0,14,3,,,,,0,0.0,22,21,1,1,0,,McKeMi20
458,DaJuan Morgan,KAN,23,DB,15,0,,,0,,,,,,,,0.0,23,21,2,3,1,,MorgDa98
459,Samari Rolle,BAL,32,RCB,10,10,3,5,0,3,8,1,0,0,0,0,0.0,23,21,2,0,0,,RollSa00
460,Jason Taylor,WAS,34,DE,13,8,0,0,0,0,9,1,0,0,0,0,3.5,29,21,8,6,4,,TaylJa03
461,Nathan Vasher,CHI,27,RCB,8,7,1,0,0,0,8,,,,,0,0.0,22,21,1,0,0,,VashNa99
462,Mike Wright,NWE,26,DE,16,2,,,0,,,2,0,0,0,0,2.5,27,21,6,2,8,,WrigMi20
463,Will Demps,HOU,29,FS,9,5,,,0,,,,,,,,0.0,32,20,12,2,0,,DempWi20
464,Ryan Fowler,TEN,26,LB,16,3,,,0,,,,,,,,0.0,29,20,9,9,9,,FowlRy20
465,La'Roi Glover,STL,34,LDT,16,9,0,0,0,0,1,,,,,0,0.5,30,20,10,2,7,,GlovLa00
466,Tye Hill,STL,26,DB,4,4,0,0,0,0,2,1,,,,,0.0,20,20,0,0,0,,HillTy20
467,Charles Johnson,CAR,22,DE,16,0,0,0,0,0,7,1,0,1,0,0,6.0,25,20,5,5,10,,JohnCh98
468,Spencer Johnson,BUF,27,DT,16,0,0,0,0,0,3,,,,,0,2.0,31,20,11,5,5,,JohnSp20
469,Todd Johnson,STL,30,DB,14,3,,,0,,,1,,,,,0.0,24,20,4,1,0,,JohnTo20
470,Nate Jones,MIA,26,DB,16,1,1,0,0,0,1,0,0,1,0,0,3.0,24,20,4,3,3,,JoneNa20
471,Ray McDonald,SFO,24,LDE,15,9,0,0,0,0,5,,,,,0,1.0,27,20,7,2,3,,McDoRa99
472,Phillip Merling,MIA,23,DE,16,2,1,25,1,25,2,0,0,1,0,0,1.0,26,20,6,2,4,,MerlPh99
473,Igor Olshansky,SDG,26,LDE,16,13,0,0,0,0,1,,,,,0,2.0,28,20,8,2,4,,OlshIg20
474,Ramzee Robinson,DET,24,DB,13,0,0,0,0,0,1,0,0,1,0,0,0.0,25,20,5,0,0,,RobiRa99
475,Nick Sorensen,CLE,30,DB,16,0,0,0,0,0,1,,,,,0,0.5,26,20,6,1,1,,SoreNi20
476,Cody Spencer,NYJ,27,LB,14,0,,,0,,,,,,,,0.0,28,20,8,2,0,,SpenCo20
477,Jonathan Wade,STL,24,DB,16,1,1,8,0,8,3,,,,,0,0.0,23,20,3,0,0,,WadeJo99
478,George Wilson,BUF,27,WR,16,3,,,0,,,0,0,2,0,0,1.5,25,20,5,1,2,,WilsGe01
479,Wallace Wright,NYJ,24,WR,16,0,,,0,,,,,,,,0.0,23,20,3,1,0,,WrigWa00
480,Dave Ball,TEN,27,DE,15,3,1,15,1,15,1,1,0,0,0,0,4.5,28,19,9,5,13,,BallDa20
481,Ralph Brown,ARI,30,DB,16,3,1,0,0,0,6,0,0,1,11,0,0.0,23,19,4,1,2,,BrowRa20
482,Colin Cole,GNB,28,DT,16,0,0,0,0,0,4,,,,,0,0.5,30,19,11,2,3,,ColeCo20
483,Drew Coleman,NYJ,25,DB,9,0,0,0,0,0,6,,,,,0,1.0,24,19,5,1,1,,ColeDr20
484,Reggie Corner,BUF,25,DB,12,2,0,0,0,0,4,1,0,1,-2,0,0.0,22,19,3,0,0,,CornRe99
485,Josh Cribbs,CLE,25,WR,15,2,,,0,,,0,0,1,0,0,0.0,23,19,4,0,0,,CribJo01
486,Matt Giordano,IND,26,DB,16,1,0,0,0,0,1,,,,,,0.0,23,19,4,0,0,,GiorMa20
487,Kedric Golston,WAS,25,RDT,13,12,0,0,0,0,1,,,,,0,2.0,28,19,9,4,5,,GolsKe20
488,Tyjuan Hagler,IND,27,LB,9,3,,,0,,,1,,,,,0.0,27,19,8,1,0,,HaglTy20
489,Mike Jenkins,DAL,23,DB,14,3,1,23,1,23,4,,,,,0,0.0,19,19,0,0,0,,JenkMi99
490,Spencer Larsen,DEN,24,LB,14,3,,,0,,,,,,,,0.0,22,19,3,1,0,,LarsSp99
491,Louis Leonard,CLE,24,DT,16,4,,,0,,,,,,,,0.0,25,19,6,0,1,,LeonLo99
492,Antwan Odom,CIN,27,RDE,12,8,0,0,0,0,2,2,0,0,0,0,3.0,26,19,7,3,5,,OdomAn20
493,DelJuan Robinson,HOU,24,DT,16,3,,,0,,,1,,,,,0.0,27,19,8,5,0,,RobiDe22
494,Terdell Sands,OAK,29,DT,16,0,0,0,0,0,2,0,0,1,0,0,2.0,29,19,10,3,4,,SandTe20
495,Trevor Scott,OAK,24,DE,16,0,,,0,,,1,0,0,0,0,5.0,24,19,5,6,6,,ScotTr99
496,Eric Smith,NYJ,25,SS,9,6,1,6,0,6,4,0,0,1,0,0,0.0,32,19,13,1,0,,SmitEr22
497,Craig Terrill,SEA,28,DT,16,1,,,0,,,0,0,1,10,1,2.0,21,19,2,5,5,,TerrCr20
498,Ashton Youboty,BUF,24,DB,5,2,0,0,0,0,2,1,0,0,0,0,1.0,20,19,1,3,1,,YoubAs20
499,Cliff Avril,DET,22,DE,15,4,,,0,,,4,0,1,10,0,5.0,23,18,5,7,9,,AvriCl99
500,Kroy Biermann,ATL,23,LB,16,0,,,0,,,,,,,0,2.0,21,18,3,5,4,,BierKr99
501,Ahmad Carroll,NYJ,25,DB,16,0,,,0,,,2,1,0,0,0,0.0,20,18,2,0,0,,CarrAh20
502,Buster Davis,IND,25,LB,6,3,,,0,,,,,,,,0.0,24,18,6,0,0,,DaviBu99
503,Jason Ferguson,MIA,34,NT/LDT,16,13,,,0,,,,,,,,0.0,22,18,4,5,1,,FergJa21
504,Dashon Goldson,SFO,24,DB,9,2,0,0,0,0,1,,,,,,0.0,21,18,3,0,0,,GoldDa99
505,Clark Haggans,ARI,31,LB,11,0,0,0,0,0,2,0,0,1,0,0,1.0,19,18,1,2,2,,HaggCl20
506,Trevor Pryce,BAL,33,RDE,16,16,0,0,0,0,2,,,,,0,4.5,27,18,9,8,16,,PrycTr00
507,Darrell Reid,IND,26,DE,16,0,,,0,,,,,,,0,2.0,30,18,12,4,2,,ReidDa20
508,Dewayne Robertson,DEN,27,LDT,15,15,,,0,,,,,,,0,1.5,22,18,4,0,4,,RobeDe20
509,Benny Sapp,MIN,27,DB,14,4,2,13,0,14,2,1,0,0,0,0,0.0,21,18,3,0,1,,SappBe20
510,Aaron Schobel,BUF,31,RDE,5,5,0,0,0,0,1,,,,,0,1.0,19,18,1,5,6,,SchoAa99
511,Lito Sheppard,PHI,27,DB,16,3,1,0,0,0,4,1,0,0,0,0,0.0,21,18,3,0,0,,ShepLi99
512,Leigh Torrence,2TM,26,DB,16,0,0,0,0,0,4,,,,,,0.0,25,18,7,0,0,,TorrLe20
513,Renaldo Wynn,NYG,34,DE,16,0,,,0,,,,,,,0,2.0,25,18,7,5,2,,WynnRe20
514,Colin Allred,TEN,25,LB,12,0,,,0,,,,,,,,0.0,19,17,2,0,2,,AllrCo99
515,Alfonso Boone,KAN,32,DT,15,4,0,0,0,0,1,,,,,0,1.0,18,17,1,3,1,,BoonAl20
516,Elvis Dumervil,DEN,24,RDE,16,15,,,0,,,1,0,1,0,0,5.0,24,17,7,4,13,,DumeEl20
517,Jo-Lonn Dunbar,NOR,23,LB,15,2,0,0,0,0,2,,,,,,0.0,20,17,3,0,0,,DunbJo20
518,Howard Green,SEA,29,DT,13,0,,,0,,,1,0,0,0,0,1.0,21,17,4,2,1,,GreeHo20
519,Mario Haggan,DEN,28,LB,8,0,,,0,,,,,,,0,1.0,19,17,2,2,1,,HaggMa20
520,Anthony Madison,PIT,27,DB,16,0,,,0,,,,,,,,0.0,19,17,2,0,0,,MadiAn20
521,Antwaun Molden,HOU,23,DB,14,0,,,0,,,0,0,1,0,0,0.0,20,17,3,0,0,,MoldAn99
522,Sean Morey*,ARI,32,WR,16,0,,,0,,,,,,,0,0.0,18,17,1,0,0,,MoreSe00
523,Jason Snelling,ATL,25,RB,16,1,,,0,,,0,0,2,0,0,0.0,20,17,3,0,0,,SnelJa00
524,Craig Steltz,CHI,22,DB,11,0,1,44,0,44,1,,,,,0,0.0,17,17,0,0,0,,StelCr99
525,Aqib Talib,TAM,22,DB,15,2,4,32,0,19,9,,,,,0,0.0,23,17,6,0,0,,TaliAq99
526,Antwan Applewhite,SDG,23,LB,14,0,,,0,,,1,0,0,0,0,0.5,20,16,4,0,5,,ApplAn99
527,Derrick Burgess,OAK,30,LDE/RDE,10,10,0,0,0,0,1,1,0,0,0,0,3.5,25,16,9,5,9,,BurgDe99
528,Jacques Cesaire,SDG,28,DE,16,2,0,0,0,0,2,,,,,0,2.0,22,16,6,2,4,,CesaJa20
529,Quintin Demps,PHI,23,DB,16,0,0,0,0,0,1,1,1,0,0,0,1.0,18,16,2,1,1,,DempQu99
530,Jordon Dizon,DET,22,LB,12,0,,,0,,,0,0,1,0,0,0.0,27,16,11,2,0,,DizoJo99
531,Michael Green,WAS,32,DB,8,2,0,0,0,0,1,,,,,,0.0,20,16,4,2,0,,GreeMi20
532,Cornelius Griffin,WAS,32,LDT,14,14,1,0,0,0,1,,,,,0,1.0,28,16,12,4,4,,GrifCo20
533,Patrick Kerney,SEA,32,LDE,7,7,0,0,0,0,3,2,0,1,50,0,5.0,22,16,6,7,8,,KernPa99
534,Stephen Nicholas,ATL,25,LB,16,0,0,0,0,0,1,,,,,0,1.0,20,16,4,1,3,,NichSt99
535,Kassim Osgood,SDG,28,WR,16,0,,,0,,,1,,,,,0.0,17,16,1,0,0,,OsgoKa00
536,Sione Pouha,NYJ,29,DT,16,0,0,0,0,0,1,,,,,0,0.5,23,16,7,1,1,,PouhSi20
537,Bryan Robinson,ARI,34,LDT,16,15,,,0,,,,,,,0,1.0,20,16,4,3,2,,RobiBr20
538,Brandon Siler,SDG,23,LB,15,0,,,0,,,,,,,,0.0,25,16,9,1,0,,SileBr99
539,Deshea Townsend,PIT,33,DB,12,4,2,27,1,25,8,0,1,1,0,0,0.0,20,16,4,0,0,,TownDe20
540,Pat Watkins,DAL,26,DB,8,0,,,0,,,,,,,,0.0,21,16,5,0,0,,WatkPa20
541,Tom Zbikowski,BAL,23,DB,16,0,,,0,,,,,,,0,0.0,19,16,3,1,1,,ZbikTo99
542,Will Allen,TAM,26,DB,16,0,,,0,,,1,0,1,0,0,0.0,20,15,5,0,1,,AlleWi21
543,Baraka Atkins,SEA,24,DE,9,0,,,0,,,0,0,1,0,0,2.0,18,15,3,4,5,,AtkiBa99
544,Brendon Ayanbadejo*,BAL,32,LB,16,0,,,0,,,0,0,1,0,0,1.0,19,15,4,1,1,,AyanBr99
545,David Barrett,NYJ,31,DB,11,1,1,25,1,25,4,,,,,0,0.5,18,15,3,1,2,,BarrDa22
546,Josh Barrett,DEN,24,DB,6,3,1,34,0,34,4,,,,,0,0.0,22,15,7,1,0,,BarrJo99
547,Monty Beisel,ARI,30,LB,16,0,,,0,,,,,,,0,0.0,20,15,5,1,0,,BeisMo20
548,Bertrand Berry,ARI,33,DE,14,4,0,0,0,0,3,2,0,1,0,0,5.0,22,15,7,5,8,,BerrBe99
549,Atari Bigby,GNB,27,SS,7,6,1,7,0,7,2,,,,,0,0.0,21,15,6,1,0,,BigbAt20
550,Jeff Charleston,NOR,25,DE,10,0,,,0,,,,,,,0,3.0,18,15,3,4,3,,CharJe99
551,Blake Costanzo,BUF,24,LB,16,0,,,0,,,2,,,,,0.0,15,15,0,0,0,,CostBl20
552,Mike DeVito,NYJ,24,DE,16,0,,,0,,,,,,,0,0.5,24,15,9,2,2,,DeViMi99
553,Reed Doughty,WAS,26,DB,4,3,0,0,0,0,1,,,,,,0.0,19,15,4,0,0,,DougRe20
554,Derrick Harvey,JAX,22,LDE/RDE,16,9,1,0,0,0,2,,,,,0,3.5,19,15,4,5,8,,HarvDe99
555,Dante Hughes,IND,23,DB,14,0,1,16,0,16,2,,,,,0,0.0,20,15,5,0,0,,HughDa99
556,Leonard Little,STL,34,LDE,14,5,,,0,,,2,0,0,0,0,6.0,18,15,3,7,11,,LittLe00
557,Anthony Montgomery,WAS,24,RDT,14,6,0,0,0,0,1,,,,,0,2.0,23,15,8,2,4,,MontAn20
558,Amobi Okoye,HOU,21,RDT,14,12,0,0,0,0,2,1,0,1,0,0,1.0,24,15,9,2,3,,OkoyAm99
559,Kenny Peterson,DEN,30,DT,16,1,0,0,0,0,1,1,0,0,0,0,3.0,24,15,9,4,9,,PeteKe21
560,Mike Richardson,NWE,24,DB,10,0,,,0,,,1,,,,,0.0,17,15,2,0,0,,RichMi99
561,Stanford Routt,OAK,25,DB,15,4,0,0,0,0,6,,,,,,0.0,18,15,3,0,0,,RoutSt20
562,Frostee Rucker,CIN,25,DE,11,4,0,0,0,0,1,2,0,1,6,0,1.0,23,15,8,4,1,,RuckFr99
563,Junior Seau,NWE,39,LB,4,2,,,0,,,,,,,,0.0,22,15,7,0,0,,SeauJu00
564,Jordan Senn,IND,24,LB,15,0,,,0,,,,,,,,0.0,19,15,4,0,0,,SennJo00
565,Dave Tollefson,NYG,26,DE,13,0,0,0,0,0,1,,,,,0,3.5,19,15,4,5,6,,TollDa99
566,Gabe Watson,ARI,25,DT,11,0,,,0,,,2,0,0,0,0,1.0,20,15,5,2,1,,WatsGa20
567,Garrett Wolfe,CHI,24,RB,13,0,,,0,,,,,,,0,0.0,16,15,1,0,0,,WolfGa00
568,Husain Abdullah,MIN,23,DB,16,0,,,0,,,,,,,,0.0,20,14,6,0,0,,AbduHu99
569,Anthony Adams,CHI,28,DE,9,4,,,0,,,,,,,,0.0,21,14,7,0,1,,AdamAn20
570,Antwan Barnes,BAL,24,LB,13,0,,,0,,,,,,,,0.0,14,14,0,2,1,,BarnAn99
571,Ryon Bingham,SDG,27,DT,16,0,,,0,,,,,,,0,1.5,25,14,11,2,3,,BingRy20
572,Chris Chamberlain,STL,23,LB,16,0,,,0,,,,,,,,0.0,16,14,2,1,1,,ChamCh99
573,Jamar Fletcher,CIN,29,DB,11,2,0,0,0,0,3,0,0,1,0,0,0.0,16,14,2,0,0,,FletJa20
574,Erin Henderson,MIN,22,LB,10,0,,,0,,,1,,,,,0.0,15,14,1,0,0,,HendEr99
575,Hunter Hillenmeyer,CHI,28,LLB,13,6,0,0,0,0,2,,,,,0,1.0,18,14,4,1,1,,HillHu20
576,Dexter Jackson,CIN,31,DB,3,3,0,0,0,0,1,,,,,,0.0,21,14,7,0,0,,JackDe20
577,Landon Johnson,CAR,27,LB,15,0,,,0,,,1,,,,,0.0,16,14,2,0,1,,JohnLa20
578,Ty Law,NYJ,34,RCB,7,6,0,0,0,0,2,1,,,,,0.0,19,14,5,0,0,,LawxTy00
579,Keith Lewis,SFO,27,DB,16,0,0,0,0,0,1,1,,,,,0.0,19,14,5,1,1,,LewiKe20
580,Kindal Moorehead,ATL,30,DT,14,1,0,0,0,0,1,1,0,0,0,0,1.0,19,14,5,3,3,,MoorKi20
581,Jeff Ulbrich,SFO,31,LB,16,3,,,0,,,,,,,,0.0,18,14,4,0,0,,UlbrJe20
582,C.J. Wallace,SEA,23,DB,12,0,,,0,,,,,,,,0.0,14,14,0,0,0,,WallC.99
583,Ikaika Alama-Francis,DET,24,DE,13,2,0,0,0,0,1,0,0,1,0,0,1.0,23,13,10,2,2,,AlamIk99
584,Patrick Cobbs,MIA,25,RB,16,2,,,0,,,,,,,0,0.0,16,13,3,0,0,,CobbPa00
585,Earl Cochran,HOU,27,DE,8,1,0,0,0,0,1,,,,,0,2.0,17,13,4,4,2,,CochEa20
586,Troy Evans,NOR,31,LB,15,0,,,0,,,0,0,1,3,0,0.0,14,13,1,1,0,,EvanTr20
587,Ronald Fields,SFO,27,DT,16,0,,,0,,,,,,,,0.0,19,13,6,0,1,,FielRo20
588,Casey Hampton,PIT,31,NT,13,13,0,0,0,0,1,,,,,0,1.0,22,13,9,1,1,,HampCa00
589,Tank Johnson,DAL,27,DT,16,1,,,0,,,1,0,0,0,0,1.0,22,13,9,4,4,,JohnTa20
590,Elbert Mack,TAM,22,WR,15,0,0,0,0,0,1,,,,,,0.0,15,13,2,2,1,,MackEl20
591,Chris McAlister,BAL,31,LCB,6,5,3,28,0,16,7,0,0,1,11,0,0.0,16,13,3,0,0,,McAlCh00
592,C.J. Mosley,NYJ,25,DT,16,1,0,0,0,0,2,,,,,0,1.5,17,13,4,2,3,,MoslC.20
593,Donnie Nickey,TEN,28,DB,16,0,,,0,,,,,,,,0.0,16,13,3,0,1,,NickDo20
594,Paul Oliver,SDG,24,DB,12,0,1,0,0,0,1,,,,,0,0.0,15,13,2,0,0,,OlivPa20
595,Dimitri Patterson,KAN,25,DB,7,0,,,0,,,,,,,,0.0,15,13,2,0,0,,PattDi20
596,Will Peterson,JAX,29,DB,8,1,,,0,,,,,,,,0.0,14,13,1,,,,PeteWi20
597,Erik Walden,2TM,23,DE,15,0,,,0,,,,,,,,0.0,15,13,2,0,0,,WaldEr99
598,Matt Ware,ARI,26,DB,13,1,,,0,,,0,0,1,0,0,0.0,22,13,9,1,1,,WareMa20
599,Jeff Zgonina,HOU,38,DT,16,2,,,0,,,0,0,1,0,0,0.0,19,13,6,1,0,,ZgonJe20
600,Tully Banta-Cain,SFO,28,LB,12,0,,,0,,,,,,,0,0.5,18,12,6,0,1,,BantTu20
601,Dominique Barber,HOU,22,DB,12,0,0,0,0,0,1,,,,,0,1.0,15,12,3,1,1,,BarbDo99
602,Quincy Black,TAM,24,LB,16,0,,,0,,,,,,,,0.0,20,12,8,0,0,,BlacQu99
603,C.C. Brown,HOU,25,DB,3,3,0,0,0,0,1,,,,,,0.0,15,12,3,0,0,,BrowC.20
604,Tyrone Carter,PIT,32,DB,16,2,3,64,1,32,5,,,,,0,0.0,16,12,4,2,0,,CartTy20
605,Chris Clemons,PHI,27,LB,16,0,0,0,0,0,1,1,0,2,73,1,4.0,15,12,3,3,8,,ClemCh23
606,Torrance Daniels,PHI,27,LB,16,0,,,0,,,,,,,,0.0,14,12,2,0,0,,DaniTo20
607,David Herron,MIN,24,LB,14,3,,,0,,,,,,,,0.0,14,12,2,0,0,,HerrDa99
608,Maurice Hicks,MIN,30,RB,11,0,,,0,,,0,1,0,0,0,0.0,12,12,0,0,0,,HickMa00
609,Chris Hoke,PIT,32,DT,16,3,,,0,,,,,,,0,0.5,16,12,4,2,3,,HokeCh20
610,Eric King,TEN,26,DB,10,1,0,0,0,0,3,,,,,,0.0,15,12,3,3,0,,KingEr20
611,Jameel McClain,BAL,23,LB,16,0,,,0,,,,,,,0,2.5,15,12,3,2,3,2,McClJa01
612,Evan Oglesby,BAL,27,DB,9,0,,,0,,,0,0,1,6,0,0.0,14,12,2,0,0,,OgleEv20
613,Montell Owens,JAX,24,RB,16,0,,,0,,,0,0,1,18,1,0.0,13,12,1,1,1,,OwenMo01
614,Adrian Peterson,CHI,29,RB,15,0,,,0,,,,,,,0,0.0,12,12,0,0,0,,PeteAd00
615,Chris Reis,NOR,25,DB,15,0,,,0,,,1,0,0,0,0,1.0,14,12,2,1,1,,ReisCh99
616,Reggie Torbor,MIA,27,LB,16,1,,,0,,,,,,,0,0.5,17,12,5,1,1,,TorbRe20
617,Kyle Vanden Bosch,TEN,30,RDE,10,10,,,0,,,3,0,2,-3,0,4.5,24,12,12,4,13,,VandKy99
618,Philip Wheeler,IND,24,LB,16,0,,,0,,,,,,,0,0.0,14,12,2,1,0,,WheePh99
619,Jack Williams,DEN,23,DB,14,0,,,0,,,,,,,,0.0,12,12,0,0,0,,WillJa96
620,Brian Witherspoon,JAX,23,DB,14,0,,,0,,,0,4,1,0,0,0.0,12,12,0,2,1,,WithBr20
621,Lorenzo Alexander,WAS,25,DT,15,0,0,0,0,0,2,,,,,0,2.0,17,11,6,3,5,,AlexLo99
622,Patrick Bailey,PIT,23,LB,12,0,,,0,,,,,,,,0.0,16,11,5,0,0,,BailPa99
623,Copeland Bryan,BUF,25,DE,15,0,0,0,0,0,2,0,0,1,0,0,1.0,16,11,5,2,1,,BryaCo99
624,Tim Bulman,HOU,26,DT,14,0,0,0,0,0,1,0,0,1,0,0,4.0,18,11,7,2,9,,BulmTi20
625,Jarrett Bush,GNB,24,DB,16,0,0,0,0,0,1,0,1,0,0,0,0.0,12,11,1,0,0,,BushJa20
626,Donte Curry,CAR,30,LB,13,0,,,0,,,,,,,,0.0,13,11,2,0,0,,CurrDo21
627,Keyaron Fox,PIT,26,LB,13,0,,,0,,,0,0,2,18,0,0.0,17,11,6,0,0,,FoxxKe20
628,Vernon Fox,DEN,29,DB,10,3,,,0,,,0,0,1,23,1,0.0,18,11,7,0,0,,FoxxVe20
629,Eric Frampton,MIN,24,DB,16,0,,,0,,,,,,,,0.0,12,11,1,0,0,,FramEr99
630,Quentin Groves,JAX,24,LB,16,0,0,0,0,0,1,1,0,0,0,0,2.5,13,11,2,8,7,,GrovQu99
631,Jason Hatcher,DAL,26,DE,16,0,,,0,,,,,,,0,1.0,17,11,6,2,5,,HatcJa20
632,David Hawthorne,SEA,23,LB,14,0,,,0,,,,,,,,0.0,12,11,1,0,0,,HawtDa20
633,William Hayes,TEN,23,DE,8,0,0,0,0,0,1,1,0,1,4,0,1.0,14,11,3,1,4,,HayeWi99
634,Adam Hayward,TAM,24,LB,16,0,,,0,,,,,,,,0.0,13,11,2,0,0,,HaywAd98
635,Larry Izzo,NWE,34,LB,16,0,,,0,,,,,,,,0.0,12,11,1,0,0,,IzzoLa00
636,Jason Jefferson,ATL,27,DT,13,1,,,0,,,0,0,1,3,0,0.0,12,11,1,2,0,,JeffJa21
637,Antonio Johnson,IND,24,DT,8,4,,,0,,,,,,,,0.0,13,11,2,0,0,,JohnAn03
638,Derek Landri,JAX,25,DT,15,0,0,0,0,0,1,,,,,0,2.0,15,11,4,6,4,,LandDe99
639,Lance Laury,SEA,26,LB,16,0,,,0,,,,,,,,0.0,13,11,2,0,0,,LaurLa20
640,Trevor Laws,PHI,23,DT,16,0,,,0,,,0,0,1,0,0,0.0,12,11,1,1,0,,LawsTr99
641,Calvin Lowry,DEN,25,DB,11,3,0,0,0,0,2,,,,,,0.0,18,11,7,0,0,,LowrCa20
642,Corey Mays,CIN,25,LB,12,0,,,0,,,1,0,1,0,0,0.0,16,11,5,0,0,,MaysCo20
643,Tony McDaniel,JAX,23,DT,10,3,0,0,0,0,2,,,,,0,0.5,17,11,6,0,2,,McDaTo20
644,Kareem Moore,WAS,24,DB,14,1,,,0,,,,,,,,0.0,17,11,6,0,0,,MoorKa99
645,Haruki Nakamura,BAL,22,DB,16,0,,,0,,,,,,,,0.0,12,11,1,0,0,,NakaHa99
646,Mike Sellers*,WAS,33,FB,16,6,,,0,,,0,1,0,0,0,0.0,13,11,2,0,0,,SellMi00
647,Jamie Silva,IND,24,DB,11,0,,,0,,,,,,,,0.0,18,11,7,0,0,,SilvJa99
648,Matthew Slater,NWE,23,WR,14,0,,,0,,,0,2,0,0,0,0.0,12,11,1,0,0,,SlatMa00
649,Keith Smith,DET,28,DB,10,0,,,0,,,1,,,,,0.0,16,11,5,0,0,,SmitKe20
650,Patrick Surtain,KAN,32,DB,8,2,1,50,0,50,3,1,0,0,0,0,0.0,11,11,0,2,0,,SurtPa00
651,Santonio Thomas,CLE,27,DT,11,1,0,0,0,0,2,,,,,0,0.5,13,11,2,0,1,,ThomSa99
652,Brian Young,NOR,31,DT,8,3,,,0,,,1,0,0,0,0,1.0,13,11,2,1,0,,YounBr20
653,Jay Alford,NYG,25,LS,16,3,0,0,0,0,1,,,,,0,2.5,15,10,5,3,4,,AlfoJa99
654,Mark Anderson,CHI,25,DE,16,0,0,0,0,0,3,0,0,1,0,0,1.0,18,10,8,2,6,,AndeMa21
655,Tra Battle,2TM,23,DB,6,0,,,0,,,0,1,0,0,0,0.0,15,10,5,0,0,,BattTr00
656,Darryl Blackstock,CIN,25,LB,12,4,,,0,,,,,,,,0.0,20,10,10,0,3,,BlacDa20
